Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
USA300HOU_RS01225,0.00438097160701776,-0.03454135776116797,-0.02165346567793984,-0.011914164116186177,0.0030443354099389456,0.01246648266041275,0.010872643034853557,-0.025652183176231715,0.03026593948461352,0.03197259874315131,-0.02220320011806916,-0.03426944327400651,-0.014079258951453332,0.08507793594625301,-0.008887403312539406,0.00782489383916642,0.0005029620568875743,-0.001559896920561936,-0.02022878338901412,-0.005142016814353363,0.003647812419089058,-0.004124679843570066,-0.005109399694297644,0.016364943106997386,0.02627273408091476,0.01727130994654858,0.012092595019727233,0.0016210160230115016,-0.016421033728457136,0.09473940356167944,0.025608220158656096,-0.022222328403811335,0.01041676373214239,-0.030307734151573125,-0.007925178755847976,0.017529576794112208,-0.03004926364820534,0.00624726122818902,-0.002976367779381456,0.004422544738682525,0.0070151061115743315,-0.0052948349396109,0.03869432548125851,-0.013262738114725788,-0.035975774975477784,0.007488919021815948,-0.0008863413822108867,-0.006214210031195861,-0.006676597945641536,0.0461882394494435,-0.05831547216645894,-0.0404623424878825,0.0009324650832878735,-0.004265811035934234,-0.030785098330565995,-0.018011209473198057,-0.013057442820341663,-0.03364786043781367,-0.007205370268562405,-0.011099047809455155
USA300HOU_RS01230,0.017002584722936177,-0.02856222770751828,-0.02225263371587206,0.0011340115767470382,0.0027246894062440304,-0.024457828774415408,0.013221826414662418,-0.029805655131159636,0.02182667791951428,0.031073246284749993,-0.046753196158786405,-0.03201361219059464,-0.02368533030056474,0.08399846752155371,-0.0005453950374346074,0.02227560230229681,-0.031103420369985812,-0.008914638782533823,-0.005328851843834816,0.01208109811073063,-0.010383921678682588,0.0008302054192996903,0.024521611136288347,0.018935172623904074,0.05769437866074274,0.03080743808955899,0.028685319737675737,0.0264644949598302,-0.0063918739899147215,-0.0026672971628490037,0.027934181574025153,-0.0026791842909550025,-0.007729560905643105,-0.021196851010912038,0.026711984784585526,0.031460273750772205,-0.008215816118728164,0.0016777411136147924,-0.01948886800247049,0.016852011770678195,-0.010238242870328724,0.022721023835220615,-0.001315553424503438,-0.0008679119928388362,-0.046173833866268464,0.002259611635410627,0.0003314697907696571,0.0027838135371533613,-0.038680239875611304,-0.05071611584603635,-0.021131811061247775,-0.041161358170113224,0.008916205630807032,-0.0042685253674995104,-0.00022952562318734492,-0.01102953997457868,0.032228755035077286,0.001606075549279167,0.010003597946533696,-0.0023406286679338644
USA300HOU_RS01235,0.003826518484736531,-0.029881008389532865,-0.027906791291136535,0.009925849323254762,0.01428951037952444,-0.006052448824609259,0.0002801641912961509,-0.03475478371225034,0.027911813206006397,0.0274383853023389,-0.039820078934840145,-0.018293423441370717,-0.01654958326925706,0.09016152243585075,0.0035718347975754005,0.013429351788188278,-0.014128364272624037,-0.006669269229606395,0.000979567965824057,-0.01119403592620624,-0.010309124376966914,-0.001006444943455672,-0.0007623048938260834,0.013165001061826265,0.05279688828590895,0.01995907918194911,0.04607240240775726,0.006570554460312727,-0.004825691667375502,-0.0014113056853097283,0.021490207446538255,-0.005849917988814532,0.008927149139614888,-0.020867866417406507,0.0034813172261284244,0.02700311335856393,-0.008936766348233887,0.014320132070059206,-0.02532665579584793,0.009136461996286737,-0.008786114326997578,0.009915315311117558,-0.002035364125981416,0.004073343482041755,-0.050786114443022355,-0.004703227746445887,-0.0031102752862639266,-0.008452321054792504,-0.02460445280540467,-0.026921705715524838,-0.0317597193132126,-0.03403985879783276,-0.00987578016963268,-0.02560780102257298,0.004140092626915233,-0.0028348026861785836,0.01918908527977513,-0.019198854888232742,-0.0024850127566882064,-0.003323203923849827
USA300HOU_RS01240,-0.008155704731227585,0.003187886938560904,-0.01189926235686851,0.02071658177203832,-0.008633662771036636,-0.030776523814985673,0.0034968118877559003,-0.0017694790355434066,0.020417565469413118,0.020770462654184196,0.007150768282924755,0.0041300154626746815,-0.03947904111910622,-0.004593430644706432,-0.02720929150169079,-0.027580845767706114,0.018373249031247325,-0.005729487590079543,0.0016689615318656956,0.013301966285972027,0.033234041116669694,-0.0072224516786631235,-0.00627880575647809,0.023915999578067493,0.029913789512369258,0.020787122744707162,0.008247211955987838,0.004522660688477759,-0.004150212599904398,-0.009639134290931018,0.011085233616504351,-0.02515287989875424,-0.029441306408583223,-0.010107254016097307,-0.0014693883633667346,0.0072706451540909735,0.003763877321411013,-0.0010479725148102238,-0.046127761153913295,0.007049718533067986,-0.012094633552560647,0.022701405710982288,-0.02249894022072086,0.01268674334899462,-0.006718714975899369,-0.022443429891184273,-0.014042489447295872,0.0013346029343076129,0.003552466224422014,-0.0075714793293019745,0.027719860083542013,0.015820184270911322,0.029238939807597095,-0.007569395474310173,-0.047966750322744306,-0.017746309035893953,-0.010299932590272459,0.026573955184770435,0.006778815146531534,0.036684256237869424
USA300HOU_RS01245,-0.0017363579974929166,-0.020868549526327457,0.004576227791425599,0.0009680945157250582,0.02028180742132861,-0.005238416559824228,-0.008415664178659408,0.02808687360314107,0.03765762350519957,0.019609944383021823,0.013994492643709564,0.007382867841647276,0.0545186324598984,0.03671281596270691,-0.010306380794143562,0.0005847448646476006,-0.0021391539829249736,0.011450120766284669,0.0020659717562699184,-0.01183620629674854,0.01251660106441475,-0.004112598617644591,-0.008800173127914188,0.35144626361303827,0.0004974220904914437,0.03398880234808199,0.009642554287968074,0.030739952876689545,-0.02882291059554663,0.018206734263185375,-0.014082132690594272,-0.010172586468260606,-0.01344106549526984,0.01251806701560607,-0.010359040313121338,-0.01879753274220453,-0.0024731612373758054,-0.007688647430832922,-0.011189290755071229,-0.011580200176741263,0.012276052702594943,-0.0014442048053930209,-0.0020961050951536905,-0.007914529408805276,0.023813040704117886,0.00022534223518467906,-0.004805565181575326,0.00688040903578405,0.0017834372840026032,-0.007830449901767771,-0.0027780995968388358,0.019276264710527024,-0.004553353785072909,0.01142937604049157,0.013462644934479504,-0.003903617899315653,-0.01487936137927098,-0.028358649423104867,-0.006440181217743706,0.015495154042992388
USA300HOU_RS01255,0.015289876080996584,-0.001701963295271666,-0.021424185034886477,0.004449985016216944,-0.006587725947917201,0.009700129622561967,-0.009583571518957505,-0.00043599950014489,-0.0225564933974297,0.0257420625780332,0.007437980563995666,0.015317772253355148,-0.008239772716047096,0.013069845511900692,-0.014487749946220705,-0.003974528261399511,0.004137647854960293,-0.005633711483802383,-0.01070426583205567,0.010364372896570367,-0.00811471564720303,-0.010945848591074841,0.03604893682992704,0.015683850941333028,-0.018732230286036204,-0.019226746731784546,0.008161212837380508,-0.018925904424626182,0.0407375294256139,-0.009946614436413448,-0.03287157251989425,-0.0002556331881170924,-0.005251849468590351,0.002504049757536264,0.007139202519101558,0.06147465588600674,0.031024171335005474,-0.008092181608844175,-0.02799012217558759,0.02131483380828929,-0.02413578150772242,-0.0020331558630200673,0.0027470491267603974,-0.00975310916429265,-0.001998239101475396,-0.012837773552795502,-0.012473615936855482,-0.007740435295900758,0.0290341290305188,0.007350101465551138,0.017096623708051602,0.008603928680364987,-0.02150546422387577,-0.02961433914504962,-0.0037391736093937444,0.007183601492922818,0.0030340537766542627,0.0212595346503109,0.014068824666564216,-0.0028875759302072345
USA300HOU_RS01260,0.010171983752489344,-0.003843779931048243,-0.004043981397372615,-0.010208313585366557,-0.020694226936223994,-0.01530699321440821,-0.011777051004673456,-0.0013377131983919174,-0.0026169273382151787,0.010977045343739373,-0.0020934600162501146,-0.004636221926634723,-0.002576578041926017,0.006112519465763465,0.006301009417425494,-0.03431978726998441,0.005074954660536671,-0.00022289676972758404,-0.002529067391703374,-0.020436910932568737,-0.009208373476808345,-0.005450232120676492,-0.007436288184437403,-0.007617684845423563,0.011303815569010858,-0.017840894329604614,-0.034001708421498515,0.0026576711131314347,0.02205937824049672,0.0046113409540687635,0.0009365515080487019,0.02086530343499041,0.0075218698116994165,-0.0012232652815104062,-0.02316807611129366,0.006719922101023109,0.0054593180837087885,-0.003545785419931815,-0.007458841198093547,-0.005432481421679697,-0.0091705136962967,0.02008227992835917,-0.0006965328075392961,-0.0064470490889360615,-0.00534672211000865,-0.004651521765346578,0.007672700597339569,-0.009253918798088255,0.013740551747182287,-0.001394239425752071,-0.0068424218893282426,0.022495179183599893,-0.0017926144352547863,-0.0065783046601451305,0.0032139112910242753,-0.0013029332535619625,-0.008621130355099841,-0.011416437492732074,0.001348144528455669,-0.00747353889439147
USA300HOU_RS01265,0.01169723974739542,0.006238402246998902,0.02380432420065312,-0.020510668023800218,-0.00505223386833566,-0.012208836021945488,0.01701291545856525,0.0015127884592846578,0.014867851630413084,0.009962728077485179,-0.026275652201767374,-0.0017939878421243502,-0.026053264073284878,0.007037578432061892,-0.004133887206496168,0.02846023645302385,0.06332411353893942,0.007568480639256596,0.008178103119790529,-0.006870338860193772,-0.019068386143705582,0.0010277468049987222,0.020803745112353653,0.01347330564924367,-0.012482448209215258,-0.0065337007809049144,-0.02567544245322979,-0.004904306919013025,0.0029746222354975166,-0.011907455157488298,0.00334169869267934,-0.005202596809998938,0.0002802266527971762,-0.0007750423773989318,0.010838640416529564,0.003911748153297445,-0.006411962287620865,-0.010180744133254531,-0.004619160665121454,0.005231397326046747,-0.006972673370336346,0.019046232537715486,0.002012895846020979,-0.0022213204511542075,0.0016442513148672534,-0.0030987456261153063,-0.001920763776475226,-0.00042674753749962564,0.01527974384784511,0.007201526985530966,0.045377194630204044,0.033205709071246335,-0.0204838157013116,0.01318388632143293,0.004766245392422547,0.016254303666169385,-0.009461045373552485,0.0068305425356115015,0.025391376447555618,0.003075056433830404
USA300HOU_RS01270,0.01354228520718486,-0.031019343506218093,-0.007999890489918988,-0.0035073890207589623,0.02189535965684308,-3.2661410642113862e-06,0.00361683333393364,-0.008311046136125095,0.011797654077299607,-0.020369439870394187,0.009713908710038814,0.012568280296313947,0.0018538962348079125,-0.01920925375635037,0.0038890867511154185,-0.014826919151218197,0.042700251304522936,-0.007703526387492892,-0.004021313801346433,0.0017059736427499726,-0.01087017106629984,-0.010561088516091244,-0.01144414754011019,0.001741032402822642,0.006164407975359735,0.007302207188455904,-0.00414528684868137,-0.001368929894925011,0.02047980879393042,-0.009102066625247221,0.013124513896663558,-3.610609453840324e-05,0.0034615191941785497,0.012859252633836664,-0.009980640680085476,-0.0016248691207821572,-0.00021704016377751146,0.0006949195719862841,-0.0009797719592180155,-0.0013980347329700029,-0.003077171101314064,-0.004770524340492925,0.020287475590398955,-0.01504045499618379,-0.003356314940543118,0.012048689829769275,0.0017582406351128138,0.000975188643705143,0.022163036391818502,0.004971238885973873,0.012342336152294783,-0.0019935650813569686,0.0015919535076486504,-0.008313660334818354,-0.011255782922348303,0.01824568336146392,0.015431973719682569,0.009242521656672071,-0.01895896384613003,0.002571152243818266
USA300HOU_RS01275,0.017196994418067914,-0.038419681693782404,-0.0045351837686704935,0.009174090074551411,0.02316847468948981,-0.007107912160720809,0.008167338238566633,-0.018654666115725426,0.006132937682073943,0.0005618150195148134,0.0017876098822619524,0.02601891744292211,0.019101760732700486,-0.019104907251759767,0.002281167723795473,-0.018761519816295823,0.0381978361805926,-0.009252593401564115,-0.010962100429894083,-0.006975003229990765,-0.012573553608538988,-0.012247605526615834,-0.024641090805457976,-0.0007806955254440765,0.007640226579617736,0.010686256627678728,-0.05171637324871009,0.0006028887201274716,0.020829584144067027,-0.009143365410560031,0.016964036498604732,-0.00035224665879580606,-0.019728404330089988,0.010101799710809958,-0.010196368510947112,0.01836338484186581,0.026041545420083582,0.0006908963310645694,-0.006356744407542688,-0.007609799251206337,-0.005891087178987877,-0.004193472799600568,-0.015238891144739202,-0.017644821062015592,0.01439773573030131,0.006478112786104804,0.013716066134973155,0.006326387085934483,0.02622688408756406,0.008734937228339675,0.0013475898221434694,0.0022820135084168462,-0.01070418275018371,-0.01333355907878684,0.00750022197734849,0.03206047071885062,0.008953644665635597,-0.0009884916682190894,-0.0069126611894753534,0.008009383363992456
USA300HOU_RS01280,0.0011174359826210303,-0.024570465552265455,-0.009568702053867983,-0.02286363161139502,0.05007073248667808,-0.013891518865717444,-0.002808349766269407,-0.002281057604094877,0.029308476549334612,0.015703011913176506,-0.018130344782531616,0.028646823576101137,0.004516956866161437,-0.030695534684135186,-0.0096427093248873,0.003172174047370863,0.011629083046348975,-0.012424438669938594,-0.008580727460599284,-0.007430263130157584,0.007138615322242518,0.0001545256359953963,-0.0023499480966422868,0.026473965514910273,0.015284408530846904,-0.012059139047985053,0.002636934558334979,0.020086720414593112,0.011212073751283707,0.0028916666000553754,0.03154576945573486,-0.01744252234331114,-0.012617744825058242,0.023483704919646877,-0.017694539560537757,0.007634917721967434,0.03229664966399178,0.0004559783689681539,-0.012486157829985724,0.020662378293526497,0.012675817026353089,-0.002879150040265347,-0.02030433150197063,-0.03479699705817928,0.013770357901961003,0.007222368694682206,-0.017102379640705365,-0.02073836835617709,0.024857558486609466,0.037303526453308665,0.0014087734678499722,-0.006683303586704763,0.014369906224390588,-0.016514630745354277,0.01674497394653927,0.008245354493177405,-0.0002463347490278212,0.003335946324227111,0.010679948817901339,0.022446645239837606
USA300HOU_RS01285,0.021487857456654845,-0.03478629068618365,-0.009618275608153553,-0.0011362380316710893,0.021864706872721608,-0.0004337505762709312,-0.006384903838411971,-0.04175290156638647,-0.005648819540745318,-0.01419610443557548,0.003601190611405663,0.021864520826248346,0.010990405281473261,-0.028026392789978077,0.0005684097251608333,0.0034099845642449793,0.023833764681892255,-0.004092785713478618,-0.016204184193579354,0.014780791383205366,-0.01281370085218013,-0.011420561147828568,0.006343356897893885,0.017229965567347166,0.009626901223401336,0.00014237011413082277,-0.012605690416450807,0.01012071311231489,0.009714329150682264,-0.01164088372200057,0.014789582635636234,0.004322530853780264,-0.015345028751224303,-0.0004330261605304965,0.0002587605289390596,0.004939962266125945,0.023269736523660444,0.009493086803233167,-0.009857111645361672,0.0013038174218930395,0.0017855305858393668,0.0020462438137049733,-0.0019405142644053285,-0.02130616592514046,-0.005120209850423739,-0.015607381829616053,-0.0003163900941129813,0.0038012373599086357,0.03708215027865193,0.011255627939681415,-0.004203843377239732,-0.00820491332087118,-0.003725918784057613,-0.00998806046089752,-0.0020674507687887356,0.027860350919761637,-0.009928949125167187,0.025819259933277727,-0.015334771562681303,-0.013255877161951932
USA300HOU_RS01290,0.011318239645776189,-0.028581647250225422,-0.008389534134924586,0.009686124588413328,0.020222664639104552,-0.012450283281455761,0.0048225076492898235,-0.019380496543219952,-0.0007954318879295021,-0.003542560888365825,0.008932555409279893,-0.0025158164497003925,0.012752267131814349,-0.013984019059310016,-0.0036400466079425185,0.007231841862339902,0.02953373607537562,-0.0044095282499919085,-0.029351295578692815,0.005460143071469372,0.015921249545066227,-0.011580094398310864,-0.01925472561695226,0.004777392261593389,0.0009678568094379299,0.009298928233130098,0.0009314172075336611,0.005430621995475386,0.021115555418159713,-0.011493811757184043,0.01858289135240221,0.009605909793033744,-0.02554697061516476,0.005268084337476806,-0.004318244462861047,0.009311564425005898,0.014009340686058528,0.0018971014943914557,-0.012562210061794435,0.005557542192200897,-0.004908801156607853,-0.0005529716489710045,-0.006304881190538091,-0.009573167790249226,-0.0055132769161054165,-0.007904705566829593,0.0036458445148241005,-0.0008163931382737682,0.04090338208731422,0.008147503936571508,0.014044802977153853,0.0049579505270545545,-0.015741886618658437,-0.0044733997060446735,0.0016316042968907147,0.030960737880687022,-0.011800634476657629,0.007203733722358185,-0.009916602895016008,0.006092598010750348
USA300HOU_RS01295,0.012795390492370336,-0.012943796733104291,0.018125586628069828,0.00466597732460276,0.03238765232495308,0.02447534137970471,0.024685141024794688,-0.041614274506953104,-0.0011461830641518096,-0.011535858512430192,0.03078688438624882,0.0442244789573843,0.005104923342618621,-0.03649403520490274,-0.025610087809591498,-0.020643194414756694,0.003295905701713336,-0.012514207260382706,-0.014005813994759869,-0.018099345901818453,-0.0043298625537839894,-0.0143009084037845,0.0242641478804676,0.023630137372305335,-0.0031509767967827945,0.00607447718320306,-0.018248683227209506,-0.004025882329256397,0.02135582139045774,-0.015550199376995113,0.01692648163681931,0.016979468214183738,-0.010370945246420508,-0.013800373583789969,0.027834187544970083,0.02374090474569392,0.04108037267658788,0.003288313009318151,-0.00642792261922182,-0.011050114984271671,0.001633297936656965,0.002481990426674506,-0.006222208255507721,-0.018708511331382377,0.0002892193073937236,-0.015647419832106973,0.002217422719890782,-0.008815264517963212,0.04043684411378252,0.007676921989284007,0.007880519002778363,-0.009276165261441966,0.0612182643547624,-0.020383350352968434,-0.00882930314729197,0.0370795989883364,0.033099881332364925,-0.011080683766879729,0.023748664852116172,-0.03440349546200435
USA300HOU_RS01300,-0.007313539770323532,-0.022778951912635903,-0.010252282309653717,0.007711733339724701,0.004327062795252259,-0.01343696973942619,0.01015389072319437,-0.007647792541423595,0.0016083311229623603,0.007598891234083336,0.00881364341421348,-0.024230421182007293,-0.006639522650616105,-0.00644721292355459,0.0016965853240126358,0.012733143478381458,0.016796933431885458,0.002311499257511464,0.004123643680869806,0.008041290989097411,0.002274126158624885,-0.004922992417040074,-0.0031294540994655845,0.013451548169215866,-0.0008803019048222857,-0.012991568180353632,-0.0033706978510429694,-0.00309622858130209,0.001552756202583962,-0.008263767808045677,0.016966779197744294,0.005804217659985524,-0.02442940467325998,0.004785098962323988,0.002252016342551871,0.012816771276135739,-0.0074798782735536005,-0.0023996420036719915,-0.003987387564983073,0.0018567966687909234,0.013760099832411745,-0.011578710607700658,0.000182607014418858,-0.0036297859927409298,-0.0030448860491973395,-0.0020236043459666746,0.004383326171135282,-0.01115726578358811,0.03783637760935241,0.023027367393148913,-0.002583450572290227,0.024490488735686426,0.0009125519428461944,-0.01687110750030682,0.014846458601770378,-0.030588600438489835,-0.01399809852068965,0.011639556495346143,-0.006552815915732537,-0.0013557231589787296
USA300HOU_RS01305,-0.001527605624840736,0.0485563989755509,0.009764760260913283,0.006070560967688626,-0.009790362156563837,0.009730202874251484,-0.01272190679075439,0.011017103972810695,0.0032431146831752118,0.011999601160984318,-0.004463012325984843,-0.011165318850255903,0.007039194100963897,-0.011397402939880352,0.007846359963196993,0.0017637713022280815,-0.010106157363400618,-0.0013210692700329812,0.003066137895950891,-0.020762990049711307,0.003330386942042189,-0.0016990965980373085,-0.013715155893921971,0.004577188008753622,-0.001046549712224228,-0.0109032385919134,-0.008119349380360075,-0.00841428263933861,0.0034747548857352656,0.005033051760781163,0.0021358703045700972,0.0007484107489680362,0.01130908625061111,0.007779498038782211,-0.014389271726866139,0.006906253912379951,-0.006500560693141424,0.012600659824729445,0.00038685007229771496,-0.00030003289370466696,-4.593604588648855e-05,-0.01962205821902893,-0.006402928897088999,0.0016881315751697047,-0.012057506027796034,0.016603655212515913,-0.0011701601738056636,-0.008201014464410721,0.01828633957291387,-0.010775404641702714,0.004839922652562547,-0.009785285863170212,0.042116224670073955,-0.027216030055918796,-0.0008090821613050274,-0.0055845002259992125,-0.015135638270295446,-0.013846541623502602,0.0196577129518108,-0.006807054308589401
USA300HOU_RS01310,0.004800068853246445,0.04934887239628557,0.006034292093642434,0.006224457445875029,-0.02060548929560078,0.002881352859646328,-0.00433026946333328,0.00455928184958288,0.00834368664913363,0.008923548643205501,-0.008173656568113074,0.005250489165973915,0.004123855132350008,-0.007384572696316621,0.008291903124540144,0.005886150044214237,-0.01012066502953213,-0.001712933416550104,0.0014970188323202309,-0.007875316274292955,0.0031531730788080057,-0.0007909443442409356,-0.017375588049752637,-0.005422658684421938,-0.0008806749054432344,-0.005085552849310668,-0.01052781322766273,-0.00453522167663962,-0.004868063444640805,-0.005787276502778379,0.004508257917853048,0.002525795320474011,0.013034401406584687,0.010753914147406243,-0.014995014802520905,0.004142080226265137,-0.00964194718063661,0.012304855790535776,-0.0030842394023643067,0.003572921944193395,-0.0051201941278567024,-0.02045455176889595,-0.0068917173927965664,0.0025625236168384698,-0.006106669303472489,0.015205506011516426,-0.004451187135277667,-0.008879739807801752,0.015811162988512387,-0.004080406759231319,0.007556180674931243,0.0010958350433429341,0.019392228766432654,-0.03621522848555841,-0.0042221573488685216,-0.01245743486549805,-0.02062487380546508,-0.012246868797948696,0.011419913968099276,-0.0055604611529098584
USA300HOU_RS01315,0.002262094273829708,0.04792154539961037,0.006770716811720376,0.004352913417511432,-0.017896873150355264,-0.00395762803317315,-0.002748499774598927,0.0130083152190907,-0.0014699885755752274,0.011164190627242962,-0.007270103954199374,-0.0013210555490868311,0.0037510151840107076,-0.012552667984366378,0.006544319203667379,-0.0012393870572196034,-0.006231217616938911,-0.002906998161863636,0.006864322113186858,-0.0093376831447928,0.00045968082199513945,-0.004866673161920359,-0.006561705569041979,-0.010717568482650295,0.002308690181912321,-0.006798364436890311,0.0017777641748134554,0.00906390245768748,0.0035685443527843507,-0.003961487563822838,0.009797385051978942,0.0014346732735702821,0.002052745274771488,0.007822051763185102,-0.008157188679060979,0.0030960914410598206,-0.009694471222649386,0.010701446426105755,-0.0020468238398647473,0.003913998973488493,-0.005043860391767177,-0.017613421333134333,-0.0055035336882892265,-0.0036803903053201246,-0.0022589699877320836,0.013430875994452243,-0.0017875145877113655,-0.007872351548258416,0.01718704536614341,-0.004691622079057531,0.0014040965488855612,0.0014760188444188907,0.01523165474027525,-0.037510206554101685,-0.0031643298005870307,-0.003862969644097993,-0.022909345883124335,-0.01449059308991788,0.014413159002221206,-0.005793297680505915
USA300HOU_RS01320,-0.001686919628032164,-0.009154793131313939,-0.009264505064382058,0.006821046467450566,-0.0022053750865791625,0.030422867671786147,0.01096178522051048,-0.005044331382051142,0.009742363568997396,0.017201899244224744,0.010674308950740499,-0.013677642357571811,0.014283445235587422,-0.008259793106134472,-0.005317179921438029,-0.0009365316895838769,-0.006933569710132806,-0.0008339970270456699,-0.01942925400935703,-0.005041215678094505,-0.003896533860537804,-0.0006642784011250129,0.010275865816232159,-0.006127444369128096,0.0033971343556161867,0.004465983366969568,-0.00126128664930308,-0.013985564176053945,-0.008328167058826112,0.007888914702072506,-0.017976420823259384,-0.0037207591359918225,0.013587504296841031,-0.003508244137465004,-0.005171853438827145,-0.002321504107180211,0.007609608579951925,-0.0034495705366566804,-0.021324347171453806,-0.010430758219707998,0.009882299685272466,0.0049936814576899205,-0.006373205605055068,-0.011253147506785742,-0.002944374144665181,-0.010022348562241034,-0.006321645702730649,0.0018974607634628538,-0.004946212650861971,-0.017801674444091378,0.004559505399259306,0.01637456999555236,0.009059332391584508,-0.02121336841979073,0.03435666652159839,-0.01672745519865429,-0.013723570759596992,-0.02270351172046944,0.00043353572266253737,-0.001614594612409728
USA300HOU_RS01325,-0.01174483779137545,-0.01330950134772813,0.0022121489403006396,-0.001631866077926178,0.006071735614575972,0.010221493510887686,-0.00631808331368349,0.007449695332498563,0.0009337492079552145,0.00926218383352905,-0.01146276594498043,-0.023580222229087972,-0.0037193104905958543,-0.002333571410067568,-0.0031463176592007743,0.001998460077407048,-0.017388428318212263,-0.0019728067831239872,0.002473493507670061,-0.0030479095772268277,-0.002954469433877058,0.002552865389723628,0.002147274522812364,0.00045438495627125137,-0.002394234556035728,-0.010815862173044505,0.0017668522924946346,-0.014122249995992424,-0.0029812959128438076,-0.004043349344697488,-0.008479729997200513,-0.004039043107251884,-0.006966121243092761,0.0024714178706783385,-0.005289290474698547,0.006425202454454079,-0.006859386825725475,-0.006760271257207616,-0.012194239541943762,-0.015068492579378019,-0.004462957966131455,0.00043407243556264815,-0.005257861918653435,-0.006363288649232555,0.00014326338683031198,-0.00426108508973267,-0.007874481685573557,-0.003824257940061758,0.014291029281317131,-0.008794806752842175,0.0007567204035040424,-0.0019569249933523956,0.008147233172766388,-0.014820981018788364,0.009801072570846702,-5.589188494355846e-05,0.014234219622185417,-0.0006572737981578441,0.008715559508761794,0.009237129494832814
USA300HOU_RS01330,-0.00385321439212877,-0.009542566015654745,0.004982332679642199,0.0008855230621342214,0.008960286001512633,0.013026687573509051,0.002145665428173361,0.0010835873879581296,0.001997899577732926,0.012290550015956398,-0.006893568033871992,0.0009391284651325272,0.007640580977651435,-0.001051181040913012,-0.0015918308942122095,-0.0034524363727093353,-0.013892606866325439,-0.0033542276487244127,0.0015663246216924805,-0.005336094396129198,-0.006976213448540749,0.00024949355032783977,-0.007138879990459445,-0.007375946993645189,-0.00010561752369978203,-0.005944824181595879,0.002704412688804147,-0.010534432704947215,0.0009117472567177293,-0.019309412344320542,-0.0023297604778805027,-0.004947642623426008,-0.013562024466983416,0.002105238723919692,0.001965647355760376,0.0024993024311424426,0.0016149133711452447,-0.0012876550716209249,-0.010864196760591196,-0.00939459386852485,0.023800166661780742,0.006553088081882453,-0.003915447892325361,-0.004546825975120397,0.0017921340079282016,-0.00593193382208237,-0.005493601608204815,-0.007982648619359434,0.009778016271826727,-0.011118052111316756,0.010904304574935828,-0.002147204229921413,-0.015542491676877507,-0.004432923273417777,0.0003101489158330634,-0.016076232981417016,0.005647987257433375,0.0005359719715062335,0.005148408421765697,-0.0021572366772884626
USA300HOU_RS01335,-0.0030209872802163256,-0.013931455547312475,-5.632495850297693e-05,0.0024989646990509515,0.009771088562722624,0.00166473842782529,-0.005811503831593675,0.007319825224196494,0.0020057698635971713,0.008443805063291093,-0.004484085375337425,0.005848870703940248,0.004460625251787113,-0.0013489028118785793,-0.005687774311266236,0.0021446913106410144,-0.018781709302779483,-0.0036803711649549794,-0.013979804217289135,-0.0010785446180303013,-0.006331176457345476,-0.0003359429709603028,-0.0031220951644984705,-0.009951790847317997,-0.0023361493559849985,0.0002725240659571193,0.005397773838678479,-0.016802097119469898,0.00030642096730432026,-0.00937771694343723,-0.0061460369559514,-0.005375770013504347,-0.020970580846826417,-0.004510809345517858,-0.009205218574327953,-0.0015475208626642798,0.0006571249719799036,-0.005071679015013323,-0.015424948425497435,-0.013167456590534553,-0.005534263301302951,0.0007290667934012865,-0.004685836702929453,-0.008262839293901652,-0.008705289158533119,-0.00573063295172071,-0.006569150783694339,-0.0025350539331736466,0.010064073655666248,-0.005012581467009151,0.010421537554373101,0.003052592984183986,0.0018601618087131931,-0.01809537902513651,-0.010581474528880622,-0.009968527575770261,0.0020225840560192717,-0.006365726179321053,0.0009351686366581368,-0.00013333303114126916
USA300HOU_RS01340,-0.0011226874863318416,-0.00921807343668495,0.001192530975594407,0.005619224342358019,0.007754926912482152,-0.003047693944818568,-0.0035069246584841255,0.006752337766699633,-0.0041532969679555646,0.01625464789889331,-0.004601624687759066,-0.0028190418490561192,0.008853453546812657,-0.003498482280538684,-0.0013334579509710273,-0.0033408253519274568,-0.013479270244936305,-0.0033884667777451865,-0.008297610646794802,0.0029166299657086988,-0.002131938982233091,-0.0027921054503935107,0.0005469309308396314,-0.00709475850449023,-0.0008648828331269345,-0.003044987710690092,0.007729519112485597,0.00028705595809606444,0.007099632107292554,-0.00474441444609066,-0.00801214653640667,-0.0033684311681756464,-0.010560411837020212,-0.0013041112479158857,-0.0035879015654373286,-0.009898108190066979,0.001779494946577002,-0.006864805103561179,-0.007994108287782005,-0.00807738387553518,0.017807653998015448,0.005964512196351127,-0.004037199358296819,-0.006020378879729901,-0.014399408090548486,-0.005392136369422731,-0.005761902100693579,-0.004176785620351733,0.0009675373212052336,-0.00912274954235973,0.009454598300285562,0.0065746042217695935,-0.007108492662094714,-0.01564276616614156,-0.013386744871925219,-0.0010478076670781692,0.013278055949819565,-0.006665191214602564,0.005498000499679254,-9.912410223806867e-05
