Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
USA300HOU_RS03860,-0.010065837108014874,0.008486309390904076,-0.007277001865781508,-0.0004897426863998296,-0.00029032465943447405,-0.0006517113265548216,-0.007510700104906883,-0.007890156507175642,-0.008282729721330326,-0.005134497774370567,-0.0013325776773456595,-0.013548453117683585,-0.014320533738992941,0.0245838760734596,-0.00904567466197655,0.008616891522348864,-0.008088935788636061,-0.011182917860126533,-0.002122250980808717,-0.009772790474069084,-0.006689415710799138,0.016465382386543267,-0.03493052496021734,-0.01233582696978492,-0.0133421727913059,-0.0004999709074358286,0.0002597331410731103,-0.0005270188293492441,-0.023456361281695023
USA300HOU_RS03865,-0.003057899803320287,0.002273331272828521,-0.007660064866866465,-0.002461687471868421,0.01104632665916968,-0.009956028334916737,-0.006974664216539044,-0.004871930241808077,-0.011617859922344454,-0.015849398674708783,-0.003367554243820862,-0.004415130010923928,0.008225409682554781,0.017394256787496818,-0.006975034396857711,-0.004587095709607359,-0.009337231386578156,0.003096157323255101,0.01361978000811976,-0.020180456125007212,-0.00781811229222102,-0.0030899433004697107,0.0008429410430374722,-0.013903420843807501,-0.014201013322463575,-0.01296381635202712,-0.013951919033746952,-0.02115280455373877,-0.016274294488201717
USA300HOU_RS03870,-0.004728964539002635,-0.009126990127556654,-0.009547131818828236,0.0004083816561610278,-0.0006685253826035541,-0.002789034744699276,-0.007429544035688334,-0.004886527043195862,-0.016198660606874457,-0.009060271124921571,0.003864130916263131,-0.005333081917009287,0.0017825746872548636,-0.0003608064761101835,-0.0070805999007267,0.003959704479243541,-0.0015522713325326987,0.014975904862442204,0.0017949707329587656,-0.011475776399838005,-0.015381125802578288,-0.001626720130371701,-0.022539776564123065,-0.020890796095141582,-0.004032178362849135,-0.03556759133836151,-0.006590140111353942,-0.005183138016877658,-0.013102255241141846
USA300HOU_RS03875,-0.006607406164130764,-0.0040811189253611045,-0.005874192480785215,-0.0027248412592501244,-0.011076348756947331,-0.001317819833602963,-0.012536110050450043,0.00819475306204587,-0.0096152952710915,-0.009038078336220662,0.011010854957971558,-0.0025969265731221585,-0.00020527728511403624,-0.006016893022496191,-0.0028610283292076623,-0.0019481310297523014,0.0012036254556672796,-0.0018375125066533832,0.0030294417016778178,-0.004667465692869491,-0.002079913508432926,-0.0037197302150554683,-0.00861609128459243,-0.015362877803275525,-0.00218659818316768,-0.005517298607308811,-0.007888616346139368,-0.006864325218217909,-0.01249198991585525
USA300HOU_RS03880,-0.007807083716948357,-0.00016985519351535514,-0.00015754953595892963,-0.003974653244873408,-0.006113169413232576,0.004459213778096568,0.006353497357267428,-0.0045290540249310575,-0.006388341971321781,0.0322877006219717,0.008771784067861221,-0.00586682435936472,-0.012287384307222038,0.002675991458336309,-0.0029195228240967742,0.007247935350814361,0.01753552986994241,-0.0209669363204681,0.01981488009525201,-0.011422354951219424,-0.009286171186400965,-0.010591548855341755,0.004090726523448621,-0.0094592815721144,-0.01717037315862373,-0.007309970478558194,0.004253468957352121,0.006595083987334713,0.006175249369765899
USA300HOU_RS03890,-0.00974016185998666,0.039372124784295165,0.0017261125970607003,0.009757622215916214,-0.0076293969777852765,-0.006815835871805189,-0.01357577394057042,-0.0027186282463209847,-0.0046148288279842156,-0.0046321545161539975,0.011359277817305159,-0.008226346513721054,-0.008503687098571956,-0.023116471194799957,-0.0059771135405308476,0.0115869611574056,-0.015412638855067036,0.012394816287686234,0.003581298299548567,0.018551933858021376,-0.01661040350460499,-0.027522059463329706,-0.01392405496186617,-0.008660676252861372,-0.012580609317558274,-0.01632279943188985,-0.004394137763663127,0.0017407876201738903,-0.021018440177209694
USA300HOU_RS03895,-0.00869321829762979,0.0277989182223536,0.003410265930473018,0.009962066991609236,0.0006230466558647282,6.951547362833922e-06,-0.006082454052194824,-0.006258527700943571,-0.006750995627071516,-0.000859234135025743,0.0054999707221901565,-0.008247288870948387,-0.010594949547398919,-0.014328653725947379,-0.0077920205106902255,0.004821879287179739,0.0008714826303791014,0.0020958177757662497,0.014626690218161896,0.011703583465205976,-0.020687078995379755,-0.01342828295850161,-0.009768144992532592,-0.014226618146475762,-0.007853834396556125,-0.016427548107310234,-0.013737518864847644,0.007027495390898451,-0.0252533267509696
USA300HOU_RS03900,-5.779876321387928e-06,0.007683841208349359,-0.007226460594479511,0.014457957975566437,-0.00870342837697141,0.0013112920521790405,-0.007152961413186419,-0.004443336781204219,-0.019090919213282057,-0.0005999757862240737,0.012613141915230842,-0.0082160395354495,0.010375883955289529,-0.012493720941398528,-0.006765528394310224,1.1367867940045787e-05,-0.019424850963794614,0.004257033081742083,-0.020302833261348564,-0.0021242228753579006,-0.01630930692047764,-0.015946543958206154,0.02282571581261901,0.021564800612494862,-0.01122105734231518,0.023269107297427063,-0.011993046640551668,-0.006232832228474331,-0.015193545518001663
USA300HOU_RS03905,-0.003962071137998707,0.006442637713053654,-0.0028760662265641833,0.012595565738043017,0.0011202650530775982,-0.006109834844573605,-0.007125498825124938,-0.00180209400725767,-0.015240395153872842,0.005482773956506224,0.006198141004568667,-0.0007572441428467876,0.0044852103241185695,-0.012386812876838927,-0.006140577427059784,0.003383560017502636,-0.015548953953793108,-0.023823583111530818,0.0006022639602131097,-0.02388198993269818,-0.016993356096466065,-0.024903452623362812,0.014127687581558648,0.017607307961092798,-0.011833101506918011,0.009987034274893551,-0.012221693198883568,0.0003365195247276958,-0.0108144140584212
USA300HOU_RS03910,0.055715462846800054,-0.007529173927689277,-0.0056366812674741905,0.020068077193711776,-0.014050185970745945,0.00022334190020553463,-0.012277621201092569,-0.0012111419349381948,-0.004167205795001951,0.001058176325362213,0.005098547301794476,-0.005795979585469028,0.004604655723099556,0.005418303333690404,-0.006657651254567223,0.006588316240949851,-0.011445593019321932,0.022720087162768236,-0.02275839495784486,-0.021858274272499367,-0.005225313974449659,0.004269062967437085,-0.014208105276355432,0.0028023557181511816,-0.004777936227133727,0.007612589561065629,-0.01970083134249171,-0.004382156420316975,-0.020766341553036232
USA300HOU_RS03915,0.018331663163116074,0.013724088449404283,-0.003767924031299521,-0.00991646436110691,-0.005230756997053307,-0.005747433351053384,-0.023602755554637363,-0.009265379372979585,0.0033091802348536262,0.002916065075452422,-0.004109417123258485,-0.0003378595199027563,-0.00556486954113872,-0.012128522055477929,-0.009005620518398767,0.005336803075351354,-0.008107365485751056,0.013710499562092308,-0.01631577323673963,-0.0017435822468286003,-0.011498995868376835,-0.015963728948328065,-0.010121961644282034,0.00047902877017074917,-0.019331889261887263,-0.009538151602139219,-0.014888620775668809,0.013931789224249655,-0.0015738535335791004
USA300HOU_RS03920,-0.006985731644928447,-0.036051831825876145,-0.0011213681153530173,0.005004630625897073,-0.006980145466498675,-0.009349664632959614,-0.005141482434477174,0.004511317547739946,-0.008871979202666356,0.011161185389783935,0.014285621305932535,-0.008391484290552911,0.07926722228057483,0.015850170705591755,-0.0015696075066420788,-0.011261004288520721,-0.00792577084636018,0.0030114038941992083,-0.00741884721618978,-0.023236291232255204,-0.009010501436405173,-0.030679248812936898,-0.01541927603239754,-0.0005540526646115679,-0.006240145831129122,0.015544002573477059,-0.009345598306435077,0.009356271091188341,0.00527985905811073
USA300HOU_RS03925,-0.0034609248873155567,-0.0139316329834809,0.00900908861075856,0.05131503378083988,0.012953268466811942,-0.0038709711118297824,0.0002487751409361899,0.014981315489518265,-0.0003954960076969231,-0.004687642865586645,0.006905532724451683,0.008646515493173692,0.012258713378226762,0.0112234122912181,-0.002315311430629659,-0.008749949602303573,0.012727738077409402,-0.00873629924141102,0.012260994081232126,0.01688103617577738,0.00944995064496119,-0.04018358101967125,0.009640278669100912,-0.0008568650030683087,0.021771334463303267,0.017638529625012497,-0.008232490061132927,-0.02783020478955073,0.004718943970703416
USA300HOU_RS03930,-0.0009986144973547675,-0.019364413596474936,-0.0035063889054691676,-0.013540464091310949,0.0045552129037007595,0.013097191958537535,0.01832724232483792,-0.010044176162635839,-0.00896561220651688,-0.012719626402341566,0.00832134639698363,-0.00311764982498303,-0.013145026549574,-0.010392539216325223,-0.002607543152427575,-0.0354423766138,0.010035405715120784,0.013282894079477974,0.01142632870104399,-0.010993120299404142,0.010064555169325478,-0.017467714061002174,-0.01171896785124148,-0.01511266684922112,-0.011075743956368941,0.012462434383574021,-0.03251322432633638,-0.005452988234721784,0.022379017487191413
USA300HOU_RS03935,-0.016241146738572288,0.003470936598803287,0.00034433310809424807,-0.02057691490741824,-0.00014218637595974157,-0.00472890937429223,-0.01111101799709186,0.015271077530068929,0.009100335412994064,-0.0012631418015120522,0.010333319797149439,2.5866033782255472e-05,-0.00912589650863613,0.0054830635225630395,-0.0015021899131851398,-0.0018161048389234108,0.02303159970515856,-0.005299621352838866,0.005110414926737281,0.0058548902449152155,0.00937786313752221,0.00774849626747743,-0.023858121583355426,-0.018054487536676603,-0.01728370273567046,-0.008684893948574288,0.002693869669087754,0.012971003029428075,0.008093117510504387
USA300HOU_RS03940,-0.008710593162565866,-0.005631985378691,6.678356790521195e-05,-0.014418524207114427,0.006249589584817951,-0.012483662495274123,-0.004324946654294299,0.0003356772346220965,-0.004321706805988078,0.0011455872126803612,0.019652689038395815,-0.006618690847747168,-0.0101268786461816,0.019020089840910262,0.0005008735226410071,0.0005340840453898384,0.01001759093540541,-0.00623652606707704,0.010495494434776365,-0.008006629997914835,0.00084526196858935,0.000540893403724347,-0.008864753435964613,-0.018715716566800045,-0.011023213620305755,-0.021557886040218997,0.0030075454610588,0.013211865843891587,-0.0077994662191003365
USA300HOU_RS03945,-0.004848107890286077,-0.007219096161728129,-0.0005701565255550597,-0.009862591477885246,-0.02021487345645306,0.010336578486527916,-0.007042384974130427,0.011963540731962976,0.006151032754636381,-0.0031286994304227044,0.007656968220915005,-0.0005827249142935597,-0.002312609522910255,-0.017517520979741866,-0.007424341128243551,0.008562538304388244,-0.02482113202095669,0.04087757103300943,0.02548806585724106,0.005708539021750232,0.00698575410809126,-0.007785989126831032,-0.006562296291818042,2.645372656990498e-05,-0.03411800835765092,0.005211216332899923,-0.035528999424751684,0.0008067976895220239,-0.05497845971182573
USA300HOU_RS03950,-0.0038811794309998133,9.799457059362585e-05,0.0060735421177350165,-0.0036365870019111936,-0.011877210768703834,0.015241161144868865,-0.0022373791376544116,0.014114073135231754,-0.00400649714748726,-0.0032557693816403937,0.009473310310108328,-0.001604859294830796,-0.003619096719801643,-0.012537083810013182,-0.0027230143044922623,0.000582240118738172,-0.01738074267056799,0.026297511581852333,0.007593644084572162,-0.009683599367620477,0.0011481620274014794,-0.019599263558357786,-0.020008532378656747,-0.017994510719792307,-0.02805661832977715,-0.00687393021839241,-0.03929869638930145,0.01266675074791701,-0.04002806741504237
USA300HOU_RS03955,-0.009387605568920796,0.00718716797093369,0.008742736685749508,-0.016570118603246874,-0.02425428859647101,0.01283121867137165,-0.0020475643364479554,0.025504924586607452,-0.003965707950672219,0.006048460822324798,-0.0026515826300688486,-0.0027318480014699364,-0.007943421300670876,0.004064989731951656,-0.0042732677616953135,-0.0012702796152138382,-0.005663242705424217,0.007809785688728084,0.005230994819490096,-0.014548884732365656,0.004369562604850353,-0.01842317653001698,-0.02020355889641745,-0.015816012862372372,-0.030052606321593144,-0.017626625246700098,-0.04916374546995976,0.01760637479984867,-0.015064709085648366
USA300HOU_RS03965,0.0007249946703920512,0.01506208729550679,-0.002279693182635324,-0.0016465374949470785,-0.009576670839057952,-0.0006051346333435323,0.0009069545700926538,-0.00953825959786821,0.007576548690934339,-0.00025745576334939,-0.009282698062369798,0.005833106321532336,-0.0034364165021349897,0.014790591090410473,0.005252896087809428,0.010592900941919533,0.0038623622587840535,0.004792533617393822,0.010745849134868913,0.009220326712277951,-0.004848448044647565,-0.0047077792334941845,-0.01000338497307579,-0.022695747668231618,0.01734001755461872,0.016724613268775567,0.009487105518931815,-0.0008441371651960819,-0.007364084226107958
USA300HOU_RS03970,0.0015180192495654727,-0.002826657886214871,0.001028920314614265,0.011893314010324459,0.028975945737101386,-0.05151829112454265,-0.013863519318598649,0.11293535107208719,0.01468298354158461,-0.013836264981838648,-0.012673018753048434,0.006087914768694109,-0.004603470682787675,-0.014722902624986454,0.006995764400382399,-0.0022617214991802574,0.017050408848476445,-0.0011622592108431137,-0.008526251834289962,-0.004070488477335099,-0.005281908123495568,-0.012529855725538514,-0.0009627277733178221,-0.011888177966773241,-0.0006856886835852667,0.020352672508942966,0.0023000647004050114,-0.0147906608945026,0.04403756292307197
USA300HOU_RS03975,0.004261705219127595,-0.010774621881928511,0.001150487583617621,0.025595560851166946,0.032482250123666644,-0.039454095745855434,-0.013132900689138966,0.09988181608839071,0.019213547473461958,-0.012473423948753058,-0.006660335399498454,0.01349861404956021,-0.003761550684061911,-0.009702625206953702,0.0018886365287339255,0.002745455421939091,0.01661360197778835,-0.009684361189230146,-0.014930551428519675,-0.009223748053791605,-0.021664899556070004,0.005728728687558185,0.0024032355480812207,-0.01051182984432993,0.007294792596782713,-0.011854187299654461,0.014220346883523765,0.0010935749151397408,0.034912825876718186
USA300HOU_RS03980,0.0028199962936150693,-0.009522472509322899,0.0010381249848595946,0.01457181182884733,0.0169561829917827,-0.032514302243662294,-0.019409587049108452,0.10189814860772815,0.0230432851760134,-0.01589281633026234,-0.023058152681072013,0.0013786574314343211,-0.005982222445889679,-0.021766139519875844,0.0010599401314515006,-0.0010685545996975399,0.030886707756362194,-0.003272461868394732,-0.021566087194766066,-0.0042133478031960705,-0.023144072581766456,0.0032455164168630024,-0.0005716119258027943,-0.0060977917787259405,0.007250513218882673,-0.004515471925526147,0.024806116044047394,0.0027331303291014946,0.027182270662370382
USA300HOU_RS03985,0.003999243274625756,-0.01697056209571118,0.004070262906772992,0.02554009974088058,0.01923227141466935,-0.03370399636004242,-0.015036638102758371,0.10285579401079581,0.003887091500557755,-0.002730647767863704,-0.023701711181701557,0.0042127004353323,0.0011837138409272372,-0.03495603417967778,0.0017690938406735373,0.007687268003567969,0.031959568847581894,0.01256498536841424,-0.028954315437763063,-0.0050275558054305195,-0.012050500620644984,0.008021519763947587,-0.030103537586030942,-0.011825747660981791,0.01770835177546192,-0.016560540598252585,0.03016426172402506,-0.0025886039897964164,0.07303237525155834
USA300HOU_RS03990,-0.006300990736656864,-0.008939313422246388,-0.0021126309831144196,0.005681313584631325,-0.0003277003257898222,-0.004294246410777066,-0.005856660215643478,-0.0034200373665790778,-0.0029353949454482805,9.554184153728488e-05,0.021964962569796163,-0.005398837732532411,-0.0046516178405695465,0.0007548439075031637,-0.0032935762605240475,0.01003146593207592,0.0009231393662169629,-0.02618555230253637,-0.013740397537828901,-0.0027314258364634545,-0.0011811616726123543,0.0024181768866276677,-0.024656352020464813,-0.0174189285622079,-0.013617848868140308,-0.00655545400018221,0.004879127360548888,0.006420015295192147,-0.004249257350104162
USA300HOU_RS03995,-0.004341415845047701,-0.011395934361357225,-0.003727755868649556,0.0029012306096118895,-0.007543078381850093,-0.005275724833400597,-0.006098567252049304,-0.005945146287059352,-0.0005005419692390044,-0.0004865886905486321,0.01975137304434797,-0.008376446102508022,-0.003018724979299754,0.0009254501091331898,-0.0025292905792249198,0.010997159476934153,-0.0037067437103033753,-0.009860159186871833,-0.01802579616561572,0.0065856341750712005,0.007323466840348617,0.005208865676000757,-0.015700829738521334,-0.01648693835919663,-0.014297338246180851,0.005448516850414571,-0.0013920077205149901,-0.0006161164800340492,0.007024396963329507
USA300HOU_RS04000,-0.010079882175413016,-0.0025658387463465913,-0.0015311845942882606,0.015627474966248646,0.027317807334655737,-0.024704626621734064,-0.011163554249911811,-0.003668208074550124,0.011812431527593412,-0.01632319788934812,0.02297055601188348,0.04978414734925176,-0.012651408500255323,0.03546841538101422,-0.006357658720470481,0.017352767493388065,-0.008459165621087094,-0.025333077625562216,-0.0035545395430288955,0.03093436636530753,-0.0032664139298701532,0.014736561291933539,-0.005048915307920334,-0.01429635702851868,-0.03913179971365877,-0.0044661502821746295,-0.008688579525125504,0.0008972252622068595,-0.007337858530404793
USA300HOU_RS04005,-0.011667176795914174,-0.00018630133348690938,-0.0034430532187483833,-0.002928120860618418,0.011287072882967191,0.005918134333207284,0.0022956250694138665,-0.007278195088988559,-0.001912726578312689,0.01448939412959619,-0.003506576189831339,-0.008878347122539458,-0.010610533830088911,0.007350247097537835,-0.004988252462591711,-0.0024410544425815532,-0.0033214883463218788,-0.009648572959644343,-0.0006807872467465441,-0.00019281724613936016,-0.01387114633808174,-0.00012060035313238899,0.020310439626031056,-0.002617921465125043,0.003173517061170669,-0.02152199628897298,-0.021060761815407746,0.0022542095692185938,0.0005895448465915893
USA300HOU_RS04010,-0.007352036438915509,0.0034836214780039573,0.0031523401011250285,-0.012874629362651437,0.00040831844722650335,-0.0035719334685651583,-0.018358230060800635,-0.007255176327281783,0.006219913171054965,0.002554961709770737,0.006166592544979489,-0.012590716244066612,0.006204783852469678,0.014429525232723542,-0.005120155271333509,0.006624361396354969,-0.0015966793317658296,-0.008212913687963789,0.02202475977453608,0.019575837948438837,-0.006020677906366548,-0.0035759743278329665,0.00683011495622037,0.00022251913670612525,-0.022811529253019193,0.008652093716788647,-0.0034101368870445457,-0.0001983784476398886,0.0052884942251403035
USA300HOU_RS04015,-0.0028533548441431545,0.0031137187503463533,-0.0014885693675287972,-0.006879494084046931,-0.0016958747618257741,-0.009060513363809215,-0.009755451426817812,-0.009524051871370664,-0.002341638056317266,0.0027971780232503764,-0.0006186973587228313,-0.003398523358458234,-0.0097068116308533,-0.02867434038015773,-0.003160033843329002,0.0012953708664866768,8.495169212540597e-05,-0.009987551406534612,-0.0003795398044729343,-0.005053767003320385,-0.0013583454795689715,-0.009295154613953973,0.020419162918391263,-0.002894813898740728,0.011754528629331499,-0.0072477909448178885,0.03175586301947868,-0.0014239400309593697,0.003623636982078641
USA300HOU_RS04020,-0.0023634640401010614,-0.014545090752478632,-0.006981643482940142,-0.0009050342750383725,-0.008651385565321643,0.0041159283377161385,0.0016372375110822223,-0.005559585086522425,0.003589470674986304,0.003934022920651007,0.007517351662673999,3.4312092786007596e-05,0.0031103792200471523,-0.004257903435801343,-0.0016541882946212517,0.0010954659308715425,0.00408853045802053,0.0019026864055166435,-0.018145447587694617,-0.006109874998560638,-0.002780774821451855,-0.005388593941285766,-0.007415100478250653,-0.015089861562656001,-0.0031621550068095926,0.018666477823481326,-0.0019505849990105511,-0.002095965781607698,0.010911565352479533
USA300HOU_RS04025,-0.00027390691087633186,-0.009786625998959502,1.6514931000113104e-05,-0.02018056216688469,0.000376241368171193,0.0021240935982762945,0.007194575016835156,-0.001007945140608786,-0.00404875437198823,0.007961760871675721,0.0065701073821206254,-0.00105882474338046,-0.002650403182706683,-0.0066148823783838614,0.002157329104869957,-0.0025625600723940796,0.009507857854964418,-0.00013815626580669302,-0.005275583051131194,-0.00019020769563737294,-0.007352938699033081,0.0678927854041123,-0.013392113604909725,-0.009327890742228659,0.001709727280373177,0.008266814069958916,0.006098088430102903,-0.0040543567810373896,0.0008287980523041813
USA300HOU_RS04030,-0.0027498830952931235,-0.03477828391609824,-0.008519505310581134,-0.017415533095404712,-0.002472098975286341,0.001000449349579796,-0.0022889047175811915,0.00139470753792438,-0.0018111378462648752,0.005457442016207221,0.012442642470307942,0.0003933155308162619,-0.010080547834917243,0.02236076685295234,0.00031529161051428104,0.0007044176429476545,-0.001655776154177388,0.010639616605770579,-0.012379149623318956,0.0037411810985577623,-0.0012731604114803107,-0.009516998114115034,-0.00895725106965854,-0.01576194361789638,-0.004795023974038929,-0.001107932223745,0.004774498305331744,-0.012795455339026122,0.0027143891822002165
USA300HOU_RS04035,-0.0017522174584504338,-0.03804317466529185,-0.0026819715824941102,0.002942598700553364,0.004774856036937578,-0.025054456605235215,-0.003398675115336849,-0.009771886624914922,-0.006776582902036932,-0.002463838739726029,0.015507438806845126,0.0020618850585395827,-0.015194060611660705,0.01348205656818238,-0.003615990546518773,0.014182353268402273,0.00789071799078372,-0.014671486848284008,0.018959879199751964,0.0035991539000359524,0.0004888576078536772,0.010695620467084211,0.005501435894471184,-0.005940305820613278,-0.006525065973649068,-0.006781560067128026,0.012134326887485017,0.0009585838313689801,0.007233423765838371
USA300HOU_RS04040,-0.00010131629088736756,0.0070464039309381995,0.004230578294536332,-0.00771613109345024,0.017595327692329316,-0.013378983186897363,0.00016697383408157207,-0.005042321642934316,-0.010995184954861676,0.013135051213630922,0.011616557384714291,-0.003934609922988419,-0.006998486468342281,-0.004332158286790076,-0.0018155522217351593,-0.011945119309250761,0.00814309608067514,-0.0232210165212139,-0.00011949816617269568,-0.00609541707067341,-0.0031052266368105574,0.08324743384804568,-0.017401738323649753,-0.0036108759184007386,-0.0031130024150690635,0.0013605467574618962,-0.011352735293476529,-0.003876859567623381,0.010857075183897336
USA300HOU_RS04045,-0.008016699135321086,0.004226957271368467,-0.007182478519869531,-0.002382763317525877,0.01734346523253695,-0.014859711344610005,-0.008127965383776838,0.005343833359522459,-0.0020611417744621978,0.0163175881788731,-0.0014001276013535621,0.0007215799304981329,-0.011314659702315934,-0.01360467324718453,-0.004349718230679827,-0.0141132567467753,-0.014206637316513384,-2.10555295522306e-05,-0.019987172936005985,-0.0063702566984554865,-0.0052278622213849735,-0.030282419994484725,0.03376920172405856,-0.011266507363024569,-0.0076526193306084974,0.04413631603892344,0.0006826635552117775,-0.010756365540303538,0.017075485840589055
USA300HOU_RS04050,-0.0051801001116118395,-0.008085596960317477,-0.006636466424396275,-0.012555314644127697,0.004710270240646233,-0.009520824013701152,0.0011383515684574128,0.007789127225615021,-0.009479011397784504,-0.0010741330509205517,0.008840741066903465,-0.008055864776768883,-0.007727541287887317,-0.008126368986990705,-0.00257842910614935,0.006103330025122895,0.010545740063837482,0.017495117084506673,0.015137791617011306,-0.006091250491227584,0.0026859423675685582,-0.014913866988155436,0.02462632436956252,-0.009478191402966369,-0.004599867705720214,0.006182265060698531,-0.0032235000725681813,-0.0005882613368097156,0.0037523161319051217
USA300HOU_RS04055,-0.0021151382824353853,0.005096833820222009,-0.0006775301896622102,-0.01760367095233013,-0.011140945795766473,-0.0018997203014794667,-0.0012065151875866743,0.0058285684621537555,0.0064889951475624996,-0.001804138317862333,-0.0030465908025829867,-0.008050703577501338,0.005704463787044003,0.034643627545368746,-0.004702018668298477,0.016541848703640945,0.0008189193719412486,-0.0067152559362277705,-0.0025263092907771615,-0.016904879298411883,-0.007140179977907802,-0.016054092684919863,-0.03182840782237578,-0.010266689279267723,0.026508433222725426,-0.009767590586360798,0.01074484324648221,-0.002546798510058312,0.0026769462390880097
USA300HOU_RS04060,0.004318553476743856,0.007649543479011895,-0.004762408630474482,-0.010560157465109127,-0.0031146107831489405,-0.01705872094778308,-0.0084439096152732,-0.001845412408579633,0.002260709461039689,-0.003555139126697142,-0.014274017243145455,-0.009360961823054643,0.03195565515075245,0.04045877661606332,-0.002292044379251709,0.01599683981700895,-0.0033261562072927427,-0.006786848277075718,0.0007970692155988802,-0.023184323453987837,-0.00715684793029845,-0.021583428495763515,-0.018613301243418284,-0.004493775186359059,0.023410733420128445,-0.009006968549377024,0.0016498946468588144,0.003020427184061173,-0.011707126831463268
USA300HOU_RS04065,0.05019026022203392,0.0011980148722981329,3.980202908888815e-06,-0.014558432322314668,-0.02036130160462096,-0.021402824589771913,0.04225382214810677,0.008818876384608767,-0.0013084806102111126,0.020436023796749126,-0.053118699644899514,-0.007879410057054363,0.005163718116160889,-0.01587578487430156,0.0008923762011556213,0.022349892336376475,-0.015275590388391594,-0.006021614740970842,-0.04308236638451976,-0.011404216403438295,0.030989389753783257,0.00016307916123191871,-0.022088901311586126,0.006200672992400696,-0.0007593619945746853,-0.0070258305279949345,0.012165871117657214,0.0036257144437306234,0.03616423077326232
USA300HOU_RS04070,0.002555892183868357,0.0023895743334476295,-0.001518900235034545,0.0019944285629598236,-0.014069207262915922,-0.004718377291805902,-0.008671236683368805,-0.0040380824525208265,0.0016944266741850472,0.0004448420415074385,0.0031217737616130855,7.829038467145764e-05,-0.010862042238351799,-0.02639332203439687,-0.0014563824409733355,0.003750328419764136,-0.004232306723780884,-0.02621956388466536,-0.012079852963677295,-0.012208979616559585,-0.004276642623553627,-0.001822517714142456,0.0029593993373824073,-0.009829258043073653,0.0026125583164944,0.0050614275241528004,0.010261758061174277,-0.0018385649143280712,-0.003408077744183189
USA300HOU_RS04075,0.005712152952430537,-0.030067921928230906,0.00044825409975897976,0.024085441316455555,0.049151132705626537,0.009434631758582494,-0.010637899092818147,0.003373487306000533,-0.007171051271111331,0.01056548716916768,0.02548188128345088,0.0007422905353066274,-0.001049961888689899,-0.03930704179700661,-0.02025040339992886,0.011977319870108489,-0.0035280697126876385,-0.007475310407924079,-0.0029946647079708475,-0.03142297711655193,0.0028501715382013596,0.021187901639263335,-0.0031990323462104406,0.004832700224908798,0.04730850321676985,-0.011053393857628165,0.005782947981879646,0.000977077341499052,0.006468629813680218
USA300HOU_RS04080,-0.0028889897411405476,-0.002132544102796026,-0.0035135795038729735,-0.007663399484298544,-0.005655632156994511,-0.0006251342383091364,-0.017969026714724425,0.002692369496430529,0.006693414364381132,-0.01373168127829657,0.004001906973557717,-0.003704236903523084,-0.00801081608607233,-0.01899268995703917,-0.0015896876117474765,-0.011463034292809622,-0.009506482493674077,0.00712956780192271,0.0025264531628868946,-0.0037181081933622905,-0.00398956563963122,-0.013377687314956034,-0.0002485952674408264,-0.002448018721830089,-0.0006892549777987247,0.01003565515434486,-0.007986569509416492,-0.003846520859080769,-0.008518249975590402
USA300HOU_RS04085,-0.002308532373649175,-0.017798615834247425,0.011458927890953534,-0.0013044666790937435,0.029641255458902168,-0.003786513475590035,0.0020323027374314537,-0.009375949197416723,-0.001088577836071904,-0.00481133918017681,0.01916403423734063,0.014774962229681143,0.00315444114856588,0.022422252258642333,-0.0010536085256370883,-0.0022695362895984597,-0.011561221731769539,0.009028016276279274,0.007179604372883957,-0.009017882705860663,0.014246930582441262,-0.023690688984530223,0.01572139625878493,-0.025413703195496948,0.018549212038557892,-0.01734274108742609,-0.008226866392078952,-0.01267899794798383,-0.023097199514970197
USA300HOU_RS04090,-0.002534269035394144,0.0009872205531290445,0.001889828245949261,0.000594616978693961,-0.019125338649368016,0.0036561993973972464,-0.01933348825965008,-0.0044679783359111765,0.02310331278740692,-0.011598461677858829,0.016621422478715227,-0.0012361136521844584,-0.006327222436695312,0.03284526834019248,0.0024721290950666746,-0.019710850335838283,-0.006971846529365251,0.00043966970882255394,0.006314301514875955,-0.023118921825359868,-0.005069824178244313,0.0001476882447380553,-0.024378422263128648,-0.01673378735883502,0.0038869864284876133,0.02064520055260249,0.0008243477985152691,0.007464074851866342,-0.009462897301966096
USA300HOU_RS04095,-0.0020443656035408885,-0.016246266109193233,-0.006441935007726485,-0.005620563382645228,0.017236208065078605,-0.006554372482606662,-0.007119186429484348,-0.015271861174972678,-0.02190068965741241,0.007149947203059691,0.008612892071847286,-0.016034539039814506,0.0018347261339026891,0.0006429289225762337,-0.005920027156698513,0.012085802054006256,-0.03701147022083162,0.03360613142324506,-0.0026832634944530557,-0.02486816324808065,-0.01760135298464962,0.0038024268482647755,-0.01273601276520413,0.005542357471598901,-0.0006163673806524531,-0.024028612083881434,-0.019189308392307813,-0.002478723109247712,0.0013774788786811317
