Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
USA300HOU_RS03610,0.03612931213119684,-0.016011244383026105,0.03316930663683895,-0.03619871299607421,-0.003744029457403767,0.0019987559182022326,0.0066099934042376,0.01653218307955544,-0.007474770990191868,-0.01544369374310904,-0.012314020858089239,-0.007822484019474519,-0.005078233672337958,-0.02314602777200922,-0.005053916507174426,-0.014420539071293809,0.0042584478226349734,0.00987160404126919,-0.020996041819284685,0.004294218370870679,0.004487860050798581,-0.020796556372837293,-0.01760394907272415,0.005742701835789949,0.015286222170865534,0.04915460847666297,0.00889461295048965,0.0005318393551529631,-0.0020891397108592333,-0.01098102830702555,-0.004228151242125121,-0.029059843566191117,0.003940875795411979,-0.0031879133223889715,0.008686479179367346,-0.006661098340169798,0.004124240687113789,0.004647786976395903,0.013816869494866707,0.003499960265675164,-0.014061384689795535,0.009760329331180163,0.005087716923409192,0.0075771526395903375,0.0016791682525546332,-0.00497742531635658,0.0034234871013703403,0.0048467888963691355,-0.013849289368892341
USA300HOU_RS03615,-0.005590297789961346,-0.011394603255382836,-0.0029854047985895023,0.011383572892420512,-0.002792622731714638,0.00023966903173068738,-0.0006407901920381691,0.0037795101352870366,-0.0005762782248649012,0.004185718224950775,-0.010194007806236374,-0.005955476087252453,0.0036847300323334877,0.020852826576437278,0.009911660405184763,0.00536740122122728,0.0009994803350616547,0.0025295176651276394,-0.002965490256555797,-0.007803174656955137,-0.008752088242781472,0.0052364492986081675,-0.007956192843153749,0.013216853616296305,-0.011646021032794334,-0.006395193125219765,0.003857682121243631,-0.009376566022063448,-0.0048769148714760705,-0.0008448208156120804,-0.0012724890578834566,-0.013527331101273587,-0.005336683803661776,-0.0041736863236929884,-0.011277374819553692,-0.0027429225787907597,-0.0006379423787959169,-0.023045020446810786,-0.005592517875293215,-0.00263626456741667,-0.002313190871469785,-0.005617322367768404,-0.005297554469445353,-0.004936669879334195,0.005961266190053277,0.010739905200337862,-0.000615581634530968,0.004562192625914998,3.915655090604425e-06
USA300HOU_RS03620,-0.002227870168059711,-0.001722983942865117,-0.011497572065061851,0.024407245614019274,-0.0015523151441338406,-0.0033048189614540645,8.59747388064906e-05,-0.0054824477534369835,-0.0022100886228558596,0.002730934803179688,-0.014160224941452955,-0.0035731505823804093,-0.001399280256626737,0.012530385445806855,0.008206117232862489,-0.0006478609371072327,-0.002611448913241878,0.0022715329895481064,0.013128492818603201,-0.007902169791056651,-0.008192252260402643,0.004961800335704616,-0.007815669346065923,0.013668032200116491,-0.0051361458005000915,-0.002415939786741257,0.0028389954514349523,-0.012268933149957433,-0.005403467687277782,-0.0023395365846167523,-0.0012516570271267962,-0.0122138742077438,-0.0038865858027231893,-0.007673936344647245,-0.006979009488823771,-0.0035947017613442143,-0.0067073248276201735,-0.017256483727600472,-0.0072357528997556,-0.007430122917557316,-0.0021596311000905894,-0.0017483392569256112,-0.0165740887740631,0.004817417943984862,0.0074901401567914186,-0.004134425916252771,-0.0019884828088395606,0.0032928478001446986,-0.0009240974011703257
USA300HOU_RS03625,0.03113368781880572,-0.006425293795364071,0.010101640000836196,0.008114024352613923,-0.004662759857036875,0.038900084155929805,0.015006455021349603,0.010411701162150828,-0.01725060348477098,0.014830237132167485,-0.04578498079335436,-0.007662688160728858,0.009300090154610157,0.0023888412348770944,0.0029167094692304557,0.02534993358793583,-0.011838263622293184,0.0019206424316702143,-0.012217989168956521,0.01643474350072796,0.033103890623968055,-0.0012254421341907579,-0.010693343077086878,0.006506118274229039,0.004603505253961561,-0.0010517170242459795,0.01218663086603203,0.09754087575379826,-0.011949445210761332,0.01970534823388103,-0.004665218681089912,-0.015587114812190248,-0.009251623406786364,-0.0015204225474029812,-0.0018046598516894298,0.0015686836802881621,0.01595341313630344,0.021220525144019398,-0.02047550673490717,-0.00839724277086424,0.01267706729016287,-0.0019847972404246263,-0.014090696482923246,-0.000743380718150361,0.004142629505065018,-0.00022299292973633272,-0.0050702853973309545,0.006408873043733216,0.0286391591304352
USA300HOU_RS03630,-0.005084492410124439,0.009500681010413157,0.0009912414707192864,-0.028485442543405428,0.0022831912090703647,0.00805077924103394,0.001302340730158857,0.0009994950072802278,-0.00509617892090798,0.0025793496454996874,0.008750431403774708,-0.003974336935781517,-7.405951866643956e-06,-0.021555486235943527,-0.000443173853192532,0.015493819367306563,-0.004102757012404153,-0.010933326449115904,-0.01273552042703903,-0.003318213768667374,-0.0026068713464700026,0.0019527685804549089,0.010531135124090558,0.006906300587935855,-0.0008236020292807754,0.002577847777273635,0.0020937682735843633,-0.0013409847593438015,-0.009898038102319569,-0.0004354528429643134,-0.01297919393493295,-0.0073711416205361245,-0.004101780170463966,-0.0051663535487295135,-0.004729357877057475,-0.004705593379723577,-0.00551462852298298,-0.015221158693283342,-0.009973950253951808,-0.0023400932385554633,0.0033287545467561284,-0.006249964983143646,-0.00500999291444563,0.002843996594283438,-0.0017431396379829934,0.02574256172272975,-0.004990274966783326,0.006742658239116537,0.0025014706893213908
USA300HOU_RS03635,-0.00971431576512727,-0.003768309924319949,-0.006005889592966299,-0.010852527060682057,-0.007374229379780142,0.01218747363896391,0.0020728481692010876,0.0032137744599318647,-0.0027556077861706045,0.004018528659271271,-0.010536164141287196,-0.005993583081781232,-0.006613531945616539,-0.027536204838378514,0.000696465149688626,0.012031315461522711,0.002338463114684001,-0.004609112534605729,-0.007623507702353354,-0.0009215178574467167,1.2559773190859692e-05,-0.00213821700906531,-0.004897695450874103,0.007044735417101881,0.003276489344455232,-0.009958308378729058,0.004201487368147456,-0.004223037384743169,-0.014569022617892346,-0.0012739778618584218,-0.003404266782231574,-0.004588226784001919,-0.004249466919361222,0.001845803165029314,0.00720290414037259,-0.003866322042999476,-0.004986431826558855,-0.023729067370730387,-0.011520795991508927,-0.006959448982337293,0.003083170139467223,-0.00042514098684503387,-0.007983190493680207,-0.0037861076997565777,-0.006877096910010039,0.010865829592621975,-0.006541867148812591,0.00772020066094842,-0.000735846398518096
USA300HOU_RS03645,0.008383987542025068,-0.00662920648381718,-0.0026767775911335375,0.003503889864174749,-0.007418048938387902,-0.013244772201638659,0.00467188332887915,-0.0034355832786334434,-0.002689233430107924,0.006071843013417012,-0.00962115213031651,-0.02293247492016402,-0.01108784406190951,0.007502625980505853,0.0031913143914845715,0.012113239700260873,0.0057379783277001035,-0.010067502499335418,0.0018966371622247927,-0.005882253524129005,-0.001302917839550877,-0.001500202492474168,-0.023379137896490747,0.0007990032872990606,-0.008710653092602463,-6.943066128343543e-05,0.01873984697138028,-0.016666914195748755,-0.004048948212737704,0.0018375445734048928,-0.007514715573548804,-0.012812265264720563,-0.006701458592957944,0.007398403011161797,-0.0145096884917178,-0.0048669306385594035,0.011450666716483641,-0.01018633520786982,-0.008714298629639768,-0.006080090336310017,0.002651018324338431,-0.008979907643424791,0.01479543857738255,-0.013461554715571504,-0.013317195749338867,0.010942355721683984,-0.002820383771590521,-0.001432126323980175,-0.0032678793493235193
USA300HOU_RS03650,0.006504462210401388,-0.006320899978871821,-0.0065867327508612825,0.004725026953124683,-0.009698986228004249,-0.020329796500815612,0.005005398487668539,-0.002762887941608028,-0.007045022299586024,0.0029068014267545155,-0.009750413237742873,-0.019556307624143145,-0.0007878953803203107,0.000899456626776467,0.0053652505301197695,0.007109886402351873,0.010312591248264766,-0.03610473340325909,0.00832454667732963,-0.014590097968227446,-0.0011846563288449253,0.013894270549685122,-0.002372029345101347,0.007593034835579172,-0.012599305716131968,0.022739073905988217,0.03122517761047061,-0.006947122791760448,0.016096340710034275,0.0002545063063250841,-0.009270002039344772,-0.006427373914348301,-0.009133766194377118,-0.0034344137187623924,-0.041370565086857464,-0.007853826913004978,0.004668997494439532,-0.012065467253599275,-0.015931001412889226,-0.0013958765498121464,-0.011202398398874068,-0.011398349233880698,0.020744057905159236,-0.007947669911503676,-0.004829261962462858,-0.016167515638331697,-0.000598827643771915,-0.0014143023896350435,-0.0037755468650585993
USA300HOU_RS03655,0.0043899195726711075,-0.004279017571439431,-0.010895487627240834,-0.018825933934386762,-0.004405926719040567,0.011483880432555979,0.007993709763155448,0.009616765400145244,-0.0020772885574892328,-0.00886470053629707,-0.002998900083953634,-0.0021005234947492845,-0.02729159314064268,0.00937574643566444,-0.0203426755520052,-0.004567398327664526,-0.03070914743459093,0.01579593097709941,0.01551207022687785,-0.00732302452865348,0.017391307029028864,-0.019404263689267374,0.003117148395845837,-0.01437059165837348,-0.0164801739007441,0.01489066539857322,-0.017693504636524658,-0.006260982362068251,0.002165245173507583,-0.009137040602576382,0.011733381477454523,-0.0011983068817616389,-0.006250739527046838,0.014371890549830306,-0.012486100492040075,-0.0010310377342102606,-0.015088960491199822,0.03127769920332831,0.0014178566144211371,0.0004264393047853233,-0.0022432875572474813,-0.000414445154350357,-0.005949938349726006,0.005641954924975751,-0.0044586448421514505,0.0032858135087030747,-0.009105225384654076,0.0011230931763321808,-0.00348675586675863
USA300HOU_RS03660,-0.0052235012216609485,0.003348720583218983,9.243728000982809e-05,0.008097219838229171,-0.00838744691582173,0.0031219517641389756,-0.010586087161879157,0.0043673002350271585,-0.01530841984233662,0.021044381825834374,-0.0012860113515081567,0.0009591590509178989,-0.005385043808130772,0.0010452209270405434,0.0006821104478381622,-0.010473181700640153,-0.027823569613846685,0.010464606901188882,0.002705968163694254,-0.007481042605442772,-0.015905509799617464,-0.024555034505330173,0.005529418823721875,-0.01266503198431441,-0.019154729158412466,-0.002143029958349593,0.0035923714046583338,0.00685529624924601,-0.005033195880984198,0.0015480843752995839,-0.00030173092302336054,-0.007667690067928242,-0.004261216297769851,0.02285894541411932,0.0212714424229611,-0.007587304450442181,-0.010741894587930505,0.027198179827320614,-0.016410135587864614,-0.00338537912590007,0.0019556488948334096,0.015994361192807026,-0.001010655199363129,-0.015803255028220844,-0.022735822472314645,-0.013907659261206344,-0.011790283358279412,-0.003988227868469775,-0.020509185550880313
USA300HOU_RS03665,-0.021671740615274798,0.008510336453951748,-0.008098395271480213,-0.0540172998020946,-0.004508881772300508,0.00351213858549223,0.014805513524512861,-0.002878569771595172,-0.003374279862451238,-0.0029577073540157234,0.00902023021224129,3.0333610504516297e-05,0.004515884989409932,0.022466192534046567,0.014685613707082703,-0.014545063434539698,-0.030533699761955777,0.015373195728769716,-0.0158347404683138,-0.013416984977950117,-0.016923751268426046,-0.01942975353933945,0.007251877255970537,-0.014248588635361022,-0.0022167326948707732,-0.004312399961119007,-0.01015541796064117,0.005618028891878657,0.02204049457732824,-0.0029756212549050375,0.001846473710131194,-0.0036747859411390745,8.051358892038448e-05,0.0311273021122942,-0.011361404272743167,-0.008158478190473254,-0.00155472051345267,0.014657633072039426,-0.003231333190602124,-0.006060967096600516,0.02276869585558377,0.005558778143923764,-0.012019378840501551,0.002165590116788399,-0.006822341131484423,0.024364748677623126,-0.009525704937305065,0.0018683105025904267,-0.010665026758589921
USA300HOU_RS03670,-0.019007996452107597,0.010395189354242256,-0.00959972570508696,0.008218040728833819,-0.0009099716218096163,-0.016897218248224485,0.004920824213996328,0.006045837155404204,-0.00437028876993138,0.05442707260336829,-0.021147722329028087,0.0023608763193774286,-0.01291965555085445,-0.022136489582681614,-0.004911543678593132,-0.019957538572313097,-0.011968867461199373,0.0073662436582927655,-0.003812450266744808,-0.013007620097410163,0.0060332261678466125,0.0121914160365681,-0.004127496010913152,-0.005187999208259731,0.0033895725806632002,-0.013688861147929034,-0.00890441057220191,0.006302488975604275,-0.007469213430988316,-0.0056738402090593335,0.01137291646878573,-0.003563902411536773,-0.002594514572701006,0.0018094415359603997,-0.021882587433135373,-0.0030206957236297094,-0.01933083712751162,0.017779146483095726,-0.0009454139953118638,-0.0032215878664969264,0.007152492322157833,-0.0010841132385034462,-0.032949968701555324,0.020437764102381892,-0.013968848110156945,-0.002734003493113921,-0.006045936225358107,0.007250684076623208,0.007750055222835288
USA300HOU_RS03675,-0.03099304075394817,-0.0038410449482100643,-0.014525141189960447,0.015827375014914852,-0.008821255858301139,-0.005251857917083818,-0.008196664129256442,0.008278343418385318,-0.015022706193839584,0.037642551795183776,-0.015600372863152108,0.012869965769641476,-0.007825903200840718,0.0037052936308508344,0.005343681089621157,-0.013656406245994148,-0.010831206298446392,0.01289078063302669,0.0038203035653193496,-0.02235348976275785,-0.009915752119994004,-0.00937107514839338,-0.018032963082794798,0.02012631732075881,-0.002456340136643343,-0.0029361813493621303,0.001713974216156117,0.0007547187837159448,0.00941690453087265,0.004534745031883823,-0.0005001607952001432,0.005565053737976813,-0.007237920979937957,0.02055888845667752,0.008728122046835873,-0.0025203246634114885,-0.015938157207512283,0.03104166843632179,0.007959366691105897,-0.007451324194076626,-0.004608366356290511,0.0039667679420525865,0.01643074053726414,-0.004847363510223296,-0.004529964025566609,-0.005666925997167212,-0.007366648325894291,-0.0017178698589030122,0.002675746765537797
USA300HOU_RS03680,0.002160723317505196,0.005634779431238618,-0.015742333545957075,0.01703340222496091,0.0002561310247722083,-0.007675406555956565,0.0015879097411053355,-0.006230276516289142,-0.004140801305796986,0.046058268462770266,-0.007086510597639329,-0.006004264742104198,-0.004108379240198586,0.0028972958321757344,0.007764189808145646,0.021365700247818184,0.019963034923718623,-0.02088693828250618,0.004082237812228095,-0.02697805524807367,0.013267400132515681,-0.0020992894393007883,0.0009904948566597808,0.005855732556081157,-0.015893953004474617,0.004665444790792756,-0.013690992574786764,-0.0048023622691118935,0.018511870900061553,0.006335387950299005,-0.017468728297621382,-0.009623792828950949,-0.005961921729166332,0.0019589514457111538,0.021688657584646578,-0.004137247924049019,0.0051062375778505534,-0.01048945557079222,-0.0026536889353965137,-0.0026319373750377847,0.00012870105079207557,-0.009159351840095356,0.041110801677323706,-0.021542609979680494,-0.02303547153245999,0.025698037652564912,-0.004776738832491547,0.0005729305876100991,0.010975446934261253
USA300HOU_RS03685,-0.007012703785347903,0.0103286391816199,-0.019555569604922364,-0.015443155255446645,-0.005029718702745841,0.006308912314929295,0.008648547668198496,-0.001008537124412611,0.0017483106668165788,0.04719951550649752,-0.010269111797838088,0.015661615211068288,-2.5952605099225732e-05,-0.008229202580227789,0.0035269723854747404,0.016216128149109717,0.012543913223796502,-0.0008258814604528916,-0.005981744586901825,-0.03376315081735562,0.010776292422262601,-0.0026576738705187345,-0.0031657219061326986,0.02290748521494423,-0.010987732156686646,-0.0017858786973878485,-0.005720964354982617,0.01134247263079866,0.011538954418384952,-0.0014168850881414016,-0.011956197633369865,0.00022903394090657744,-0.00699505519598319,0.004722805875168824,0.03184724038727862,-0.0027366770356057725,0.01160983700542408,-0.01763321801206135,-0.006053072393595733,-0.001620176726564769,0.00031979921063627964,-0.0039837537765226375,-0.00299053598901064,-0.021134195228848546,-0.02721117506678484,0.025076414130435504,-0.0032760254846034608,0.010481997465122376,0.011061101282291581
USA300HOU_RS03690,-0.011688754937813118,0.005770822033296636,0.0010649014368418071,-0.012581802275346075,0.005659782387469936,0.0035142427347352625,0.004254487821645962,-0.0003569732578222884,-0.001051557601304275,0.07153084882949229,0.0024634661462634524,0.019418562670728758,0.003274145256253897,-0.037615158229895716,0.009169201882067643,-0.007403636923904465,-0.009407011753404273,0.00275136783085142,-0.004904220392907109,-0.01673479398249109,-0.002815113710515252,0.0017751031047389737,0.0033973189917397575,0.008969037872282083,0.00806496322330342,0.00014115342872245986,-0.016232561208417363,0.018266369911438565,0.01572381810993839,-0.005709609317014811,-0.0028747239373272055,-0.012375211170995135,-0.0036190634676565225,0.0016082836329405358,0.01634281396393427,-0.00047788364426115817,0.006771151095150935,-0.007694312030462163,0.0011469361329107498,-0.0038463718516517993,-0.0010238530573559639,0.003152633457968941,0.00568254848213398,-0.0075759586202280025,-0.020375063045526155,0.04337100690336517,-0.0025594865928384464,0.0020395378321890214,0.005090459248584055
USA300HOU_RS03695,-0.029146871093967523,0.004346305550604146,-0.015868097840459082,0.0015271891926600296,-0.008867479305658708,-0.0072020819229062045,-0.0381658509787965,-0.0030626503175957844,-0.004095989839538123,-0.01560599596488555,-0.022615658337568734,0.0036600629838103083,-0.013729113360066852,0.020681378710520153,-0.01275676520950953,-0.01852359320774772,-0.02526888100175973,0.013804520823610928,-0.011460245862355606,-0.008480191091239549,-0.021738699403066514,0.03524344612693408,0.016557766085378345,0.007683518874829891,-0.035454118616277806,-0.004866061024966436,-0.006151183923860809,0.006540823655311028,-0.00036931643369981983,-0.0066223844227126195,0.007837230571450913,0.002134024610118943,-0.0022640168635944566,-0.001680798462765782,0.011122428261175484,-0.008074731702239837,0.005193375506298153,-0.0053918845568375695,-0.00492517334499446,-0.010544610307615953,-0.001226192878431212,-0.011562371255805235,0.006335570880634836,-0.009139166765324003,-0.00715303027656782,0.026170002897310845,0.0008462974172090239,-0.004739492355524513,0.013581231233716485
USA300HOU_RS03700,-0.004946674563408682,0.007249888945987997,-0.012188783507940601,-0.008762735869685576,0.0038249515697546875,0.008905595715864807,0.013883386973359087,-0.0015743369107947653,0.0032449279797262874,0.000991554733916207,-0.004936345313681846,0.022007128150961893,0.013836907287576807,-0.005088332403241828,-0.008398919404403776,0.002367611158474615,0.006731828674746846,0.0027510952810417587,-0.014832130498907936,-0.017091648408666088,0.01324340656265956,0.024322180009977882,-0.009718142268444292,-0.0086799220626553,0.0028094968689658523,-0.008175965430011797,0.0008417289212117268,-0.01007035158731431,-0.015809534242375738,-0.0062724662973172715,-0.0203071326094209,0.007214740297807922,-0.004856879531326378,0.008440265541374352,-0.019790163610669567,-0.006700413514785734,-0.0021604657364177006,-0.0011382396001697926,-0.006483474950438577,0.0020382798209377263,0.000246364167459004,0.00017750435378442457,-0.0033712428843964124,0.0033032731303190375,0.03171037709812846,-0.004797041219887996,0.0017425355251809971,0.00458604290689019,-0.0070646488744628725
USA300HOU_RS03705,0.0003103110596933877,-0.001504814456344155,-0.0027830725532568745,0.005291085177201293,0.005601612192226854,0.010762947442678287,0.012046189588931878,-0.0008480071795525278,-0.00032510828717841235,0.0012128031435852738,-0.010002197790915355,0.011665277537448233,0.017752196856090897,-0.005520951506945546,-0.01075432693454841,-0.00939060551531061,0.009119956251772783,-0.005267257206953686,-0.004946879688235168,-0.016408725356078447,0.017086544875714774,0.010729365639966069,-0.012574271829046583,-0.00783929020607258,0.000516523481970398,-0.018384912581186033,0.0022273046734933594,-0.007905167913600264,-0.011864948821550265,-0.003479131505490461,-0.02280560441483381,-0.004068096471229182,-0.00572727308151921,0.01093052061962603,-0.02882219989549837,-0.005803086853895487,0.0062470430925401855,0.0014478648776292717,-0.008805544634713341,0.005797729141557851,0.0013179785646769914,-0.0011764608655612995,-0.007795176433035126,0.010806248975241316,0.03998886496006032,0.0002584941800137083,-0.0014236933016780213,0.00204435290166137,-0.008228552806281816
USA300HOU_RS03710,0.04224631480630375,-0.003716767633213561,-0.014166178042748358,-0.004609735413810734,-0.00016266820156909823,-0.015572713218443482,0.005859480930964337,-0.019831052696733097,-0.01809427693849535,0.008993530944102119,-0.0036031608802818433,0.030856313111469046,0.05327287988318399,-0.009314813559984354,-0.009872807095300959,-0.02649246654947992,0.011177584340620923,-0.011083502998377128,0.010265181413272966,-0.16717040840051994,0.04959183467011886,-0.005648089928835699,-0.01225171052324515,-0.004676973181491908,0.013585241564337098,-0.0016812283409174695,0.018782275033080307,-0.0036179877875688344,-0.010901701340484557,-0.006803160490178638,0.05077845911336106,0.008669395670018912,-0.007549467499057826,0.014644001875630796,0.07172244965731801,-0.014269748568217267,0.0023816348215352514,-0.01166039251124496,-0.01074533645800319,-0.007359023674985731,0.001007578467335733,-0.0177433675778825,0.002938487789003345,0.03900660642136541,0.005424806861013976,-0.014957359179211632,0.0021209927383647976,-0.008032443246546448,-0.0011902508451754018
USA300HOU_RS03715,-0.003670573833254186,0.004419847683721468,-0.006453465442280316,-0.011274195130643353,0.02689504462207715,-0.010939540249962298,0.009048922851062876,0.007148354997538715,0.008065347664693785,-0.006531336287562434,0.024421565031470065,0.01488808474304821,-0.008124022784624865,-0.018028950678960712,-0.011143431822090811,0.01277365091494758,-0.008357380845493824,-0.027051813118800897,-0.008136096303069775,-0.029886417770230097,0.017800358161793615,-0.000608885684173578,-0.013941359040084474,-0.0070119556770836585,0.0008133912580482352,-0.0038371429397247438,0.0038495604663292774,-0.008552130851472054,-0.010839109594399283,-0.021803463155517944,-0.008562826169601538,0.009584837644685425,-0.002147483893497242,0.016678536256395638,0.0067264676545919794,-3.3620495457290016e-05,0.008386544697784819,0.010395984105933762,0.008413299164656805,-0.0019880719305447637,-0.013748038393760502,0.01353318435650101,-0.004868883532994239,0.024947188161446587,-0.007400529629215723,-0.003237331835589514,-0.0003181239581096278,0.011359077287688727,-7.443183150244102e-05
USA300HOU_RS03720,-0.0007985092883969846,-0.010265558005555692,-0.010430496770552744,0.009158343702500989,0.012197833482950034,-0.0032652679491139034,-0.005883488518095189,0.0012444744562581371,-0.009875127299672827,-0.002120558710685025,0.0037480245815660084,-0.017369586030585717,-0.0010370438628687115,-0.007755065726287063,-0.008015194682139924,-0.01666531380136615,-0.007439139296825054,-0.008466831112940349,-0.004625024245038829,-0.0177386638966425,-0.006182208594255929,-0.004722860043815467,0.007128900831488374,0.008356241846737803,0.0043321493101998185,-0.007217531150619294,0.01771075249212945,-0.007606810582048208,0.004171987089721818,-0.010804581232613644,-0.013254342030787227,-0.001006405820016362,-0.0035513247996765782,0.0012378423110672183,0.006082198111491391,0.0031953434268633106,-0.004963610351162838,0.004729619448135988,0.005480745245900163,-0.009075142553858209,-0.010433272266550372,0.013386104451783372,-0.0009149993522428533,0.003844380155301853,-0.005341085741897909,0.003650555981312859,-0.002507638185715711,-0.0007926417697691499,-0.004074876236948534
USA300HOU_RS03725,-0.009988576056956472,-0.019943956915015385,-0.007282405660240028,0.021087897279025814,0.0323072691324907,0.03296956723315492,-0.0044953243164439285,-0.03087624811346512,-0.002135640999696958,-0.004772716792937368,0.03703437414011852,-0.018313636958879675,-0.03357592481149229,0.0004794193277580217,-0.0047717871014489235,-0.033194675958026165,-0.009866499731117282,-0.009668412789784208,0.017605415053815007,-0.02010292744117811,-0.0005805682946606345,-0.03594436074847595,0.01070077897721817,0.02053020540413968,0.0021868792982949565,0.08405288193926332,0.01617885207035435,0.00023764228488263393,-0.010409522281642882,-0.01719368599195936,-0.0030907884614073612,-0.01843053703903394,-0.005924105380459823,0.0033234504902866103,0.009067115678841928,0.0041949337638855465,0.006234393208978973,0.002223311501124308,0.031185464797767088,-0.007315492235729777,-0.004682834050899198,0.006823219181088553,-0.009391458084841063,0.012261757675193642,-0.007290821798191472,-0.022763221627153416,-0.007532979404947091,-0.011885622715270492,0.003071721549673706
USA300HOU_RS03730,-0.006804915395546678,-0.012359680936438314,-0.004485580063908303,0.014477557397365242,0.035489994501816974,-0.003898821089188532,-0.009242871461030432,0.010615215202303884,0.000804005189346297,0.0008922114997743028,0.0020086009372042835,-0.010071042413999788,0.007677479816748859,-0.015511140441623517,0.0013977554228857083,0.029360899276709734,0.017318155274222844,-0.03307313396405342,0.0021740588622137895,-0.0004336215286579957,0.01129530814423358,-0.015331105874128122,0.007562347914259836,0.0114976087687574,-0.00440344052722862,-0.005231274789027376,0.02583447450401248,-0.009588684572858126,-0.0046770761999564425,0.014462482251401631,0.009306105971047019,-0.0035794958394496684,-0.008423201332922344,-0.010266527071790663,-0.010149669099453695,0.02056618767398452,0.007180682473208181,-0.010132903796049145,-0.005645970345223881,0.000762939515519574,-0.0038869846134791473,0.014927105440982379,-0.002305635081291185,-0.005316665935574256,-0.015917291673526825,-0.0067139884979256735,-0.006602368361695853,0.0015652049165493025,0.003129363049840736
USA300HOU_RS03735,-0.01161502522450608,0.000343506816881793,-0.013652339302724128,-0.0031033442876158192,0.027082765283069445,0.026292752874363175,-0.016973266408398937,0.011557583578790666,-0.0012807775637911543,0.0064365326905167705,0.007608313415103796,-0.003764857440787801,0.006814075005281998,-0.002933446809315519,-0.009303061429608309,0.021658627104063913,0.022524435811821727,-0.0174937744004182,-0.0024635559200006547,-0.006924527964488575,0.004901362624127844,-0.037323448000820186,0.0020935833024530877,-0.003414450430855761,-0.015215728822537779,-0.005635609741086749,0.014972113252181058,-0.006371761341493042,-0.008941074436974452,0.017100819809466154,0.014891552889218928,0.00040385260929470037,-0.005113655407024928,0.005074185130520304,-0.004209296390892241,0.013159858068649444,0.011867674407489575,-0.017166940461925555,-0.005208889440354219,1.0556392696049635e-05,0.004672662356243486,0.006614115019218304,0.0013271161080741702,0.008127173104258908,-0.0025474058655984375,-0.020239278735173193,-0.005264118350202918,0.0009986563098214579,-0.008548587651076965
USA300HOU_RS03740,0.046340558995321676,-0.015043994230840367,0.0014357942684193863,-0.011127080932108383,-0.014490407388959538,0.0028324800600910693,0.012180709584990386,-0.027672543474520656,-0.011297634400115861,0.0011501034001536177,-0.025019435443183916,0.001385886559195972,-0.034894046310887446,0.0012620917423305869,0.015594934655117534,-0.009705476567745128,-0.009402081570814038,0.006150821196136109,0.037324830689308995,0.01388470610870683,-0.010812475065386885,0.010893270990677002,0.008220350492446364,0.019796069028534032,-0.005155285222741169,0.001072537308728429,-0.0036247823966342615,-0.013325803706246572,-0.003904884361113312,-0.001523849710920817,0.008158767581904066,0.0016364004050227116,-0.0006370537361805862,-0.019597155800289957,0.013806308317884371,-0.0192215903400588,-0.006766073476782387,-0.025012445090312953,-0.0015991420552726814,-0.002462608354444845,-0.0007746595075225775,-0.0004454238846272189,0.10881823948970877,0.023322162898903126,0.016199929221969434,0.019789200909730072,0.0010816037661775617,-0.019945038852949758,0.007636012524545243
USA300HOU_RS03745,0.02930003062571232,-0.018321516739291815,0.0058097505661564965,0.005445432840154186,-0.011505255623999297,-0.011656436207062781,0.0306030633952317,-0.018629750259436816,-0.011543250549917674,-0.0054603817173692806,-0.01809571485394079,0.006952453370930625,-0.017640759489894436,-0.005043504900792137,0.015544675240652759,-0.013295079508641094,0.001043876038592603,-0.0012487189230889555,0.018594707265673208,0.016416391372735872,0.0084033270465184,0.007733500591786575,0.008350237370781844,0.001371299906386656,-0.0071877289382965,0.047408100410932894,0.00013678700458518936,-0.014994445154521086,-0.01295875635880118,-0.00616400872420466,0.017324635917330675,-0.0030867199138204953,-0.0033602520625304307,-0.004053251483452345,-8.572022389336167e-05,-0.01666312398397979,-0.0063387708265644615,-0.028667147460940914,-0.004300460902934772,-0.0005907733115854141,-0.006903749873653709,0.0015055014937475227,0.10692596129438765,-0.01299117108078756,0.018436648956197395,-0.013709614026765151,0.0010802792345133167,-0.012757923028704354,0.017802020674428834
USA300HOU_RS03750,0.01382117062080778,-0.011994389670522512,0.0055638161259363075,0.02959193736127325,-0.009047641567121949,-0.02460277054427244,0.0076032144524924294,0.0006274529047642982,-0.0026985282084643863,0.008397267162847366,-0.0072975560320075305,-0.010973035229792564,-0.006635340038960025,-0.01735049808263162,0.009683241260019359,-0.015173330187958493,-0.007623070878650353,-0.010708511766256801,-0.008187506573833212,0.024489617679191937,0.002513422187697121,0.010419754932423801,0.029526217537176876,0.012169198214410109,0.026571718347516177,-0.005871940115671865,-0.002272010050764512,-0.0012597853679026123,-0.01903805883898473,-0.01045283847306852,0.007203957790423634,-0.007502620375024092,-0.003110192098048557,-0.01927071292224989,0.010861701651563218,0.0009578500642616421,0.0009609185066750163,-0.004915821134102734,-0.00949535333749903,-0.003957025955846726,-0.013915789088238525,0.009675536112814801,0.016435638491140235,0.022949313674590757,0.004872387144166458,0.01472158904904599,-0.005336932914226204,0.005393238106164847,0.004709617205741091
