Geneid,0,1,2,3,4,5,6,7,8,9
USA300HOU_RS04090,0.01728029933811622,-0.0160625462957923,-0.008154464822354397,-0.0028508268923753766,0.0039159934672932115,-0.007369688175070468,-0.019751823669614657,0.007997214518561719,-0.0110225363043221,0.010349259407074336
USA300HOU_RS04095,-0.0018365243145369045,0.0175573232956508,-0.029768550328074156,0.02205559689631709,0.006171083344477083,0.0025436779192894846,-0.01109765769677699,0.0017472537632066928,-0.006864024961216494,-0.027635637277159036
USA300HOU_RS04100,0.011067314252122035,0.037918648240581575,-0.023276027181962634,0.027729030879191523,0.011887466310977616,-0.0018936506603611108,-0.002587044813206097,-0.008534919156452728,0.02137326708477954,-0.029666151602702313
USA300HOU_RS04105,-0.007840943238901615,0.0050613397225979994,0.005942394499000795,-0.006298783200132033,0.008618072530592795,0.007398694843743593,0.0008455220982152821,0.010718617087508988,-0.0108172991030266,0.004222829621611432
USA300HOU_RS04110,-0.003961250429078951,0.004513550162972471,0.02081485756000939,-0.004957148549262628,0.0035091210901347764,-0.0013678297291622788,-0.005754564034765149,0.00025026793119162455,-0.013563879839100752,0.006038209163462825
USA300HOU_RS04115,-0.016119301490096428,0.013889792517253757,-0.006365282693449362,-0.007347242138240217,-0.005497600375642219,0.0012354288868985338,0.006811461733081042,0.01329629789721785,-0.006168053163848489,-0.00998765417234076
USA300HOU_RS04120,-0.003976356355524215,0.019833944677470808,0.0038993747705595165,0.0006456579187123689,-0.001705170930940213,-0.0007049490381144771,0.013399816233732773,0.007528554318037875,0.0007260736468936752,-0.009307206009982194
USA300HOU_RS04125,4.381913117288902e-05,0.01345860817643937,0.012846400250416414,-0.0020208106860784766,-0.004568649599921949,-0.011273258610014793,0.0041253146363166735,0.00184627004322371,-0.005819805061461846,-0.011838195795470352
USA300HOU_RS04130,0.002246867581735616,0.019165903352503115,0.00774494799047658,-0.000260805530405558,-0.006522400306200942,-0.01054555132277213,0.00022017707618595704,-0.015259560500433453,-0.004793818613183436,-0.0019223691225249643
USA300HOU_RS04135,-0.02164247226327435,-0.009207918096320994,-0.007114141270318497,0.0028430459671446033,0.0013265428019375975,0.007392641575592931,0.00025030979068207216,0.01811813257272547,-0.0038359712323464868,-0.008937976449401653
USA300HOU_RS04145,-0.01755707697047528,0.008109599665906003,-0.0012529319567149868,0.00603871458878581,-0.010519561137599807,-0.0029970743787565944,0.005838073871455606,0.016249976441264323,-0.004324075703365731,0.0026999076156335256
USA300HOU_RS04150,-0.01531264334930656,0.006338473333807506,0.02999658319281037,0.03390113347151156,-0.01271692883179212,-0.007726218663953907,0.005496217116727348,0.010356758633410255,-0.013367093574665194,0.002627408106686211
USA300HOU_RS04155,-0.019179775140292857,0.008748516558526058,0.018202819097524258,0.02904110563308185,-0.00987569681133289,-0.01013045623614092,0.008427329776483507,-0.0045998685634527844,0.01578037514535563,0.001605531961795888
USA300HOU_RS04165,-0.021701523719535216,-4.307792944903417e-05,0.004469708837022707,0.013424925976557776,0.011079547972585731,0.003877630335032168,-0.008494902901629284,-6.967179747977146e-05,-0.010868046667312977,0.006081281716180192
USA300HOU_RS04170,-0.014132299500764436,-0.0034413548189569537,0.007319535950168909,0.04233777426413138,-0.0015440701568460915,-6.082368061905697e-05,0.0015832332076332293,0.006650105594988447,-0.008438244028027774,-0.012395510692812105
USA300HOU_RS04175,-0.013209919741083405,0.008984474884548338,-0.018080846343560438,0.0050103253868263075,-0.014172337193974276,-0.00671142618811504,-0.007452658200332977,0.009279983330681738,-0.01300442923250295,-0.005419357617392298
USA300HOU_RS04180,-0.026307330480389503,0.002540874195750492,0.04733038203704637,-0.007930014583388935,-0.007596674020890129,-0.00977140836178857,-0.06499080632399967,0.012443994685301687,-0.018330473226992293,0.028682835088050564
USA300HOU_RS04185,-0.0385692509497681,-0.0018755509748521106,0.051921180038229424,0.005005088924017965,0.007700545014298252,0.006384639272846914,-0.05745308515335446,0.008143851306835342,-0.012674712542319541,0.0036649296304594355
USA300HOU_RS04190,-0.036037220132436786,-0.003952105030117445,0.051113321904014075,0.007962926425932278,0.004568342293956408,0.0010602113185333407,-0.05409543830175502,0.012619549618273426,-0.018947263859720353,0.010723232985486405
USA300HOU_RS04195,-0.03660518239761541,-0.001705208467053112,0.05126096926268366,0.003784958847948086,0.002597991409873938,-0.0017557345522417902,-0.04645495959164523,0.017019574267078508,-0.015247001087608176,0.01439004888302228
USA300HOU_RS04200,-0.031843070827238404,0.0023428620648691515,0.056271624129081904,0.0071658357417089666,0.0034219193797952263,-0.0027122283919377333,-0.04773594794091438,0.009933633875007198,-0.01846721383289174,0.016366750305177605
USA300HOU_RS04205,-0.02168859182468565,0.0028528022798713164,0.03967416738654213,0.015323178756639393,0.0024285761969172325,-0.001572953590798124,-0.01753294913132593,0.010695293814593105,-0.009288105981214722,-0.0013429928051840805
USA300HOU_RS04210,0.006184008198975205,0.019978690363276118,-0.005673149631853486,0.01778058590075993,-0.006046799471174139,-0.0020439169999324092,0.0013483090110785355,-0.01913793408764353,0.01762311826615494,-0.0219627877813394
USA300HOU_RS04215,-0.01510311155855392,-0.009601083910235786,-0.009453361074496083,-0.007344621423524678,-0.0023504301504351636,0.0018606521886622089,-0.012380769999141861,-0.013636985369897648,0.0010073040066100301,-0.018751841500481724
USA300HOU_RS04220,-0.008204301305174718,0.0013692949263914831,-0.0034918140559839924,-0.00731148850221375,-0.009122833680101482,0.0013050535678264953,-0.011877363115450089,-0.0033497548862409005,-0.013858070691363664,0.003366420608153077
USA300HOU_RS04225,-0.006499486055171494,-0.005257653562175609,0.00916160938723408,-0.007244648931559636,-0.008264867011409337,-0.0030953588889808346,-0.011786439999731658,0.00044031861858364376,-0.01697544341703529,-0.000785439892159151
USA300HOU_RS04230,-0.007374544803883814,-0.0031419368714310516,0.005230288280567167,-0.006442860599554174,-0.004438489776426448,0.00727603310252215,-0.01497050344262319,-0.000827878014666952,-0.005984672844194032,0.0004801520390705572
USA300HOU_RS04240,0.019050885688966873,-0.026274401338739782,-0.02777847233582555,0.002736140115514467,-0.008594732220418613,0.0020970177142895425,0.02663207049432878,-0.012980737344231608,-0.004037560264800213,-0.008326008174105956
USA300HOU_RS04245,0.020622497129996226,-0.04394197570726419,-0.019000265290429523,-0.01977613905209344,-0.009697413260924978,0.007604944663750373,0.01704129593600589,-0.005336884246967861,-0.03230334772193326,0.0100413807293024
USA300HOU_RS04250,0.015577484411710392,-0.043425755554616335,-0.03462256822354871,0.0012130603510616472,-0.0076132710160499665,-0.005517591298392405,0.03490650307813863,-0.019975603264071926,0.0014323618513916946,-0.01587687999685428
USA300HOU_RS04255,-0.003178136143111253,0.002496417952236627,-0.006548746327013149,0.010474262323928262,-0.0003617211438646482,0.008774783655367536,-0.0021476621329121993,0.0003765606976908282,0.006577299531312633,0.0020942619436607364
USA300HOU_RS04260,-0.008137499381583592,-0.011216910792958206,-0.0131135540563617,0.04354931436206441,-0.0032867590562543135,-0.007644155045937788,-0.0019054091652115457,-0.00528238705348299,-0.02330424394055684,0.015321269958635
USA300HOU_RS04265,-0.006616322346183733,-0.015976457808049994,0.00048673534895528033,0.005585828384884064,-0.00571652666962899,-0.004958221472091176,-0.010428178534221564,0.016466542011954695,-0.021904146285853087,0.002139604721827571
USA300HOU_RS04270,-0.006301488407426733,-0.0013944710839836772,0.03765667866066778,0.03198683319126771,-0.018860128633414634,-0.02334027350315893,-0.0008311816352087807,0.012475531584458067,-0.04089060164559693,0.005596274034727513
USA300HOU_RS04275,-0.009905256714827993,0.004900067832521184,0.011992355497905189,-0.011801926021253222,-0.01443187170593152,0.010503891117634067,-0.01937198972035198,-0.0056794530031629535,0.06326972417333188,0.025452215904472525
USA300HOU_RS04280,0.02298469635952682,0.011832228872463706,0.023483830801256725,0.0075869190807118635,-7.380789510059994e-05,-0.003331883828102616,-0.00589624130448205,0.006715903919032856,0.02434712417125918,-0.0028646591957760693
USA300HOU_RS04285,-0.015051960556239023,-0.005677455137530144,0.028057342639372523,-0.027378024166892643,-0.003909467719524339,0.021969685729515444,-0.024471643585810787,0.0013384554662716026,0.016796721702150363,0.03085043863129196
USA300HOU_RS04290,0.0292142941446274,-0.02097875998828858,-0.011578008648801286,-0.017225567217069682,-0.002013299277994028,0.018139523610799367,-0.0057706346625596575,0.0457102728376214,0.034470040972443716,-0.06507754209020453
USA300HOU_RS04295,-0.013882486173618001,-0.029763236411721503,-0.004470981359615012,-0.0069679530017570735,-0.0030375426361801904,0.009762928743361808,-0.0357557427699214,-0.008867980810210074,0.0022303259394299206,-0.016404523790556857
USA300HOU_RS04300,-0.011316274443931108,0.01971968527490182,0.0017997332456913175,0.028181660758826773,-0.004288760046647217,-0.018695034711756,-0.009846584869152845,-0.011158294818661652,-0.025671269117553734,0.011820783690233103
USA300HOU_RS04305,-0.010749807762365823,0.019585559305468042,0.0023814531422882493,0.03197182283333781,-0.002750464012848652,-0.01169146052504068,-0.006604283726792008,-0.010861013803625535,-0.018059356624209332,0.01010439123745493
USA300HOU_RS04310,0.006193090832088259,0.023830627333218866,-0.016700205189228722,-0.013917091317527764,-0.0028665123024646686,-0.00870587484654045,-0.003958826450329627,0.000769359467545258,0.0078723763442365,-0.005692555612080842
USA300HOU_RS04315,0.02261728567334308,-0.003908699997593452,0.004991778055088885,0.04581514979570045,0.0049083851943315035,-0.006247213237622042,-0.011006092579683687,-0.031637234255541435,-0.015408983826238959,-0.019391918915078514
USA300HOU_RS04320,0.007351589673689266,0.005523974073197011,-0.028608297866844358,0.017293412249989457,-0.008649898580230485,-0.0044173873821147965,-0.01906728715613604,-0.026495361485955448,-0.018238222040196074,-0.012794394142397044
USA300HOU_RS04325,0.12655501694021293,-0.038585307198264716,0.04775514930296743,0.018957598150717445,0.022337103074112165,-0.011157186067606453,-0.006031150080095023,-0.026179012074312592,-0.028867475180885907,-0.037835071263189926
USA300HOU_RS04330,-0.009021837133642133,0.006144573651910766,0.023452532192798616,0.08361665689978891,-0.0022015605632692793,-0.005896587873925928,-0.002168265044173983,-0.024770115942732627,-0.004123324826513372,-0.010981073380570255
USA300HOU_RS04335,0.002674169625921246,0.0019113666372229806,-0.0034319852793408103,-0.018118267891926044,-0.007989539415652107,0.009783555368648542,-0.006118283324640671,0.005835960687627547,0.004145574431542066,0.00022457005174337854
USA300HOU_RS04340,0.005020273703162695,0.016981952456764596,-0.022690252484790098,0.01353350985133641,-0.00022003460813908401,-0.0058806667017553375,-0.0033439083292133177,0.023885066015233488,0.000569575263482936,-0.023738032826728362
USA300HOU_RS04345,-0.013324512652331815,-0.0014407729392537194,-0.019857664540836675,0.011207318433197748,0.0008646898872310052,0.012936936525641297,-0.03333711138752558,-0.011594076391506367,-0.019501692875855278,-0.025770800758688983
USA300HOU_RS04350,-0.010386132212560453,-0.002092275614351842,0.012422140487841763,0.05088269522675395,-0.003148034443160912,0.009375261318530973,0.005026819812512523,0.0036209081008705974,-0.03807661283356727,-0.003587347138678046
USA300HOU_RS04355,-0.0126406251835922,0.005601452837063091,-0.0212004043120181,-0.007037846127790338,0.001069558348021473,0.005396028852987709,-0.006671806016020543,0.008084619402104518,-0.013500453944921142,0.006992724768722709
USA300HOU_RS04360,-0.024370349903432887,-0.008838674660091807,-0.02008579905945206,-0.004334286390394685,-0.0006067309286239488,0.004730910335819069,-0.006328948544616991,0.00247608668970416,0.0179677284876495,-0.00638275871274419
USA300HOU_RS04365,-0.020704756873165718,0.006227037684076163,-0.0067290208749618075,0.015079673716150231,0.0002123099140123159,0.0032597424310885723,-0.00786486753521138,0.005592007020453848,-0.010796081571962829,-0.005565570776560071
USA300HOU_RS04370,-0.013302379803289188,0.007851235675823673,-0.012708117991240052,0.015691855265173,0.0048603896257329,-0.005065040176755571,0.006848206742611035,-0.004784448977065646,-0.004826200043723359,-0.021888798514757845
USA300HOU_RS04375,-0.005131603161448339,-0.007769801586512775,-0.006773039018608797,0.017071797707000028,0.011107377236132443,0.009956054743063094,0.020711706448999063,0.00112002952180532,0.007868528888440819,-0.02180128025598828
USA300HOU_RS04380,0.02612412444237468,-0.012358539792401138,0.026889140021328858,0.02958413865618885,0.012528903345122267,-0.008334815616113898,0.02503158892686785,-0.021254633841106006,-0.0008419968530855727,0.013429999290053436
USA300HOU_RS04385,0.006966705645819892,-0.02311882041023693,0.013318040587751151,0.008927851803311394,0.01056870811260398,-0.003953818515978126,0.025979661163962473,0.0009785806412761385,-0.002639294089810529,0.0001517031944177953
USA300HOU_RS04395,-0.013406556616013919,0.0026906070099238432,0.00368902827536626,0.04888974084751646,0.005970560586715185,0.007946765948606306,0.021561297376674334,-0.001337707379336203,0.004169082299179641,0.007720220722147193
USA300HOU_RS04400,-0.005762826925431202,-0.005223616141242408,0.01905611659202962,0.04732935538142767,0.0036589904403049657,-0.0026070180423354216,0.004910800511522475,-0.005770339202729901,-0.015462500714152456,-0.001475415174749771
USA300HOU_RS04405,0.006266390175179495,-0.016699167840731253,-0.010694920564348875,0.018844126366908055,0.008706334039742587,-0.011249264062596432,-0.018631281394358105,0.060504802191751,-0.009669502959372332,-0.031354136917665296
USA300HOU_RS04410,0.013524279108161261,-0.009223803255660695,-0.003928393237508123,0.021863067970028648,0.010436926938111081,-0.015864398777861322,-0.015931658868450414,0.06845479698124818,-0.0010878905530110263,-0.029806396345440547
USA300HOU_RS04415,0.013163952962411398,-0.012428155168778014,-0.006258750783624339,0.030771762862049683,0.012872488473370582,-0.018989055395872298,-0.02438533327905362,0.05745720011471946,0.004185685879644064,-0.03991743301159856
USA300HOU_RS04420,0.012040063143378068,-0.015365241720693494,-0.0036637878560659876,-0.037188340925673934,0.011617621714864438,0.018816832774721147,-0.005640109742629243,-0.021913784181291356,-0.0019354715431814237,0.017049905980771402
USA300HOU_RS04425,0.02234466994681241,0.003037093388236583,-0.019789209844482857,-0.019125834002371438,-0.005856907839889661,0.002274790969586804,-0.009525983175645875,-0.025971320167340006,-0.008408204255640785,-0.009484978139996866
USA300HOU_RS04430,0.012968052071499021,9.9345675454222e-05,-0.02533287250667167,-0.02246045065089709,-0.0034076099787423175,0.0067259985438642865,-0.005190307859494107,-0.013097587372066774,-0.0055815678444887,-0.01367125004068113
USA300HOU_RS04435,0.0132034675507495,0.0012203110607062956,-0.03001644731718672,-0.030194833351344492,-0.0024280323511787945,0.00986650776707785,-0.012253365266529946,-0.018400385225457144,-0.0032481405871944286,0.002843955789083214
USA300HOU_RS04440,0.0031886419456418134,-0.01213015794656557,-0.03200902707650712,-0.028900243972013375,-0.005596272880197024,0.013443017891099963,-0.018803348913582877,-0.006341597482599626,-0.018858707969668678,-0.00596255065480426
USA300HOU_RS04445,-0.004216016850615015,0.0029849322966090806,-0.002335197400983389,-0.01118002933935998,0.09295901189964136,0.006274360342423514,-0.007302561377247195,0.00425219573285255,-0.0333939965359808,-0.006196838213323337
USA300HOU_RS04450,-0.0027329906661051357,0.0005414803827400241,-0.008669670070813762,-0.009568597591484736,0.09865711180501377,-0.00469263851561718,-0.0028591568303900565,0.003020840138283277,-0.03347457505739405,-0.009725692649111519
USA300HOU_RS15185,-0.0053695412674514545,0.0043101422749621,-0.001004078492882036,-0.011116402072028098,0.09494668885374927,-0.0026228971805091735,-0.012288282672729151,0.000776247592850107,-0.04861556695972587,-0.01701572763563981
USA300HOU_RS04455,0.0014034754543419182,0.017920074651803307,-0.018712139213753306,0.0021114971158889863,0.07952560428544612,-0.0007908844689873043,-0.0023647596777325738,-0.003862978972773757,-0.016355756668743143,0.005005955309705363
USA300HOU_RS04460,-0.004484314827083134,0.003616956740396578,-0.007227485503295309,-0.01313666646266406,0.0804074593268632,-0.008835400772033012,-0.013726039515338611,0.008402269975854464,-0.04170495819255494,-0.0036398283155584673
USA300HOU_RS04465,0.014879934762146156,0.019575051809307794,-0.0013958356633312135,-0.004441058300169262,0.08468645456432716,-0.0020014965184795824,-0.016651775150725082,-0.0019422650657786934,-0.045947439884219315,0.020656662899045462
USA300HOU_RS04470,0.0036643232780224303,0.008883596960681925,-0.005381911375707406,-0.009496846723054035,0.07297994626447353,-0.012076370843761342,-0.00558563125683167,0.0038507750275192042,-0.030754028555795235,0.004412748038766763
USA300HOU_RS04475,0.0007192074314918342,0.0023955547277037816,-0.0038051011966705687,-0.009762206998947734,0.0607361673357901,-0.012752573845331915,-0.00925538687557069,0.006433925423410241,-0.029719389937844586,-0.0069203288960734384
USA300HOU_RS04480,-0.0028057356346777936,0.003501936884529905,-0.014134912505608064,0.002033708093656302,0.060952349290196224,-0.00874814403469479,-0.005529707267373313,-0.007891827986511755,0.0028578490847667765,-0.0005027883063421024
USA300HOU_RS04485,-0.00042202049264887216,-0.001212140385137024,0.0037337224102799204,-0.0012040474287339472,0.05418360697046125,-0.0065068421435664206,-0.009836116872416024,-0.00079079339081848,-0.018189728573586708,-0.008472710203816425
USA300HOU_RS04490,0.0032768393774641356,0.0020753174295663856,-0.0008849004097970151,-0.005826380797946241,0.04139976248018025,-0.010233543425350902,-0.014614798478356688,-0.005101072109515559,-0.013732012985459525,0.0005216770277983963
USA300HOU_RS15195,0.0003861087961587659,0.012526291915937286,0.0007709842787153443,-0.005246039357026534,0.05249828473754586,0.0058495617730010795,-0.005316405630074794,-0.006476865665920537,-7.327557007229999e-05,0.0033570589324279287
USA300HOU_RS04495,0.003317182287487199,0.0037227973227851323,-0.02237870168527239,-0.0071838931920571066,0.0029252175332560686,-0.0028436375036042503,-0.02013405224471448,-0.022107882266908848,0.010858380317657403,-0.02063061640651838
USA300HOU_RS04500,0.03354951805835309,0.0059238383731095344,-0.0027916064713411743,0.0019964693669242977,-0.013638102935541234,0.00282009414022808,-0.030566017691511124,0.014029334453747362,0.030488456442459348,-0.014355655383847104
USA300HOU_RS04505,-0.01778598249291147,0.003877699902747099,-0.002838123720689354,0.06867377781573164,-0.01031525176623584,0.003031115127338302,-0.0058376645022445986,-0.014916344645867243,-0.005602734879916916,-0.003156208648240407
USA300HOU_RS04510,0.057825176158893356,0.034778693188977174,0.022036281330139903,0.0031144628872145108,0.021761662909638192,-0.005285877690654726,-0.005309845552429735,-0.018230027211076708,-0.012676447399307768,-0.021867073746581995
USA300HOU_RS04515,-0.020792198030361142,-0.021320522987124044,-0.005265242221381025,0.007378685221481558,-0.00249057651202325,0.021236068157732314,-0.005982763371388219,0.002269517508032738,-0.02840664529857498,-0.0195028955177746
USA300HOU_RS04520,-0.012572263243074538,-0.017619788917280565,0.005643336891175115,0.008692100939892537,0.00013619423451512205,0.01162825181949791,0.0034274207739994665,-0.003448829129675678,-0.02316205254906258,-0.019755695460858872
USA300HOU_RS04525,-0.014340159149155767,-0.01324839368334796,0.013014005191471572,0.001356460226855993,-0.0013773152940377822,0.009261789137479227,0.006025889809181527,0.002830550144889038,-0.018945811986348995,-0.010622114350234475
USA300HOU_RS04530,-0.01339594662008557,-0.004699599652420649,0.006349341027230793,0.00023437273130875704,-0.0021248139093665726,0.015064930355879575,0.009351976301341906,0.00020614016359685397,-0.01278547766819687,-0.0037416474631446228
USA300HOU_RS04535,-0.013707350100148842,-0.005120427914862507,0.007524422816931934,0.011220093554164803,0.0006173304965289992,0.011609979491799823,0.004012767931082186,-0.008812992999734075,-0.0015431490292234652,-0.011750911037648231
USA300HOU_RS04540,0.08227842410303474,-0.0205870305876904,-0.007373508643649862,-0.001799950001697501,-0.004790773656556882,-0.014561735098139867,-0.007470232746141163,0.009996728638235662,0.005186991405795091,-0.006912544362961484
USA300HOU_RS04545,0.015704119664670106,0.012554938746130112,-0.017518709169944864,0.036082377570757586,0.00588481876677773,0.001789302247154601,-0.022447133599262568,-0.013469496847738842,0.02058349416463296,0.011255934042258924
USA300HOU_RS04550,-0.019239749834792874,0.003997535721238405,-0.01372967404402595,0.017621323867927374,-0.006028773747996347,-0.0058770323934805606,0.0027664151031183432,0.00879773858586733,-0.011925739641446293,0.00034471642639868807
USA300HOU_RS04555,-0.015728657998441906,0.0073303746584342045,-0.011123399159455219,0.0026370820233866856,-0.00522218121724069,-0.0026813344698630613,0.00527703975809656,0.01831704147324173,-0.006259209885789902,-0.00044653642614415353
USA300HOU_RS04560,0.004247978069997647,0.019378591881751516,-0.0006856405760255459,-0.00446550180207353,-0.005682138850880948,-0.015301944586734596,-0.010148876552361295,0.006375350019454142,-0.015947009994946852,0.02418359110936661
USA300HOU_RS04565,-0.012958264627905074,0.014020549874811428,-0.006880640960939526,-0.002544536060804891,-0.0027368867212555774,-0.0005934310277628979,0.009800495818698643,0.0021394002219257136,0.011460018194040357,0.003720048637523802
USA300HOU_RS04570,-0.00622691418050412,0.01673346432379531,0.015962411399227366,0.0002645163692991909,0.00115474237277035,-0.0027056745133454112,0.014857076022012243,0.004621173577487189,0.0040006665842976736,0.004194546656954314
USA300HOU_RS04575,-0.008947946869050778,0.009509248093969408,0.012842539748094826,-0.005028350252323479,-0.004115445856658893,-0.008005517362944987,0.008022481682980207,0.005048389663978338,-0.0048784697289215116,0.00661766374363257
USA300HOU_RS04580,-0.01347237056555065,0.00024396989835695805,-0.00459377963494956,-0.015277017506262374,-0.003891236430350864,-0.000410789848782369,0.00317965483327076,0.006995925152544297,-0.007567158611771202,-0.007830087298630214
USA300HOU_RS04585,0.010435261326740584,0.016001252756635376,-0.013840765814567859,0.0033137991936510913,-0.002082103662824696,-0.009724168964313053,0.003634684488220649,-0.0236712347097363,0.011117296794037328,-0.0011189759239890952
USA300HOU_RS04590,0.0032993927574059977,0.0037790163381347403,-0.02904272609508494,-0.010303514618606027,0.0004557650964548782,-0.004067775237367644,-0.026817992619633007,-0.008933616770726903,-0.01668844423649711,-0.018789729681333207
USA300HOU_RS04595,-0.0049607424124771034,0.011045084897242232,0.0017467581940027246,0.010498711853078881,0.0006677837571691203,-0.004283726132468011,0.006534071766253756,-0.006681486614969273,0.015462753081265424,-0.01837160984141908
USA300HOU_RS04600,-0.0041696497223559096,0.007576127541876127,0.01304522518127847,0.00665812526670497,0.005033720993450318,-0.003769592739367792,0.013956010438402304,0.0033985750049389165,0.018718797557504562,-0.01747419370871934
USA300HOU_RS04605,0.0009817810385716027,0.009820608148640178,0.017477595106742204,0.003293296341945318,-0.0016705271958605838,-0.006955661333873049,0.007499860367995291,0.005247354624597736,-0.005432577351080968,0.00028257107995088686
USA300HOU_RS04610,0.00307859648438034,0.037790262459263,-0.02313316260470231,0.0016459176811085372,-0.0055585814747397344,-0.005832159714494075,-0.0032962317833419596,-0.03157542664229469,0.01192302691903961,0.003532493676936651
USA300HOU_RS04615,0.01236022194407937,0.025522571213790243,-0.030673440160754177,-0.008883596770450409,-0.015628434444728265,-0.018505451760347867,-0.0011235966451114668,-0.030562363433833166,0.02000806501341119,-0.01627984059175897
USA300HOU_RS04620,0.0019245600703776797,0.006492683044874758,-0.006713200331058585,-0.024339256163669186,-0.006763885951329446,-0.013672745590059711,0.008095187771340974,-0.0026480218224817498,-0.0032132996098849682,-0.025697293085064552
USA300HOU_RS04625,0.00957651002776886,0.023569522039281535,-0.00034205761529768096,0.001838604414506994,-0.002172825004094507,-0.018467863884151826,0.019212190566115353,-0.02427307649133577,0.034267209586026116,-0.019258032959094958
USA300HOU_RS04630,0.0073440065545006305,0.017242326548441576,8.8528594441339e-05,-0.005400941741413848,-0.009778333011083303,-0.023711673848950388,0.007797012592914984,-0.02257059656846532,0.007659025576383222,-0.020637805626684276
USA300HOU_RS04635,0.008635960665382532,0.006556082446174171,0.013787707398651667,-0.013720479522217494,-0.011163032229162914,-0.021880426346799656,-0.0030649676534380914,-0.014718978967488472,-0.012024937209502413,-0.014545240737563777
USA300HOU_RS04640,-0.020727291710998786,0.00787815256478614,-0.01729711696189429,0.006193182299748155,-0.00276123255004608,0.009400120951866299,-0.02089158208471318,0.0021029969275936523,-0.007787694763204996,-0.010679769469483805
USA300HOU_RS04645,-0.0026971929931003556,0.011491937128404222,-0.006600594493940748,0.008096894671854682,-0.0009560496601013619,0.0033925475132747574,0.0016920803539314838,-0.01576038391930101,0.006917205775006201,0.005525347666349566
USA300HOU_RS04650,-0.015210559200349208,0.006103315298053109,-0.011577500258615975,0.003573349507033901,0.0033412561278194602,0.010457305254936194,0.0156836395099588,0.005762574458892428,0.013518088245946016,-0.005797791593657495
USA300HOU_RS04655,-0.0349356402514788,0.011198177095990644,-0.053551766807544025,0.0037087621676192835,0.0008170231488826118,0.027019154781974312,-0.010064901745304493,0.017274411776930034,-0.004402867655996402,-0.0005765946917076881
USA300HOU_RS04660,-0.024872918716273694,-0.0018813299701345345,-0.02671915050565066,0.010561319831504445,0.009821618265943084,0.022413035344942843,-0.00984462939208419,0.0097190022301414,-0.010538044510068525,-0.012359386138938269
USA300HOU_RS04665,-0.01913083878067492,0.0015950517683439088,0.01666850250581637,-0.010132820706462155,-0.0011799325376201462,-0.0016810097260627486,0.004417357401531926,-0.012931144612334864,0.002317843023441366,-0.0021622758838575956
USA300HOU_RS04670,-0.0025593862590025784,0.010193561146993178,-0.013428153825493772,-0.0016465804580762927,-0.00032405346097097513,0.0002754458392178271,0.0054573937729207045,0.013037476852367592,0.0033414371355032653,-0.008319947986438201
USA300HOU_RS04675,0.012067830320604468,-0.002787913215428317,-0.010558046457221306,0.006145335590505231,0.014500261181520091,-0.018628283489420618,-0.018181577997683464,0.006670995188285556,0.05183640750562859,-0.021118156004753513
USA300HOU_RS04680,-0.0017807156625923928,0.001069814296027803,-0.012802996493848631,0.007265834637130052,0.0029875121161662345,-0.0007006806273354609,-0.014489847723190506,0.004699169751668188,0.010820329734187322,-0.002490428213980684
USA300HOU_RS04685,-0.001555171591826233,0.0052160295851639005,-0.0024978734015613222,0.008291129942163224,0.012881424733336193,0.005371286905435968,-0.006016755599355188,0.014839016472680235,0.02038637787977216,0.00552814256092105
USA300HOU_RS04690,0.0035678239917821923,0.028174041200758976,0.03298455416283579,0.009023440009713488,0.01071816379611877,-0.00943662281042684,-0.0010251514376463141,-0.009516752330873488,0.014362588104031359,-0.008824409595798059
USA300HOU_RS04695,-0.0008840709930031101,0.022818484055122795,0.02349438820577571,-0.002775229438338818,0.0034960922729990658,-0.008860915901043445,0.0001812186787104566,0.0010428144689367082,0.00839624311215902,-0.004427365779839336
USA300HOU_RS04700,0.0006288918071832893,0.030062058861283315,0.02228575554224929,0.0035909509608614085,0.005044128780526308,-0.014296255971644356,1.6371028589133996e-05,-0.0043548335017688,0.009394483141004896,-0.004286708994924339
USA300HOU_RS04705,-0.0020947358547150925,0.018827369563800638,0.028087857692317603,-0.004604654377805173,0.005256097634999043,-0.012656088791709213,-0.0005833083193061819,0.0053246043423919,0.0015059901896889174,-0.007937744831701975
USA300HOU_RS04710,-0.00669522811929021,0.021183413955699337,0.018293496090436942,-0.0009230997214222308,0.007279396506693914,-0.006483531450801858,0.00393665335614837,0.006055461903072844,0.0073843992147428926,-0.012702747565850143
USA300HOU_RS04715,-0.002527125356745738,0.02836046962274986,0.017520636439657632,-0.0006462278987165701,0.005814749972848123,-0.008012167368900912,0.0068500600533192265,0.004276360097676867,0.004628397586494103,-0.009164139522811096
USA300HOU_RS04720,-0.005358423141051524,0.024500620462711203,0.012015926915461505,0.005020722373662305,0.0077576779833122105,-0.011539866675666357,0.012357180019975917,0.0012564141006476787,0.020529328238923186,-0.02080861671623695
USA300HOU_RS04725,-0.003957233000453694,0.00424483042522926,0.009285122223657181,-0.0014075961150731104,0.004797906188318739,0.003055094556803733,0.0038575848522273736,0.011473406564389207,-0.006212286553273747,-0.020447919356452113
USA300HOU_RS04730,-0.019013451789446703,0.004697720775513989,-0.0011731859651772478,0.0007902414689212518,0.0006843341982205703,0.00498498509485037,-0.002022469791246089,0.002109516684446778,-0.0075900508493754815,-0.012283561602969426
