Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
USA300HOU_RS00525,0.0014404415377043344,0.002202285722627945,-0.005672849397943291,-0.00700441286631598,-0.004085519475598174,-0.018829682671252776,-0.004350856242938952,0.005060285586838631,0.0022541568187462464,-0.004444301042677983,-0.0009056754963302559,0.009758446170749514,-0.000882208810713487,0.008408372567986976,0.0011066150218720801,-0.009032650574992036,-0.012663006945613264,-0.0027971820222809063,-0.008833699477127973,-0.0022285536838691565
USA300HOU_RS00530,-0.003820850255409869,0.002554614040998281,-0.002837779942370409,-0.004549650555387887,0.0004076636563645831,-0.017444442003064536,0.0008578700450712022,0.0075716118665460465,-0.0027347339944095612,-0.012452412781172113,0.00602321432285274,0.0065299564128364655,-0.0011880032849534451,0.0014292857893386263,-0.004358569820055828,-0.009167359302466212,-0.00778824257035909,-0.0006762127432009119,-0.017365209210788494,-0.003324281596445732
USA300HOU_RS00535,-0.0073540776938369025,0.0054554383404471106,-0.011617560306918765,-0.00478436194076946,-0.0054663704858704965,-0.0011678002295397968,0.01044558155918902,-2.9247198172577e-05,0.004751208593021217,-0.011453622818989866,-0.00019860491739637142,-0.005154467421862372,-0.006052621203564295,-0.009389336352655655,-0.008536220246816403,0.0046940784612987735,0.0007891162211241667,-0.005081784553203488,0.011915366005316308,0.009926843068893146
USA300HOU_RS00540,0.000615643200457929,-0.007423844262216976,-0.021163443497801592,0.018689392956010183,-0.01186449209634833,0.00034815282693038935,0.0035885471610343682,0.001068110558824001,0.006191348714615428,-0.017538951952516948,-0.010370172357010073,-0.013034713049887176,0.002577242900727734,0.009687374947591865,0.018512246746229342,0.03983549435024718,0.009316576595107743,-0.0007916473417581872,0.019707354998691477,-0.031936487408950394
USA300HOU_RS00545,-0.005848736356312202,0.0005905621738705969,-0.01101475566501444,0.0020719045002873704,-0.008169528246892273,0.012607656885704619,0.006098280712497894,-0.0018654156459274479,0.0019790913790432058,-0.009254164891549097,-0.0007374144937810262,-0.008882925720701887,0.00176448737064432,0.016908366532944225,0.03265007590873309,0.03254144696684067,0.0022207752120373477,-0.003174170136237717,0.005371266099589708,-0.05028072605638477
USA300HOU_RS00550,-0.003883520049384812,-0.0052553217743728856,-0.00935730558898828,0.013381183577807461,0.0016969075260982872,0.0033792306491580576,0.013652321083068828,-0.0046795714285502955,0.01196661514344618,0.0030430317413127047,0.014603534057186953,-0.02634023620408624,0.0011490583050248796,0.03264016562584722,-0.02502409050515998,-0.0009640144984442647,-0.020150595972211156,0.009605889512381876,0.0320825215009047,-0.00301403997216434
USA300HOU_RS00555,-0.012524182329773205,0.004389700170124847,-0.004785876684977259,0.05389796154636767,-0.025727130355595162,0.015411215562251829,0.008953260851067535,-0.01990712966296814,0.0313695142979213,-0.01171139821412548,0.03308009536191912,0.005236639506592723,-0.006836143843422147,0.004622313086266572,0.014082841568584793,0.019020297264831922,-0.032016330471589576,-0.01762223994327481,0.014998174069510156,-0.028527556773379863
USA300HOU_RS00560,0.004312485452929838,-0.00974764376682623,-0.021820987687084098,0.0048725758269503126,-0.017477026355429005,-0.007368594893635837,0.023629724274523492,-0.004452790970638101,0.012020818430385122,0.007725733617402183,-0.01323457530080407,-0.012122820886381874,-0.005324406722439469,-0.00034544181734536396,-0.018804055620869637,-0.007026248614070795,-0.0002472188554812461,-0.008756703509985246,-0.027986930485240313,0.007408385021484331
USA300HOU_RS00565,-0.004685995626077505,-0.005638027044231916,-0.019292413227599888,-0.0015376421795887656,-0.032612911932816895,0.0050183540130768565,-0.01173660506769016,0.0037611294696548534,-0.017973196493511777,-0.0097434821082441,-0.026447035068221957,-0.0214643998587003,-0.003072942363041693,0.008388008792492886,-0.00037821792678307295,-0.01972087520710887,0.028554541286632994,-0.004718520687275027,-0.014913837390789842,0.02437904018339874
USA300HOU_RS00570,-0.005500582122159932,0.010395210578987337,-0.005882596657816307,0.0008482681537875968,-0.007259601374287729,-0.0018603688091042678,-0.005126120654599241,0.015439266242104682,-0.0021640657577555278,-0.0041085971837389185,-0.024248544416266792,0.0006848024409735041,-0.008611677100776031,-0.0027424062020357494,-0.02809056551848172,0.04729572514726074,0.007879452976520977,-0.003122100665084351,0.0003394006661927121,0.020220549841034507
USA300HOU_RS00575,-0.006280153567046184,0.004486674234540907,0.00012878348971422432,-0.02703746976181569,0.012858387604597605,0.010206378268468813,0.0012105829951733758,0.012952760196099122,-0.008016508490766804,0.01981165330139843,0.003082221000923806,-0.00215983324936517,-0.005181040836673848,0.024724311254497117,0.01484913950318554,0.019304549051952148,0.014843101386417984,0.0006730055874092189,0.009543080118864565,0.007986405672166623
USA300HOU_RS00580,-0.010370308664300911,-0.014137250407210797,0.007771146415056986,0.02260608368633667,-0.024447165779546275,-0.0025956675014523595,-0.008713281629334607,-0.10963966380820614,0.0034003178993439478,-0.013090907448035006,0.042409516915746986,-0.017238780924865086,0.03946098183330832,-0.012425679386244125,0.12687099150451245,-0.013783173288215848,0.2149286028442499,0.014704006288199034,0.035717806744493506,-0.018332125265058535
USA300HOU_RS00585,-0.009637078527957922,-0.011862376886233322,0.02320327796107125,0.0027302277453420914,0.0012823448758141343,0.023237138074079507,-0.008557103812210122,-0.01590503154917532,-0.00976941301275792,-0.022508318365980752,-0.01608922297008579,-0.016254655529659868,0.007142994130216268,-0.026364151861093265,0.0037550348964955752,0.0012617306113921203,0.0892484047143062,-0.004250505956929704,-0.012833270404239575,0.02137001234696737
USA300HOU_RS00590,-0.007026337172877488,-0.004968984162239273,0.012468016381382256,-0.008926451753300313,0.009398049958109988,-0.009870524978085795,-0.0103129426360595,0.015616718582155959,0.0067041287751825685,-0.019999347695517828,0.03369618958981705,-0.016208914029959033,-0.003688946724219857,0.05055201979274807,3.555764322534503e-05,0.04420068827791763,0.03023666334517726,0.002500528389014933,-0.011810923516904676,-0.014220655129472013
USA300HOU_RS00595,0.0018210067927818582,-0.005753250940514151,-0.008201074154924309,-0.017900201917346967,0.0009581475387309697,-0.0156121466897702,0.005220281200946253,-0.008099443512327626,-0.014564399669492719,-0.011741184389494999,0.0026992676575588854,-0.012216782492975331,0.00569706842789967,0.10282886738344361,0.015179923118085146,-0.012505839247273949,0.04790918399652333,-0.0001443794425577825,0.010952148322785099,-0.0011931711289933397
USA300HOU_RS00600,0.0023299273594158524,-0.012373057959285411,-0.005957419676322132,-0.024452157520664684,-0.024603489127348603,-0.006087402479780056,-0.016436001842794923,-0.0034994863403404112,-0.022979465163301013,0.031096876320205368,0.0013575957719787815,-0.02486067200061327,0.0009483198554532102,0.13234985347232497,0.011458215294925191,-0.010770883779053895,0.05125234560582482,-0.0013095973232007732,0.03433348840509701,0.01212101412362696
USA300HOU_RS00605,-0.0041725720169959865,-0.011356076061844626,-0.023601026487286042,-0.007970018550031842,-0.03058113667191946,-0.02208799973203135,-0.007687728471788694,-0.008735568765028168,0.028553385721133317,0.007557659786348643,0.008146614554451773,-0.00869905320045048,-0.0022404268646418193,0.11833793062160336,-0.015706162918886026,0.014647449395477631,-0.007049814660629924,0.002570652877503437,-0.012327326527408774,0.012072097281705142
USA300HOU_RS00610,0.008116132615190542,-0.017750820749709708,-0.008749265852870152,-0.0035456444627088167,-0.01792042525417018,-0.027950344677907784,-0.010144345037853195,-0.0029264368421316527,0.005132024957973339,-0.004168961016749431,0.0014427196135106954,0.007175968154062139,0.0011329413380430336,0.1221886785869809,-0.011026706599662848,0.01942508217881211,-0.00882202270803761,0.003343876848313933,-0.002433910995681855,0.002515144464825907
USA300HOU_RS00615,-0.004820257441666626,-0.010397752140032747,-0.00813271645295982,-0.008297796043179028,-0.012556528299674017,-0.013278762292963412,-0.0037956851142487325,-0.007558407191682952,0.023941653290754972,-0.0007721947057720343,0.0032873873401322636,0.004079586258719977,-0.0011873812987167986,0.11485267052301049,-0.007630324776031771,0.020662125791069172,-0.008965309975592924,0.003102635667602944,-0.012724328637815427,-0.0027156330505312327
USA300HOU_RS00620,-0.0042268330763383126,-0.0035490595253515477,-0.009984331986900026,-0.0056787066004023445,-0.007626542462981746,-0.00767482273413169,-0.004668127240707032,-0.009295677358202173,0.03347290582034246,1.3878048678121994e-05,-0.0029395750684091176,0.006976268701893571,0.002401298806202888,0.1035932058149337,-0.009619659954624162,0.011682250592861543,-0.007095140887298286,0.0010867409387693926,-0.028302523136016385,-0.00426193933540709
USA300HOU_RS00625,-0.0010381489693348958,-0.014521765180088061,-0.01349591856550939,0.007867012271188417,-0.005531019953134562,0.005304247807760842,-0.0016645932611422814,-0.011938069588782787,0.0349446986135608,-0.011563628840274748,-0.0075508454101226715,-0.0011942382791111207,0.0011474835782609738,0.10099925604391957,-0.00983175727533084,0.014394573853362269,-0.0005054720435375988,0.004095567639627501,-0.015141132893280023,-0.002484966603777366
USA300HOU_RS00630,-0.012187156292883304,-0.011520176474948995,-0.010698652707878922,0.007549697410715733,-0.005760088043955325,0.0006601444325378815,-0.006585252866879546,-0.006549950145642303,0.03331884123066354,-0.018325206043330752,-0.007040520618743861,-0.004075607022903498,-0.00044060758508964793,0.09254541204613506,-0.012176735101875528,0.013201301698072727,0.001231192909498302,0.003542639517643756,-0.009317735527774713,-0.003306741550380935
USA300HOU_RS00635,-0.006139970140483949,-0.007175615877376809,-0.008165733925148171,0.007487847380276194,-0.00110650162259921,-0.008504980390633694,-0.008000937652336776,-0.001915761140565937,0.037989455827995275,-0.004984616413080581,-0.019381884519649565,0.00013571383660493797,-0.00169060749294717,0.08861347964652441,0.005033758289809986,0.010158781245321564,-0.006135899605732527,-0.00426715509121632,-0.0011370016491861314,-0.006516892322605763
USA300HOU_RS00640,-0.008871308684446627,-0.004359368109127773,-0.0061435211012953435,0.0058679153249934675,0.001496583559331486,0.0014577596021035837,-0.009000347141145872,-0.010764745569234888,0.0449401379121546,-0.012209335198407669,-0.0035015462699857923,-0.0009690540905588859,-0.0019371120854811787,0.0846107996302428,-0.0044681093269758375,0.01055458107569809,-0.0019264062558832318,0.000602827221255342,-0.01608835033348809,-0.009062659922994973
USA300HOU_RS00645,-0.012199877275164299,-0.004421387891248532,-0.0077609269864648625,0.012066068653211345,-0.00397821670361237,-0.0013887524692637425,-0.010450226556238382,-0.000443613317706434,0.02811662624123012,-0.007439406759354392,-0.012613060059795154,-0.0021921121071950623,-0.002065633911121153,0.0823457604657964,-0.0015225786836027464,0.006485464541980517,-0.0015308707948644901,-0.0017063562825944457,-0.006875950840389334,-0.010762605646325531
USA300HOU_RS00655,0.01734184727527296,-0.011181034457428338,-0.026557190988318165,-0.02400486617888344,-0.0018903602107462555,0.012428199110272806,-0.014465781767661978,0.02387745926601873,-0.011261633980168925,0.03118985554694369,0.012662059494842712,0.024212161107974972,0.017308771171089542,-0.004068452232242123,-0.014460954500512284,-0.00030420112104819906,-0.020815662583495032,0.003344428756601633,-0.0250542445913361,0.020114906084950923
USA300HOU_RS00660,0.0009873796634181922,-0.006497748448270701,-0.024580835693291617,-0.002301471168397049,0.0003116139942517927,-0.00370254495468564,-0.010036107122283068,0.010357479030012598,-0.009338879668143032,0.003352608885835365,0.03363519803933783,0.006934074755659172,0.004395411479067507,0.009112645520607308,-0.02073504945566023,0.0035868281534457876,-0.00886859964624597,-0.0039807312509293384,-0.01853024052491198,0.022058030535609015
USA300HOU_RS00665,0.04656779714578091,-0.00869826755421153,0.026062450770524076,0.03395732419655855,-0.012605031570131016,-0.0010277418473860303,-0.00813461412471244,-0.004315654388208807,0.004818180611774256,-0.007246747498850399,-0.012817870814325848,0.013469538521444422,0.0047433144127500175,-0.005621113919399945,0.002626049516293993,0.02669179130908801,-0.013089740920887702,0.0014523025565399794,0.014501582433539524,-0.07181353655455988
USA300HOU_RS00670,-0.0011523782853348065,0.00591379183328055,-0.027311592470093182,0.016273228379801875,-0.008531582593123189,-0.029644217929096182,-0.004794409432424063,0.001624305454836219,-0.009510861719174604,0.02530310131926917,0.0019555218448357083,-0.004140384822370888,-0.014148973835359178,0.004440454821807221,0.000249485107317819,5.5132814254779986e-06,0.006925823081174295,-0.004353346242415314,-0.040670883161462425,-0.009804020201668316
USA300HOU_RS00675,-0.0032279744859389616,0.01040458770489299,-0.03645753068777708,0.0025446424087389274,-0.016654484663070717,-0.049205556377666715,-0.025750047285850106,-0.0035990369051613663,-0.03086992262733937,-0.029565857435193937,0.0030089223685233124,-0.0087531036763189,0.0027552772029336946,-0.02939763496918897,0.03888104351821741,-0.042699885315135994,0.03447086621489237,-0.008838482774049175,-0.023631877581847094,-0.021229471042145363
USA300HOU_RS00680,0.0013344989019647968,0.011905149363341229,-0.03716037849155411,0.010280491371101349,-0.011753523745730007,-0.03912784238379303,-0.030572381778728727,-0.005522047283564497,-0.028840312767662843,-0.025658526543755448,-0.00025300269533795106,-0.008239370045448636,0.007380123333848928,-0.009760373849180303,0.03163031794813858,-0.0345747503740597,0.01920105625817891,-0.003628381198284966,-0.030448195462176864,-0.01298686184459802
USA300HOU_RS00685,-0.008090229981258199,0.022491955682278474,-0.03090968254852198,0.0014148111431267676,-0.004622379849792577,-0.03162739351159157,-0.01433150736605519,-0.0038328690571759728,0.018021764415303752,-0.031473033397152274,0.024485243885445544,-0.019667946624439384,-0.006220750206819059,-0.027223294992747688,0.010770512981204754,-0.038067286577628236,0.021594506527460134,-0.004492701607110517,-0.031476549139296664,-0.0180265434722159
USA300HOU_RS00690,-0.0033641323116726535,0.008442689191389184,-0.0035280328512243128,-0.00041637469708235506,0.0034210484299355766,-0.00737058516634684,-0.012061461146015789,-0.00319024454676416,-0.04346574293201378,-0.026085727855340368,-0.005613790690282937,-0.000980522432042824,0.003585369590468852,0.006011658438531195,0.02304157810951505,-0.029704415038699587,-0.002247254778223786,0.0013946329496913594,-0.04764314634321519,-0.010552601858287818
USA300HOU_RS00695,-0.004320838255766077,0.004437198302951531,-0.0008619097925375415,-0.002912599368993258,0.010809803207929378,0.014656505259869189,-0.012722224997689794,-0.004340796859288484,0.0010852174744103338,-0.013924144154391773,0.002481371853097845,-0.009676455863043849,0.00025708484946985604,-0.014907745498902152,0.015204480940677974,-0.012854599714656993,0.00896342257124093,-0.004906234097527123,-0.043125953812646015,-0.01116293934053057
USA300HOU_RS00700,0.005498891844960172,0.001031036124558096,0.03921163847793993,-0.0015562863779426048,-0.0045654501861359595,-0.0319032787836924,0.006658348945512654,-0.022827694024700015,-0.011338379400169995,0.02114739101056387,0.024321004663349716,0.00537020147555392,-0.0018134261685284082,0.0007277344350646288,0.007137115743307854,0.007608117300758376,0.02700066576732032,-0.00881229477292271,-0.003151822270336338,-0.020216994776362768
USA300HOU_RS00705,-0.0011841404354127646,-0.0072172880473670995,0.06978510678086434,0.027713372644301577,0.026738535534421938,-0.023326957746668184,0.008634574635352077,-0.02350299086286463,-0.03357711049511495,0.005106758038461099,0.015066008930632386,0.003588763274938385,-0.0070191445177835736,-0.011169689799322197,0.051047252136594695,0.02868521681705539,0.07000251974787058,-0.024792118144544312,-0.02541678107644684,0.0020507638667318995
USA300HOU_RS00710,-0.008811103729228756,0.0010822181458061868,0.01840095006769487,0.008068762564201302,0.009347243449164756,-0.017420338758585844,-0.00018622224764978468,-0.009841621542783247,-0.025579888484845985,-0.018500717831535108,0.019591118952461614,0.013815113110943585,-0.00307815624598737,0.008731415367187332,0.0023818223512224045,0.0089100956057434,-0.011468924075786889,-0.005020870515627867,-0.013114585682919571,0.008378979386492113
USA300HOU_RS00720,-0.002597017086646324,-0.04615226552027459,-0.050617291129625486,0.05850540621501553,-0.007039113023278041,0.020324819684858803,0.003248143882192637,-0.020540656122805777,0.0037935895683889574,-0.03484111604238337,-0.0027445300511491433,0.01539589742903163,0.013364155011060476,0.023836299043077123,-0.027284270322957306,-0.018829564629356203,0.01617453093963694,0.0017891286327465189,-0.006061276933603519,-0.05528931533806027
USA300HOU_RS00725,-0.0008973241325160229,-0.011335550675428045,-0.03916688798368957,0.012158152044347514,0.0020711498654135975,0.047246505490429636,0.00262509139468654,-0.01209045103692836,0.012271602151696015,-0.014789175128365955,-0.0034497314157616553,0.0031784240192119745,0.004628560686483928,0.012363757399420703,-0.02131013501707719,-0.00782097073544423,0.004612185993697296,-0.005061878308023083,-0.009711480075788374,-0.06052933294546608
USA300HOU_RS00730,0.008031308608878738,-0.015814055586106365,-0.008870739852686521,0.013036720609873249,0.015436162058443652,-0.0030829135826333197,-0.006461325127024156,-0.015720955649446956,-0.004653498867761421,-1.2836615791418107e-05,-0.0052976578099135615,-0.010766235215304128,-0.0009754735504542232,-0.004113199694425345,-0.004548499988383407,0.022452782373044725,0.005624750547289841,-0.013792029761979754,0.010301329938903642,-0.003752477148008849
USA300HOU_RS00735,0.004087520193683205,-0.002588563017810079,-0.011972883163646012,0.003837425339069897,0.020059182049742462,0.00723985589342267,0.0058913685848738725,-0.01947642605274038,-0.00043796973183317297,-0.0028636560690930013,-0.014353535448810007,-0.002861976029922145,-0.0027637158203663624,-0.0033672372603493904,-0.008408122621599375,0.027579632596489725,0.014270617332175058,-0.006720640199589812,0.021007777656791123,-0.02316390545065666
USA300HOU_RS00740,0.0004999482010894909,-0.010827505149438208,-0.020013909072429295,0.0009026639353658552,-7.968247111237101e-05,-0.0202102260208872,0.02823085360991353,-0.005874773056231807,-0.01441171011730453,-0.0018730164930848175,-0.000429145114746902,-0.006701911334457414,-0.004330370151040303,-0.002951202868632822,0.02767493129873553,-0.007583510020879236,-0.0036240687227926194,-0.005174951330172876,-0.013122923870708294,0.00524083199390595
USA300HOU_RS00745,0.007510095208726752,-0.003287132641087565,-0.021788313152616246,0.007851407270628167,-0.0037360407352252556,-0.0026059349590620354,0.01727496621400177,-0.005948569939255516,0.004414316647835609,-0.013317743389494586,0.0012329153684455633,-0.0028576089792950775,-0.007641482780329803,-0.010057486862607053,0.01752886857375602,-0.01170672930052418,0.01304371937921049,-0.004961380771386059,-0.01307435608739041,0.0023259811325350584
USA300HOU_RS00750,-0.003183014484864706,-0.0013001443827875142,-0.0063543214094572125,0.0031130153402475057,-0.006418029019181177,-0.03167807709954529,0.018009328537029204,0.004964162356756122,0.000663855588902915,-0.018568429097108485,0.007621517223074011,-0.001805475213028471,-0.0073829442440625104,-0.00880059978259864,0.02702141903242704,-0.015830202559678087,0.016058376497185868,-0.0027175265422443064,-0.017444282496225597,0.002824092195018799
USA300HOU_RS00755,0.0011372722100537551,-0.009988190094376041,-0.010769482851366407,0.006744444841841179,-0.019998786918203892,-0.0066926766989631875,0.008419235558543608,0.0003841507718582089,-0.004309021328788543,-0.005803350213682251,0.008844104002813576,0.002298648845123108,-0.0018174045715643966,-0.007039014800129845,0.017540518071862164,-0.014654114189155087,0.019180123225568793,-0.0033257880284600218,-0.01852108773626029,0.0011258105159708278
USA300HOU_RS00760,0.01016740497166176,-0.009451379052944835,-0.021859726554778875,0.006010362931520887,-0.01873939177676885,-0.025670793967355096,-0.00043206527629584886,-0.002091355735385926,0.005647265220858111,-0.015092558274430162,-0.013743889828838335,-0.004164890674873147,-0.0009337960873472291,0.013105353669079054,0.013031699536585024,-0.00658636717440261,-0.0085175726693675,-0.004284181509045117,-0.005155396535670895,0.01449675532987779
USA300HOU_RS00765,-0.0023083970034248114,-0.019555341716645,0.0061552897562330245,0.016087873410700882,-0.0008169739024163109,-0.013329072510712291,-0.0029454689408487237,-0.00878990314153182,-0.0014516971679753635,-0.010385880162520521,-0.009388682301629217,-0.0065427677410351106,-9.705360986237486e-05,0.006102938139692923,0.014285428150151071,0.01305399336865771,0.005130311933848111,-0.004847979880052472,-0.0049898090140515165,0.01425744859076479
USA300HOU_RS00770,0.0036337254076485386,-0.007555552905710044,-0.015316192081815607,0.004430477646072684,-0.009930866440434916,-0.014995024421174837,0.0028345528321916725,-0.006385964592952256,0.004567669771390288,0.00959529918161247,-0.0016798091970424023,-0.010527979650572183,-0.001632909092953967,0.00566496902330945,0.009261142445041127,-0.0003861023405231648,-0.0016934511108844786,-0.0057611151806824835,-0.029299141199147023,-0.009917100620409127
USA300HOU_RS15690,-0.0006177522715017802,0.009814385741812686,-0.011064071544944787,-0.00818149230941711,-0.017384994881164854,-0.0231780093537067,0.009447026103312823,-8.006764874761196e-05,0.010292232771512456,0.014060831760830075,-0.013560445004744397,-0.001288093073808619,0.00011340116122663131,-0.0031116907428925178,-0.0169171586089163,-0.019622682831581993,-0.010833357327790631,-0.009721367684299645,-0.029243286469968148,0.003410559479768865
USA300HOU_RS00785,-0.018528822220590366,-0.009841296054219096,0.004103695421780071,0.007216027076677191,-0.015598340089421858,0.01242979149922649,0.020309728959585282,0.001383429716376502,-0.02628732586827595,0.040510702906144835,-0.048024858352102004,0.01072970111617306,0.018318981700124193,0.007752307171764705,0.032788837671494014,0.004346325587447481,-0.015599133378849765,-0.001768465833350989,-0.006120586113975076,0.030755713973013403
USA300HOU_RS15700,-0.0076825475082784546,0.0012331008059053648,0.008978852720194282,-0.0028163872080500894,-0.01402291639050686,-0.0033403750720131294,-0.002917748296907627,-0.0017171535422368337,-0.01720242562508671,0.014414280182705009,0.011245639426904248,-0.007776854483982631,0.005888369128527865,0.005115676356675706,0.000977885830530736,0.004080759920645936,-0.010961299336596089,-0.012235872538905606,-0.02578274929245722,0.002559084953084749
USA300HOU_RS00795,0.0009587297284370422,-0.014691747554122385,0.010233711910087933,0.08974453679179188,0.002038116832967628,0.006364226118134401,0.003856931272916138,-0.0009956768802723071,0.04149095314501083,0.016586044566446335,0.0031229828300398848,-0.005730652870878665,-0.00990527271273988,0.01120611887651181,-0.018664387487600485,0.021364158324387574,-0.009027928401126692,-0.01227119998575942,-0.02298689755744446,0.048071852689891136
USA300HOU_RS00800,0.016759609897435853,0.0016020346023073342,0.0036228153755961416,0.004500127174101735,-0.00759731403613308,-0.018031384655130978,0.010119146488214624,0.026905652320102846,0.005517684796834227,0.014746125378671123,0.04772705924234054,0.012805044338217643,-0.0014785301978647509,0.011004696622644037,-0.004200315973488257,0.001294119431322063,-0.06786435577466504,-0.0007484971232549969,-0.041893264548130624,0.024886899996524745
USA300HOU_RS00805,0.010483375209597847,0.008291795596042165,0.0011365410599544052,-0.005272829046701616,-0.007699737452864484,-0.034903974432666775,0.03746895809861714,0.023082475975265863,-0.002092081195014693,-0.005331503895329374,0.03543729968089209,0.006942774353080164,-0.0033375899371426002,0.00818687825983472,0.011406738671701453,0.000699550971240144,-0.05650796825951791,-0.0014159924102362022,-0.014524249706405007,0.017313005169891846
USA300HOU_RS00810,0.006130110429395127,0.006294616416765431,-0.004482821148305433,0.0004332746712141042,-0.01189124689812693,-0.002733774695652143,0.020959218172701754,0.006874297785995207,0.03951466854608539,0.006921352542736772,0.05792381500654513,0.009888428639937908,-0.002076555988521729,0.0007121009535951328,0.005847393175866462,0.0021572112799570064,-0.05405722868368521,-0.002384535138267734,-0.057163781413298656,0.02073666748667053
USA300HOU_RS00815,0.015235300095449728,0.011577597020034008,-0.013715495160273107,-0.0030079263753885286,-0.008986827909151002,-0.0159361682921454,0.0024470856087497,0.019815789178153694,0.02227231333851909,0.022247434982662462,0.030680645386614507,0.013451331824162275,0.0012216435826206933,0.01901202646318347,0.0072354217006604825,-0.003375611073450575,-0.06293706717528172,-0.0012131638016394622,-0.042095079101695985,0.02493239370379677
USA300HOU_RS00820,0.014528663926789136,0.004491074240326103,-0.0144540110569316,0.005014009606558313,-0.008186344696228661,-0.017121591504698785,0.006048579712783397,0.019829429829843155,0.013524026948315893,0.021476167629686124,0.01792637532622633,0.01267923985393479,-0.0036356167655096578,0.023043489664733085,0.00416049240063707,-0.0017491177350513552,-0.05243294417203745,-0.006042008213296896,-0.024245619716563426,0.025702514107709365
USA300HOU_RS00825,0.008124769633344414,0.003708075100736262,-0.011962477057261016,0.0071490783960666306,-0.0002549543936039799,-0.0047916603555551475,0.003910492871004262,0.011765665670361523,0.015629654507799906,0.004324271778369225,0.018712824165804234,0.018238683012532474,0.0008098944210033954,0.026188186133471042,0.009293103940481644,0.007626821810930689,-0.051834780263904874,-0.0014396446231499504,-0.028328317359029704,0.027643261211465098
USA300HOU_RS00830,0.008346015325026638,0.008437574790848529,-0.017842542508166307,0.004899359545693769,0.001069458951548477,-0.0023245686980733152,-0.0035095839123242363,0.012760013426334389,0.02630624038970656,0.013778048924313084,0.008252293964308502,0.015839267207159634,-0.004060349256673048,0.020190862707681265,0.005719987767444051,0.004418880603591079,-0.04676324900974115,-0.0011241287823044491,-0.025572436535196044,0.03290976495244209
USA300HOU_RS00835,0.002280487042121843,0.013308809960328,-0.012013460515207228,-0.0054118348907910285,-0.0003182018270244911,-0.011726244876153397,0.0012479026621497655,0.011606850882140718,0.009642368672555387,0.004515488985282518,0.011287500227574306,0.01382338643640162,-0.005749380180338202,0.018000265289853247,-4.925480679978897e-05,-0.0038472505392359345,-0.04860320143796347,-0.0009935509293887664,-0.025377039822593445,0.024519098966114372
USA300HOU_RS00840,0.003771058094806491,0.011018032657527845,0.0017244040449564202,-0.005396909833909646,0.013752005085652693,0.00608586429711979,0.0009142593039557864,0.012050597859224734,-0.015460596884659082,-0.012627320300319995,0.015523082515849695,0.015886090231059004,-0.013875869446729796,0.010533060630442096,0.0032765646132555636,0.006287827782592789,-0.03312672013301325,0.004146510182643966,-0.046171441184189234,0.027676345390877943
USA300HOU_RS00845,0.00210513860840624,0.011885664182178316,0.0054887491602892136,-0.012815083538920146,0.009508342543576753,-0.0024832183495046506,0.010057073721466123,0.00738801906948688,-0.02619917823232715,-0.014039288823718923,0.015283259602540712,0.0161979660508076,-0.006935677172432292,0.0216851570921753,0.010540841042222762,0.005541303321519619,-0.034223816647293716,0.001176817621530431,-0.03329628888377306,0.02366866572996756
USA300HOU_RS00850,0.003921485826397196,0.009201312819240253,-0.010884614416723436,-0.005493523273732325,-0.0016440231195148395,0.03191337255354791,-0.00323991615505439,0.008960899149125717,0.006267912221952069,0.008627635429941917,0.006465591082970999,0.004872113163998974,-0.008551205014932877,0.005450177256898384,0.005937247001424045,0.00040480056225605197,-0.031057471500936268,-0.0024123882950758562,-0.039109172597420805,0.028132207197830997
USA300HOU_RS00855,0.0037771247676975277,0.019615290283180233,-0.010580312393281282,-0.001101441452111347,0.012722710322613753,-0.008496002190565123,-0.005012670091130073,0.0050235413282326115,0.01710958028796987,-0.006977211763355998,0.020117017936497467,0.00912433302966806,-0.015871008237031206,0.012193830139140736,0.008875415871001073,0.0008270771137937035,-0.03278005844449999,-0.00022552982979494855,-0.020477977629838346,0.03138451300559933
USA300HOU_RS00860,0.006101945590710192,0.004639081668950643,-0.011596739984171305,0.00536202746533448,0.007180762767819152,-0.00944271797812189,-0.004019764635744162,0.010055375568103668,0.008909271736295474,-0.0124757801298822,0.0006940567727108351,0.007553901484825226,-0.006465508411806831,0.017452118034309193,0.007364086360761546,0.013253664802929053,-0.02519418474697413,-0.00465150946688618,-0.009078793898671028,0.04214176662502618
USA300HOU_RS00865,-0.0031578830511567067,0.015534563881926571,0.003925768976872697,-0.002737002165353844,0.020709494650386254,-0.005540367428318838,-0.0026574267368426937,0.0033790799751773817,0.008454147070940957,-0.019405781397194698,0.027054483136563254,0.008875829791446098,-0.01308334777864352,0.0016255983305803103,0.01607372442521318,0.007694920501205933,-0.028229019034428274,0.0015921013886112062,-0.025553873876064573,0.027749326722677815
USA300HOU_RS00870,0.0008037445703559688,0.004177158541000961,0.006091624151534258,-0.0016867968157565463,0.02717833192246176,-0.00197675979466712,-0.0027991648423284364,0.0010072487712876662,-0.017134756409044855,-0.017794833005691655,0.014705593997709083,0.012978839041041775,-0.0051534639015311445,0.013459481071933406,0.031166915998999397,0.013783819183947317,-0.03692089485885071,-0.001129539660692568,-0.023733105658044557,0.02752112300856512
