Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
USA300HOU_RS00250,0.02096552229773495,-0.030099510480719825,-0.011905629665818858,0.018756989591884664,0.015737830825266343,-0.013822308390688822,-0.007728419888126292,-0.0016265601372244948,-0.002688199111487091,-0.008307932912833507,-0.01196665417013864,0.009062497548254283,-0.007731789876396329,0.0046740497351122805,0.01760049089196983,0.0104822575695619,-0.006369832978239159,0.062414352475899985,0.010504079811349189,-0.020707966675612668,0.0062443115183165735,-0.010907112091151765,-0.027995658607847564,-0.001321013800267012,0.006563969955773059,0.000555853536841724,-0.003105827985277142,-0.018113795319493153,0.0029803910129351536,0.012999515117805942,0.02157463843777908,-0.028513515118312835,0.009557271854107258,-0.025085273757326547,0.002686649107070395,0.007716014598662174,0.008999165827488219,0.003909408391974336,0.017709408129822947,-0.009193848696679491
USA300HOU_RS00255,0.03741157790984487,-0.03218029836654372,-0.02398277684309398,-0.009606965790599319,-0.004498821027406227,-0.003118409002978354,-0.008919487780143101,0.0021842173372903953,-0.016396427448490937,-0.002309626786323494,-0.007183793371016598,0.0005682768834421813,-0.0013364814185749,-0.00240217905364068,0.03002480830223762,0.015980982038525347,-0.004113389436251605,0.020309920207461793,-0.006593703859930122,-0.020162359811446054,-0.0145479188498941,-0.01782372332414553,0.001994234047787121,5.355011876736513e-05,0.000206393486425056,-0.012712992491600907,0.00042088235614106263,-0.0169193423073356,0.010390959434707437,0.019858034456809275,0.02365224368311022,-0.018386742593161004,0.009029195490861773,-0.010982208931553878,-0.018448335391764496,0.015545431340351879,-0.0414459979209953,-0.0009174617739884483,0.0030444802940056788,-0.018751695401059677
USA300HOU_RS00260,0.04909080030339196,-0.008692591347826248,-0.005741623725958331,0.01115380148373154,-0.0007755234346725743,-0.012501279073478509,-0.0014850499517698468,-0.007830467325988617,-0.018932940692847483,-0.0062816426963833594,0.00025851750154772695,0.010493843248040837,-0.007052958973049631,-0.0021518008879624563,-0.0021315383780503654,0.006755976200239593,0.001446157895298486,0.04268449211926486,0.007232731952082554,0.002321361933223639,0.010205049546643837,0.017208836809809006,0.02477274838144988,-1.0198222254783203e-05,0.01327134500736066,-0.00604964429107672,0.0031491862786699027,-0.02017746927931319,0.011747080024101993,0.008436913277299288,-0.004056428256424382,-0.006417765073003487,0.011634881745305574,-0.010344030174239531,0.01917597449575701,-0.0012981614031736032,-0.009913973128075342,0.01588936298779938,-0.01836403811264132,-0.006531217525326771
USA300HOU_RS15675,0.04776968645342852,-0.013522846821981207,-0.025275943318563785,0.003164154241348646,-0.010889529128776925,0.013197854414887052,0.00022174430371611355,0.0001269151534757802,0.022386381591083516,-0.03584118787669024,0.0028074878510616933,0.008580210692352201,0.0027210934717078372,-0.03855251832492212,-0.006793126737164522,-0.01469261866272266,0.005101509533272024,-0.0039557591685346815,0.012100397571069725,-0.009876511624707499,0.03574531902839715,0.0026196627968821185,-0.004558509739383741,-0.017334945286079904,-0.016863793915898116,-0.02689669609040598,0.00033937022298620277,-0.01582489794539222,0.004546021967341047,-0.0031533222567537563,0.004693118014973641,-0.009300593918868233,0.022373160884776033,-0.004438580349739407,-0.00061270832654181,0.04596248059778516,-0.015018031577099895,-0.011765309048747978,0.009889598682967592,0.011373614925586174
USA300HOU_RS00265,0.03451420127898816,0.004997741146427083,0.0011520383303851632,-0.0008752454164499913,-0.003005022099999705,-0.01190625656898343,-0.007551602428759216,-0.015406303202683236,0.023333115485658844,-0.002794876364143191,-0.0177327421616336,0.00027310077957887267,0.008330288551478214,-0.013860463636650264,0.014528731678002015,0.01149138187370873,-0.002190147775324358,-0.010099697444195792,0.00867963653204197,-0.004598428874342026,0.0006694399122464381,-0.006395799883040792,0.025966114441543637,0.0017889631568116238,0.002317197863775799,0.010439671470767157,-0.012453884147960923,-0.023995963590209293,-0.022445661632620267,-0.00199768080309904,-0.0026718042651923003,0.014485193130677487,-0.009221799663639958,0.011811645536151837,0.011431465646133926,0.026860917289944056,-0.021319944016145,-0.012758313714384725,0.029496747631818865,0.011032360070814245
USA300HOU_RS00270,0.08831071624686912,0.0017622606363914245,-0.0032960737989916953,0.006961014023902924,-0.00471957314403218,-0.016360800327821425,-0.0019012321898417553,0.004229738140225574,-0.0007311350661638391,-0.009290013189660398,-0.011475454666814823,-0.004804248372319111,-0.015172062347192863,-0.004091961338806408,0.00019210477862986617,0.0160075701852006,-0.006943400161626975,0.0627059440564357,0.005749732321627753,-0.013157467162694909,-0.0031474861019028747,-0.02576989511417727,0.014868862387650037,-0.009753949212884881,-0.0018104477976971845,0.0013675175909896092,0.0008115163518341632,-0.015009665834244118,-0.00325354847467809,-0.021341441867507194,0.011917454722566839,-0.007467677049474185,0.00426844838603639,0.028252704614086258,0.01256744238017992,-0.01044779876728298,0.006271356274305319,-0.0019885751412196716,-0.0215466149744263,0.0017092009100007663
USA300HOU_RS00275,0.03399413190442552,0.028154894692672017,0.010491615556536944,0.012897689085429724,-0.01461823256048931,-0.0017603755265289452,0.00528412855107515,-0.006884247246163749,-0.008447368431323855,-0.0003811845601262259,-0.0183990573508679,-0.010177404709187416,0.016253045904125556,-0.005021719005557039,-0.0011236423426374713,-3.0931954892120005e-05,0.09529662231105705,0.02205933073068231,0.0423973437242197,-0.022802166429923925,-0.01307760229207521,-0.02580254973958881,0.00030341741700831595,0.019348144487686,-0.0061365118555981755,0.0034192374827222136,0.010494690688900013,-0.015420008518126716,0.02553882507776842,0.01990333596079223,-0.01734009085448187,-0.042719568667983474,-0.017655901883651123,0.0053727517712685805,-0.036261557061559695,-0.022653301250167752,0.03924291829961073,0.0066412726459344415,0.021985623492423775,0.04705756673062961
USA300HOU_RS00280,-0.018833617833732236,0.004327979239548135,-0.010849851119223009,0.012332277708672323,-0.03013381185891936,-0.00893841685863632,0.001596495604496342,0.005925245762058877,0.008354365142087592,0.001957964507995725,-0.010649801950780222,0.016616500612948407,-0.00817209444193356,0.0034081088775364953,-0.006007114208170001,-0.005116870522981403,0.02021966989567726,-0.007385125085063997,0.029373900700888512,-0.018737430353351077,0.018782786708799272,-0.017550351884827346,-0.0058906512849697616,-0.01900239170133845,0.04713961061043137,0.0021220572925935224,0.007988937831721062,0.026925567785570516,0.00799103723726207,0.02435883226439895,-0.00808266603428491,0.0019103124919042547,0.009588792649007078,0.012183506421371025,-0.009004899777026029,0.011488504728251397,-0.004087987542677676,-0.044059524912099364,0.008333625402430992,0.05206573771640201
USA300HOU_RS00285,0.013742399086118679,0.010261038255355978,-0.00989157699619786,0.03418139925469749,0.009268426622104952,-0.003942654828608966,-0.008359528270412522,-0.005819992934343246,-0.012949937768035193,0.0015416110828921229,-0.010071044071917784,-0.013488759531158839,-0.0009109345057974591,-0.0067442523832182185,-0.0016052700245172225,-0.005998647035232701,0.00808678671192613,-0.010416954246676042,0.030470971047022215,-0.011520686105800652,-9.08840774872266e-06,-0.0034093552191824727,-0.0009075600550966379,-0.0006656234126952778,0.08758805567722644,0.0027902759300672438,-0.0008514139999968122,0.014867581878431022,-0.0014698754665019417,0.014007983548788922,0.002582437153589741,0.012776473505619532,9.325006443188167e-05,0.005462690267719994,-0.004089993216968632,0.012809061110640242,0.01285854808600388,-0.0047230572757421966,0.006743301271435929,0.01717741401173838
USA300HOU_RS00290,0.02813485608127807,-0.02527922201150932,-0.00972426572953022,0.03617610591239469,-0.014892622957586442,0.003826300577157213,-0.0015293180658512923,-0.021092457854518208,-0.009857464264486263,-0.00868251001606563,-0.006855115200906417,0.005488621976185845,-0.006730005324197558,-0.016966782766603683,-0.011339779121555198,0.008368473953346249,-0.0003466968378938197,-0.01655301914072865,0.02841521490010441,-0.004092191695871476,-0.015508402999962721,-0.024467815797892558,0.009697049128954145,0.0017079179017430097,0.011908696639221807,0.015336168304550228,0.000856675084118973,-0.0016362281734149824,-0.0033176955860825886,-0.0013139123279846579,-0.004412993596244616,0.01679413802150986,-0.007465058440010474,-0.0015383233950246708,-0.0010965390874192165,0.036317465788239,-0.018425447653270557,0.006164029828988026,0.006460322178568145,-0.03191643300392809
USA300HOU_RS00295,0.001470369403926288,-0.026320272269113695,-0.019716944795585972,0.02895085758368988,-0.005710036663255379,-0.027450631738423773,-0.0001760840923268424,-0.01071787801467867,-0.015324995854174003,-0.02042021546504709,-0.011326079781158332,0.00727832085683267,0.01135768248885623,0.0027207770059057457,-0.011105046298705085,0.002809428713165729,0.001629648424353073,-0.010189786150290082,0.05143049839140912,-0.0007961413707548858,0.0005871845571840849,-0.018853298192405478,-0.003738727784078508,0.007542148678255942,0.024176946655217926,-0.007171712511056524,0.0010628527296750747,-0.01546415502112245,0.003623750425086143,-0.0025521598571447966,-0.0038448431103132925,0.003378830960179495,0.00818465635958195,-0.0018400876986261335,0.007874300679120656,0.01845828106397087,-0.016354987824383094,-0.0014097134532888734,-0.019580714006864106,0.0222175893011509
USA300HOU_RS14935,0.05158329336075227,0.004656969017239516,-0.019982472562446497,0.007404239413794177,0.01058007096128133,0.004803239742376427,0.010766742344844921,-0.0032582940584033764,-0.0039660686406166315,-0.029075982516708933,-0.0011865062473035899,0.008259740243076736,-0.03345574578885048,-0.008974475926690121,0.03806638097391106,-0.00692955877382036,-0.002891505413959574,-0.008608199195188798,-0.011747173788077991,-0.020036078538605635,-0.016950528369476015,-0.008109475279403968,-0.009965802073552306,-0.012789801526651344,-0.014476829098428205,-0.022623037364667798,-0.00274114153977085,0.001963650878103662,0.01617527070531841,-0.010803072033541786,0.00868208899706266,0.043328236556759644,0.006969266331952369,-0.005742273256259317,0.0016740513867140646,0.04388070053048757,0.0032364620533882225,-0.03198892855770673,0.01342523028168197,0.02300592231519861
USA300HOU_RS00300,0.020494315739946947,-0.009184834440666197,-0.008727614088098357,0.0157451435436451,0.0031641731939205248,-0.00930271799183348,-0.0011555589640711093,-0.01071329767131262,0.018325503124966273,0.0002035459815647109,-0.0024275235121402465,-0.012225219614414853,-0.012656990188004641,-0.0042429767602694705,0.02071533797160581,0.0047160846491261284,0.005425305998225391,0.0034522233486079055,0.028147120891322822,-0.01563539765841081,-0.011455865042043805,-0.007965750600332666,0.001576464293601571,0.00726604989619299,0.027223690748578885,0.011743297657486183,-0.007485704913417921,-0.022686665095332067,-0.012913662180291656,-0.004793826505825602,0.0017183485792949917,0.012169913155874804,0.005926034066340863,0.010506403040722877,0.003994356844140251,0.024424471636117502,-0.012362251007827722,0.004045076314513076,-0.004469316427175016,0.011417732457580761
USA300HOU_RS00305,0.0499531590822708,-0.007157171730948186,-0.01053928224228994,0.016121640129474025,-0.020551866134286646,-0.0049678010985638255,-0.004317120868068043,0.01104071762094014,-0.005039988922417201,0.0004493052255803588,0.0008398307596764905,0.0029177688741456576,-0.019337192131398128,0.003360372894054184,-0.002026687361830616,0.006110034439233756,-0.013205226798749768,-0.003196308795305011,-0.006960552598328052,-0.003980834107736834,0.008099407016074017,-0.009264143667671565,0.00037909629048196557,-0.0046481686331105235,0.0010600402295782368,-0.012063734870546062,0.0010832541227952853,0.00817737059608618,-0.004103676289660863,0.0350773106836038,0.013650862112481527,-0.013032250456729129,0.01679421129393602,0.009368517965759545,-0.010733009495358277,-0.01566293643047854,0.02026073661126636,-0.003452469950187021,0.001694537675137383,-0.0018231930823956357
USA300HOU_RS00310,0.05110534486978929,-0.020700432261806175,-0.01141414951221608,0.015300750796688882,-0.014312954896990466,-0.011016077372395345,-0.00800106674788365,0.016239209260767103,-0.004422114585175096,0.0019485984103351462,-0.0007441781199188467,-0.002471704541165489,-0.014489048513263198,0.00013999232890759622,0.005338148277750759,0.007736840487379912,-0.00906401997160973,-0.000715243849417347,0.0025452692225854754,-0.01068645281294528,0.010093640469988936,-0.004905705472175617,-0.011372363819873756,-0.004248765364796664,-0.0016135422600700386,-0.0023623015258487402,0.0009407038328676947,0.0025542905682511123,-0.0006091863375136554,0.03291894790908139,0.021730508963074286,-0.011597941375584371,0.0164721590584871,0.014676754639079494,-0.008799774130878036,-0.017535527566859787,0.01939118993584579,-0.006279699342326885,-0.01119557369774153,0.0067564671708048385
USA300HOU_RS00315,0.027605417646005173,-0.024868059990403493,-0.0054590979281170125,0.020741428029233722,-0.013332100973000156,-0.014147858088450302,-0.006196189501184013,0.011610737792062193,-0.020451895408355156,0.0069922387599218195,-0.007858118574638556,-0.0016104347292592814,-0.006431864575304987,-0.007199686222645458,0.007121879220285933,-0.006772163172903535,-0.010835773760338981,0.06433740431316201,-0.013411920127869275,-0.008957985888592424,0.001552689430231711,-0.008528289385859547,-0.011941205256381135,-0.017898442138315165,-0.0015163390573185607,-0.015957359275826213,-0.003657074454592088,-0.012009129774736598,-0.004800060110886009,0.031801833652343826,0.01414292518222558,0.013541043234341245,-0.004803969609786789,0.014608907404763663,-0.0014344445872135072,-0.011517862696759277,0.00655627246037564,-0.003037894668668914,0.0034006271260394005,0.007063650812053343
USA300HOU_RS00320,0.0462056130905603,-0.01500732938472061,0.0023913426412428595,0.02919683781146673,-0.016173684404856448,-0.002287681986690387,-0.007740606956096372,0.019764752914576036,0.006323421341996341,0.01748316660601911,-0.004881979226309812,-0.006656548443013185,-0.0012029303915372228,0.012145197784697238,0.00652959073495368,0.00019334009927403497,-0.0029517518290773192,0.012024225939016888,-0.008367450836476114,0.01761652092619659,-0.011247658194064945,0.012142067313280167,-0.015733022051264166,-0.007327577051419715,0.011041851102843335,-0.0016808911837390915,-0.0031537684738747757,-0.0029538339956448213,-0.011389669602699248,0.01960386381411244,0.005424646947199095,-0.00955369524851329,0.008769180319048518,0.02847487440194953,-0.013427448120784863,-0.006080294070386011,-0.0016810017208863364,-0.004466568817257064,0.005596336521727259,-0.01705233727943227
USA300HOU_RS00325,0.056502893699457754,-0.011796265396523722,0.006432714029169817,-0.001995545589834327,-0.01577607167070604,0.0034271080909074247,-0.009519398994917182,0.022983134447551897,-0.0030987638817959505,0.016475673796078064,0.0038124720962390574,-0.01627616899219131,-0.01580744340004706,0.019575974993387032,-0.010183336699770631,-0.0002278084642728988,-0.01453201918994022,-0.007653640826712231,-0.004921548844064374,-0.0030454907221266238,-0.007175765270628334,0.01033716332483748,-0.009496212945729294,-0.005555355727824642,0.10236262305652653,-0.004615652338230976,0.0004751461897816034,0.00024656150503874196,0.00038903772537441717,0.010597852573110373,0.015371755073594149,-0.05258599521148789,0.007756489106470179,0.04502312303439305,-0.027858271240645677,-0.02013383463954827,-0.019981869576603202,0.013890784667299198,-0.009153694056332507,-0.006804249017496226
USA300HOU_RS00330,0.012772320287206238,-0.008400675640632856,-0.001601775257803328,0.015663135226074536,-0.011287468767669706,-0.015406332657674176,-0.00027717179226141396,0.00647268056493014,-0.01343621671575659,0.0004962060609568994,-0.025899414003750607,-0.017662782700930912,-0.020597121411559796,0.007035724710767026,0.03293600984490128,-0.004739350351335439,-0.005572809944876714,0.05239900896692767,0.00809709247456677,0.0041305633817107276,-0.025551610303462736,-0.004529423007919455,-0.018185443981611676,-0.002854989157247456,0.04097981961601653,-0.010124651881455784,-0.0024805769932702533,0.007905926200025898,-0.0027661212912558613,0.010258306382113056,0.0002029740499245118,0.019764740783551484,-0.020534212039287677,0.013978022854701648,0.02068437886397154,0.015332903072327136,0.025891736272377213,0.001782675840159451,-0.0364036327686989,0.018132764272878774
USA300HOU_RS00335,0.08846781564214673,0.008128562240029589,0.0035402848324787867,0.019549736826052905,-0.018039833085355002,0.11270505085964677,-0.0008582556685439891,-0.005126695044806078,-0.022083155447074287,0.006956875674892428,0.006404002125335126,-0.002357945707952751,-0.0055196718704991635,-0.00014858306038202003,-0.010568203579153756,0.01337250286104711,-0.003700976190475419,0.07119038484242211,0.007725158706904097,-0.013326690814660641,-0.003591716502390232,0.01189219327888526,0.005513023072624701,-0.005765683635840617,0.01258077237961093,-0.007969387547442648,0.0031850381044989536,0.018626928003299383,0.012169423869948792,-0.00563805127153539,0.0030783762205114844,-0.005584905406402122,0.008537939158374582,0.006987487396658251,-0.012083195868560506,-0.029834139470968305,-0.005851898426518091,0.002029408474558505,0.013946567699758963,-0.032266420056459355
USA300HOU_RS14940,-0.02202096631220471,0.014854899438783247,0.0002196782488055405,0.003344346157716731,-0.01769462082828982,-0.0025471713526508777,-0.01186621363538224,-0.027829125405291474,0.007378412868426816,0.015856312501778012,-0.0020695422322142202,0.018729492298244617,-0.012700153631245164,-0.000321885195702217,0.0034895961116407346,-0.006715930595243621,-0.008165128399312063,0.0009028989194426372,-0.006951746572913662,-0.01349036440968832,-0.02328277858076454,-0.00035523934513136997,0.05093148768707773,-0.009333436094958448,0.010775398691297892,-0.03821426831147719,0.0065192153660739985,0.023044001111084542,0.0400031911349026,0.0012693446026451575,0.002739486851693695,0.03106927433243228,-0.019295595982484214,-0.0015200909480457402,-0.014832593591021605,-0.024474832457906572,-0.031058532842526538,-0.007301350738249235,-0.06235774851691045,0.021515229703570143
USA300HOU_RS14945,0.008384487702108763,-0.003888159809032942,-0.015414528680032083,0.024609525373168014,-0.03180419713898137,-0.015659526337878527,0.00016784223086289466,0.014157694820224583,-0.011235194432422149,-0.03983818311954158,0.025018723673240616,-0.006946277076793494,-0.004132993973119817,0.006609972235125006,-0.008257775160521221,-0.017001005051746124,-0.008994715372896702,-0.012615458829848316,0.02245016153452095,-0.0039187180773077954,0.022552668247807505,-0.037433357891427245,0.034136316989239336,0.0073035595772609,0.06324912762549295,-0.033161678318791805,0.0007061653854045226,-0.013332599590075142,-0.007642593840866329,-0.005428453464528651,0.023536112997642012,-0.06453353896056836,-0.006006563413538334,-0.013147210472992913,0.046011037731997724,0.0084159985066244,0.016816204409044137,0.007191097450644726,-0.02887100596608286,0.015919687027646276
USA300HOU_RS00350,0.08110848976561043,-0.0007989542130677342,-0.0015702119597902138,0.019803127572013742,-0.026571337356746393,0.06862568350901183,0.0017422862605363534,0.000900105081705002,-0.00801852693027082,-0.004250313369696477,-0.013215920304553043,-0.013517350846585653,-0.007071138986408273,0.003822330044924617,0.005116160874809883,0.015635120636184874,-0.004510869032964517,0.014506803277101778,-0.008545409458613434,-0.013415667156921792,0.0007040825499219603,-0.018972402727017147,0.01343513905954567,0.0023527498116520606,-0.0015625779898765942,-0.0017573691074001378,0.005509555907938538,-0.02537287366791641,-0.0172793254834284,-0.026194810197777318,0.0069206052066855175,0.0033248874315757455,0.0052208143510009105,0.0020909126555531256,-0.0002596174902474562,-0.024967773969659168,0.024182640030425948,-0.01649432806776987,-0.006435596712796327,0.01838629094851651
USA300HOU_RS00355,0.0703056953397759,-0.0034434095416835454,-0.013018351725954209,0.0025782117505670616,-0.011984218974880983,-0.0027921346242600394,0.00022091253038333692,-0.004059149364789592,0.0017001582974751899,-0.0021563012065857813,-0.0008563233057946698,0.005970078172610105,-0.006739944883497707,0.0062149481369686435,0.01679144628251777,-0.025041890810123514,-0.001825273750699864,0.0010728691612083448,0.02401720125073723,-0.006875194488793379,0.004975915134230699,0.00742761966614173,-0.0018200054064290523,-0.012405298748683185,-0.00022572993881858804,-0.00893657669079648,-0.00243131502515092,-0.003473039096937693,-0.005402686516341494,-0.015509707878665251,0.02076707952511302,-0.003393947798258485,0.011776519932076419,-0.0052622882690194816,-0.0034985316566903493,0.008649172907599261,-0.005181230256320885,0.004451227465575855,-0.0028051981918701817,0.01775641940190092
USA300HOU_RS00360,0.05501917270655156,0.00979940242086669,0.0023554985505436646,0.023164961142362248,-0.0026361434817502834,-0.023420810911124218,-0.0011847745742824334,0.010926004786377732,-0.009798303546450613,-0.005695684127542344,0.002703542896450384,0.0009910284987179109,-0.014917866162006983,0.007607749778019714,0.03985797488037537,0.003980059449996583,-0.0029688550542052343,-0.00011871847747494802,0.01890685591342654,-0.03210184761957561,0.025883932458335517,0.012826384283696838,-0.029612642714959305,-0.001837995929480233,-0.006474280730232976,0.033347902556640864,-0.0042413068697313115,-0.029078652690093288,-0.002056580350352043,0.02026816273199121,0.023678992582980573,0.00954127515919006,0.0027785567570629455,0.009231978106874832,0.03036770536173314,0.020424182522579337,0.004896078780317407,-0.00386463985722431,-0.0034387525372333917,0.009223231779190636
USA300HOU_RS00365,0.08127684855006934,0.01651353733045206,-0.0028027871299463364,0.016657751646180816,-0.007209371233606503,-0.011597135794807726,0.0016763840112237571,0.00745913106437503,0.008503712960693762,-0.00429119838960799,0.003842390171560256,0.007461566314196433,-0.01571329298456751,0.020536366185386856,0.03280911452119193,-0.011755529514138134,-0.006870608076432485,-0.01085164687387683,0.0036401095910416842,-0.02836939474696436,-0.011936149990909391,0.012258505625778082,-0.02783158642390691,-0.009445450318885367,0.0037808748570619453,0.013202594444042379,-0.001510332834463863,-0.009937346546596731,-0.004392418407868166,0.016100598295365014,0.023875815236371542,0.00476822076561101,0.006481403260436724,0.01820059487342264,0.007277844986662737,0.01243860560742105,0.013930676503899822,0.012630768696298637,0.011381116383649257,0.00034714180888967576
USA300HOU_RS00370,0.06499481123508415,-0.002631368043504629,-0.00042429830956104,0.0064275069244018575,-0.0013398081769788095,-0.009867423933953463,-0.0007558295167210201,0.00961175358849956,0.005026503938178686,-0.010752622251248617,0.009968415038921683,0.009724768437475882,-0.018868733576035045,0.015370270410858007,0.035603525398397305,-0.004168733091011454,-0.007674743702107709,-0.006851422695649091,0.010595624256383059,-0.024977411276751647,0.0008470011705686939,0.015366811145456445,-0.020609797777535032,-0.009430598343272123,0.0033038555633497693,0.012611860598779969,-0.002782601927764636,0.001356881800472324,0.0010024340246677526,0.03144120705847211,0.02546615852485525,0.0006956784579439319,0.008814180774772237,0.01100091895029352,0.006348114664670716,0.024580841539805883,0.012630752525104304,0.011682694169497587,0.008650108242694748,0.0018795302052435805
USA300HOU_RS00375,0.07204660983506199,-0.012800016447599089,-0.0020629109955409247,0.009288503099391072,0.0028057000183665196,-0.010331800715675347,-0.001022057206461411,0.005484079615201222,0.005421031988529641,-0.011186315026288314,0.010552623353896545,0.006195409037302317,-0.013065325106532901,0.022167312401472183,0.030922790746715747,-0.013307889719116324,-0.004938874255614306,-0.002482500940576282,0.006901713989365467,-0.0218980185035265,-0.007919695893292573,0.02074515224409073,-0.030340339683761416,-0.007975495542609871,0.0051152450169581086,-0.0014124842370592896,-0.002446489049204186,-0.00390640104310485,0.000323795360604632,0.027824817565285268,0.01587441156448713,-0.0023902161295154987,0.008565488545059225,0.011307726738584645,0.007739207461618068,0.020914400112304825,0.017425004245370985,0.009383578910369344,0.01775466882376935,-0.0035219369852592256
USA300HOU_RS00380,0.06676087549456537,-0.012346542988219824,0.0024448125872320397,0.021076154407920905,-0.006573656115491834,-0.01861515180237956,-0.0023661487519647186,0.011315586234993482,-0.003754058757841799,-0.006809078430507145,0.0044686006999470505,0.000697289932604943,-0.0123500723961934,0.022572755734431543,0.03460739218588629,-0.0033290692439127845,-0.0047356209327912655,-0.006083913294364081,-0.001662239273180133,-0.02728104330340392,-0.012362132113882554,0.01583236678882948,-0.02958687167938792,0.005085958014643387,0.005673997554678551,0.10421497252297042,0.0010601764738443096,-0.01598064662986502,0.006015753781379567,0.031252975266456734,0.018103077672276074,-0.006198143384107887,0.00222888729480673,0.00816583023998685,0.017800254995300673,0.026127294099670472,0.003755828017146743,0.0019834730169470275,-0.0018627795771728585,0.004247089200416598
USA300HOU_RS00385,0.06324709104041848,0.00014063868485784,-0.000941168566168282,-0.0013271452594605141,0.006885704153288387,-0.015458208911585199,-0.0020665963129227307,-0.005383603691244415,0.008400129863975994,-0.007203877839614,-0.006452084672489878,0.006022921289689787,-0.012978611730273218,0.01945578959265659,0.04562587946660557,-0.004201526465729982,-0.006783381362163868,-0.016732919319414254,0.006502086482495592,-0.03145292435450083,0.001763837080764783,0.01656338884183472,-0.01116362982940003,-0.003546971403841835,0.02355412559654201,0.015620013450000246,-0.0038391300201949985,-0.023925677184620412,-0.02157072569973317,0.040562462795702324,0.008958140631151738,0.0127402106077415,0.005544498389368864,0.010577649334203538,0.03199357595198001,0.03083302418276459,-0.0029128335850277806,0.003730115333346715,0.0022502714100644723,0.003983589739091512
USA300HOU_RS00390,0.08249794997976494,0.005127047258361938,-0.0118253190543962,0.003265625590839401,-0.020738660642821375,-0.015058310876999471,0.003103126538640679,0.0007226505178974361,-0.008628919990269452,-0.0010694552110622289,-0.02061114563420118,0.0008033955730373108,0.0032308016537154747,-0.011479820600588095,0.01726192379646696,0.006281748324605886,0.0015318697474497004,0.0014637873920433572,0.0040069989022599815,-0.001115477167717802,-0.0013440600690752982,-0.009624723582239734,-0.004757592951753117,0.003825718379208658,-0.00367373698425581,-0.004529708994226398,-0.0029089445019192194,-0.022887444777396154,0.012689436067336413,0.0021488745077423385,0.015596300857197525,0.0028469451658517902,0.024560972837533283,0.017621314424589377,-0.04322588112265816,-0.03073475985847097,0.024221446561712615,-0.0046050316176220385,0.007414313108585123,0.013293731247124237
USA300HOU_RS00395,0.08559995818492533,0.0149965037467011,-0.014773218218955522,0.02817388114923319,-0.022709022045933277,-0.014714271954500686,0.005685058997578572,-0.0016739787775963254,-0.0091121537995156,0.0055292770882651564,-0.010823560227626634,-0.0029010690024035475,0.006240997612348936,-0.0019159493866277922,0.01640306982403601,0.016394130558817457,-0.002091903173324057,0.0059042968603648695,-0.002379474885547461,0.0012540665717794565,-0.006574666599245378,-0.006221613604079166,-0.0030124325003076003,0.004702865388831818,-0.000162850897218135,0.008428468581949346,-0.002412437467986186,-0.02546283548410065,0.017754450918146807,-0.010491165099299858,0.018889774002789426,-0.010519065151985479,0.028601354855297592,0.023950363721714905,-0.037886632110777724,-0.04165138322366152,0.03897596414072991,0.0017684406277053168,-0.0012902889612237704,0.017036582912936048
USA300HOU_RS00400,-0.0076691797494095725,0.0020066154752162338,0.014517712836256611,-0.020975211732131162,-0.012277593495258067,-0.006610188612447423,-0.01569116883959575,-0.016910351810427,0.0038058124845217222,-0.0132272501564683,-0.0072053482128583346,-0.0078048209947473276,0.0010869296011091368,0.016304275407093984,-0.022466174536816166,-0.018936153755587114,-0.003407456565488756,0.031162953368895806,0.003717617769985362,0.018408753044743365,-0.01072728338377583,0.00850895001544855,0.0019363230687012526,-0.014471149623048001,0.07627130203188567,-0.06000132220574647,-0.0046124189823238656,0.015040296309186758,0.0031721250811707915,-0.01946061573918211,-0.02451086914460502,0.059326838055832366,-0.00985782922263601,-0.03152688913144499,-0.01348226821982212,0.013089408183622768,0.010628353786326594,-0.007666074632207793,0.00032819016163290835,0.002951706418188196
USA300HOU_RS00405,-0.0049154180779363505,-0.0023814603737802474,-0.02337334844278059,0.002056024378580717,-0.020554015198688925,-0.004293401002844686,0.005458867427166747,0.01951463408731408,0.053914824425554946,-0.02602883825127483,-0.002802038665404623,0.05017520472597578,9.521301503899373e-05,-0.013133064202905888,0.011576974379114348,-0.012356965005803671,0.0063749810010955725,0.06317701346903273,0.024186819077764495,0.015849719567692756,0.030510639081692856,-0.03872612730768709,0.003566314828748686,-0.03239985003089288,-0.026501810237419123,-0.035468068685911736,-0.009043308240459864,-0.04649700034523527,0.012934097326384151,0.010869898521771799,-0.005496685609278418,-0.018774827159098454,-0.0004949442266549811,-0.005565285015804369,0.02362922127921852,0.020154506609629814,-0.012281317733756675,0.004714996111162133,0.028527306772013254,-0.014576889597938777
