Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
USA300HOU_RS04225,0.008205294709550472,-0.00642036039563331,-0.004918113434323971,-0.011146944382175165,-0.0018914944350431403,-0.007811048487421324,-0.0021758861450201124,-0.0036009559883268425,0.006563145877791313,-0.004024464710042257,-0.008620617070266444,-0.01744623090920055,0.002582510730603183,-0.0006001797964719708,-0.004531799452269887,0.003378020688416136,-0.0029415832008967326,-0.016752576486875777,0.0006698301738437651,0.0042065680547686895,0.009766472390808922,0.006898736770561783,-0.006702914145218515,0.008544416556612448,-0.004787585245815542,-0.015002543737830741,-0.0011839325987569598,0.0033962912528666634,-0.0017529878682631661,-0.0022390898355043867,-0.0046144606145879195,-0.008861805448480885,0.010643525775484464,-0.008159131596049423,0.00042255480790566116,0.010813501918084365,0.006813060125607704,-0.006776563910214377,0.0013819167764011872,0.015511158532210785,-0.012838742822286217,0.0019234754335619416,0.02981815893748776,0.0011495327949723115,-0.010197373110450245,-0.0005332472100761295,0.010124827779749115,0.005228056609189856,-0.00489667537236032,-0.004820402583597824,-0.0013194914101597854
USA300HOU_RS04230,0.011530951662890811,-0.008666845332840659,-0.0020809837174608054,-0.007889074385334717,0.0004982803040609032,-0.003366377347743667,-0.0012207518428414353,0.008910782653524671,-0.0003446217484495609,-0.011513415588363577,-0.014637518893495443,-0.014853520121954884,0.003513564658822137,-0.011737067400235033,-0.01248082546501551,0.018084983408533407,-0.005266320555806769,-0.020033218238888886,-0.002856296866534699,0.019425457346140713,0.011387420442248126,-0.008083964950283094,-0.009255421626943188,0.01281111677990903,-0.008537710140364222,-0.022982533051537773,0.001898538135687395,0.0026821115365537745,0.001988036468398047,-0.003020662099682886,-0.006785550944966325,-0.010279175962348942,0.010785779743751089,-0.008081608131616983,-0.0025697893449611576,0.010241408951854537,0.007058021914787604,0.0012359714978857268,0.002143303894260004,0.019761287202704363,-0.006896360275841494,0.02187534064821577,0.02514618603195174,0.0035130392168273884,-0.014801908829509275,-0.004419673981980153,0.012524141797336269,0.003535327973242293,-0.010938997083501642,0.002222765993867851,0.007989709456520831
USA300HOU_RS04240,-0.019297035480618695,-0.03457997513308287,0.004652876590761735,0.010976872942184548,0.006019802182857081,0.044623763621138346,0.0052599200425534785,0.0002234041242766097,-0.014205520852609647,0.010621272014233542,-0.0017662752089447741,-0.010984102751626066,-0.004877728985973159,0.016954586273065356,-0.01234614704077553,0.015326945914751337,-0.0030473240262445037,0.009210919249542975,0.001771459817470257,-0.011411129254370439,0.029276297898157336,-0.020727890575868615,0.014125901583832041,0.032223125272719005,-0.004577816204133624,-0.01828172600446087,0.0917063312362436,0.006775987582853266,0.017514986302759456,-0.00387506163340575,0.010619478086450336,0.0004405616037385695,-0.020081601750327645,0.010849223355584182,-0.0050123226774869524,0.00394227807656745,-0.014343255485590803,0.010788824070770779,-0.005843304392078376,-0.005322272553919438,-0.003834613598567877,0.006103668531433661,-0.0032642663807254807,-0.006760449990763862,0.007195003596208453,0.005342401499950493,-0.014199115362384914,0.011192509507977485,0.007082214488297125,0.0023466942020428654,0.017693047422825157
USA300HOU_RS04245,-0.01618832674291052,-0.071044837390248,-0.006687086052351702,0.005332205676189178,-0.0039935156818908975,0.008883244448895572,0.005870006898981706,0.024251145047077243,0.014927029218849046,0.01098241005727452,0.020720841100649864,-0.04710641912683276,0.006665261650454193,0.025204924233276506,0.0008362930849944901,-0.015394108762350735,0.02495486869947644,-0.0017757920513170335,-0.012447265264286113,0.02769216992609233,0.009367173886454404,-0.04837566970062957,-0.003293549973362086,0.022208958381263376,-0.007976079025129685,-0.0093627392489,0.08366900499564821,0.008082680298328766,0.021606636420807193,-0.010967435796941562,-0.007438610914291407,-0.012633758135279928,-0.021883751816470114,-0.00192391929246565,-0.02014104041425958,-0.003085030954126612,0.010165360052050553,0.007227942614396778,-0.004519479061821254,-0.023796969265775965,0.00521494137180788,0.003889336120412273,-0.004244424942006204,-0.0020226451544955036,-0.008285083715415543,0.008553911001313155,0.013763966918644354,0.014286951923922937,0.01399677664402751,-0.0036051856834874653,0.014032242491026069
USA300HOU_RS04250,-0.024227748350059596,-0.03853173335272025,-0.0034818370863335477,-0.0015442845858215698,0.012198215127556627,0.010485203057708442,0.010838605683400313,0.011425125755018471,0.004278239047511296,0.012901849998800355,0.0070648045753922825,0.01829206442943616,0.004258492693865432,0.022371473447621863,-0.02366157996555045,-0.0012525567721214952,0.0010970053273985738,0.008519766436609608,-0.015066815845840914,-0.015511800757635726,0.031038791847070278,-0.021700684423188732,0.003982133685487685,0.030786090082597303,0.00024435234530860195,-0.017409835845840205,0.10154924059433311,0.0100942106541221,0.015032809551570749,-0.004408485040052295,-0.0018632493949163411,0.008556042247329367,-0.03473894939297328,0.0006089962080253732,-0.01263697249721829,0.006110179009861852,0.007567283602438107,0.010671267647273467,-0.004428957633215486,-0.01038615670157103,-0.020972820406725157,-0.008581019772468577,-0.0009766071701306012,-0.005333199200360711,0.005888800219256291,0.01571510893952383,-0.01049542160749268,0.012002453343756849,0.011021606281733397,0.0002108699723112108,0.009529737996129236
USA300HOU_RS04255,0.00792656339810512,-0.00505770895537552,-0.009690900026622425,0.009464355079976162,-0.00782817508799452,0.015648723521199868,-0.0037405857210719177,0.004987310150976993,0.009492360991010399,0.008256808204851923,0.003113076818175032,0.04050110459269488,-0.03148234058538955,-0.010468158080889705,0.002599976400133564,0.008937180636568906,-0.010856280340013512,0.01368123906530564,0.022455037502649242,0.0025642456792088707,0.002818714868363615,-0.031133723106435886,-0.007853424381457466,0.014029906920574271,-0.00391553951904826,0.03437715568142448,0.010736224716362697,-0.007419768011912047,-0.008896216008217911,0.008860364666516105,-0.015582888263485821,0.002509566194979521,-0.021351799710971266,-0.0033498002552897433,0.015694449438105385,0.0008859725692686928,0.01386252235455432,-0.006856200701646579,0.002302423453214364,-0.00010710792098278652,-0.009059244427327515,-0.020446442106355125,0.006217518880280019,0.0034384598367463225,0.04159290946949364,-0.016785775747357137,-0.0005345225538778329,-0.016727305016152813,0.012532480423962458,-0.0201233400566453,0.012880677771492667
USA300HOU_RS04260,-0.007392981534133466,-0.004121522476428629,-0.010289744389085096,-0.020050402440282323,-0.029476275432400046,-0.013004138884673843,0.002159590985660291,-0.014753857770937389,-0.018557545855220032,-0.0073323086961611566,0.00552495347003197,-0.003053111122781364,0.027326864294785015,-0.00603261986418331,-0.02628195224240704,-0.007003461691817416,0.02057820335681141,-0.003030953980887071,0.005324273764860681,0.007153880280637582,0.015896354787785966,0.01589475686982832,-0.032127316723098646,0.014092703304230219,-0.006142840968854076,-0.014845558855156961,0.0024813324176480665,-0.014112548031438061,0.007144732994510291,-0.0050073410139192314,-0.01148708882014149,-0.01568424409198049,-0.006576042240874335,-0.021105515402469018,-0.01459797316244789,0.08508173635627905,-0.041328630364735504,-0.00842703010342173,-0.0008723913801417178,-0.016767033636947464,-0.018818031315552024,0.019726760353467824,-0.001873514548122825,0.002968984726490753,0.03017905423108901,-0.0043361445888838055,-0.0057881653803899,-0.01913194950165805,-0.0014478632970808506,-0.014913686483983,-0.028096479772592685
USA300HOU_RS04265,0.013478233276190426,-0.008895628311449355,-0.000665997031952969,-0.017676044065144825,-0.014753094556039596,-0.019429475949034037,-0.00397184862888729,-0.024714058118454393,-0.003637420409582952,-0.00401979777154725,-0.012562338781446967,-0.006378918417412964,-0.0012985535946546535,0.0023232779570618598,0.0034818698576936334,0.01325213651349434,0.019693465346311365,-0.0062095847266518366,0.0039136990225587445,0.025792166955707366,-0.00044273351194164473,0.0211125920768142,-0.0253047079668211,0.00922857230437408,-0.012751168895767382,0.004187713435281342,0.0134672761889559,-0.005781170122428415,-0.0007200011154881869,0.008469888633136613,-0.019943868945398135,0.0006944897030825996,-0.005048167670119619,-0.028106427002554023,-0.022022551154093434,0.018117538808330304,0.011607631428233326,-0.018002704160267557,0.002441656036172509,-0.00116245354075652,-0.0038076367735206153,0.0029535124166201465,0.005275241942756802,0.005284808837120559,0.02017652882727965,-0.009904252433581603,0.0015264180005293332,-0.0004152760514671953,0.007680388838955166,-0.022787802529850198,-0.018358788052274894
USA300HOU_RS04270,-0.01449532629962261,0.013031733281394618,0.0076488462207076465,-0.011561120021708731,0.012292051065998011,-0.004821264491538653,0.0021902287011568177,-0.01518355133423942,0.024176215118419,0.008221433368578864,0.0017814307783085251,-0.015398191819224638,-0.020351146335408157,-0.0079669695249317,0.007663399478834808,0.012098447375558923,-0.006552774905344374,-0.0003236146097089303,0.00992219377975679,0.026736659054069526,-0.01907868744461143,0.05957527008568908,-0.010660130007781826,0.006253293138162864,0.0036309720118493207,0.01676800168914462,0.013509331295998888,0.016711085165453773,-0.0056864747956100956,-0.017700570732174157,-0.035824877483064455,0.00792737049318899,-0.018178881420044358,-0.003695943511488277,0.0015831401665703764,0.08227585094878834,0.023806986101635362,-4.272267907291757e-05,0.007421382449216738,0.016390990324005823,-0.027774470363071308,0.006901572978541834,0.000394045095451932,0.00230270203611078,0.024837148573783743,-0.013678976815690663,-0.00402384266998223,0.003956092687882914,-0.001645771959170487,-0.02884010323992091,-0.003274785733319039
USA300HOU_RS04275,0.009277859650501409,-0.0032035635539239427,0.00015258445865862103,-0.021968527117073113,0.0428829208549854,0.00037924604983013044,-0.011220836089118977,-0.012838850966114482,-0.015040004600389107,-0.014136144997589568,0.01213853143431617,0.013996471676667076,-0.008749684197386932,-0.023296239824958,-0.014329190447517933,0.0026222266836467127,0.00048674357367124596,-0.00873222563903809,-0.014534448161887476,-0.0006639648210704461,0.015494918382651698,0.032055985436374765,-0.0343989771875434,0.0031208499380256088,-0.004144602924949557,0.01581651847757413,-0.013525221175512123,0.09693578851411237,0.03746982511562679,-0.011791739067368781,0.010165194466784645,-0.012639679971275693,0.009627751845709562,-0.004324038167269466,-0.031283389244601986,0.0007554424261653515,-0.0031946539886471177,0.009207370807887015,0.00605389404783618,0.011300674090776106,0.059658388364035954,0.006374353211103926,0.0013831498308760541,0.011356578125377777,0.0408866493281931,0.009074838904131804,0.014636249995218432,-0.008796362623081031,0.015411549139391731,0.016246910839197097,-0.014990866863322296
USA300HOU_RS04280,-0.01760078383525624,0.011075727613082198,-0.006416905781858062,0.0021676501026902154,-0.019909416643445657,-0.021715086122887858,-0.011364947924404145,-0.012503891363624656,-0.019904398744248406,-0.015906777462853947,0.03838397718601358,0.004649165461150974,-0.023038593457220907,0.024754524076166,-0.0017166872979122027,0.0002611276815723647,-0.002601218596078397,-0.003417659999214473,-0.009317636625925805,0.01785258391190028,-0.03354449892431021,0.01236749849448902,0.021228968398689534,0.0235052314807713,0.007981666422913439,0.0078108873259712394,-0.04675531022051689,0.06833222752416034,0.010866270456109963,0.03245122361841218,-0.03432908688378161,0.013138608496106702,0.01856509116629602,0.0012357485994302965,-0.0010707228399156061,0.02175002516924075,0.006445483356459257,-0.009747521450141574,-0.0028411402928055106,-0.011677831839194387,0.013504501846986365,0.0036887428056987027,-0.02969653043857763,-0.013742846591533311,0.0010645428010740146,0.03038167602153187,0.007651083332806633,-0.015738555657390362,-0.015873408679485477,0.026428581386793177,0.025359270697780625
USA300HOU_RS04285,-0.008530043279965552,-0.04255027672864991,-0.009482294809269326,0.004979061787311858,-0.008467978380541684,-0.018063417737050627,-0.011635200831132675,0.01947853115735749,-0.018903401384183033,-0.03006862362381518,0.0014330605824828555,-0.030499982584475414,0.00817603999744237,0.007543074732970017,-0.00907615022255583,-0.005876807660410266,0.005944059028076205,-0.010002270846850715,-0.01418294459810189,-0.03126901780513191,-0.00901875117464639,0.010618818465795606,0.018350752812703684,0.02113346114346299,-0.00941533276506771,0.019304855242723473,-0.014339009785699235,0.03914532440105173,0.021386463589818088,0.020392769272306013,-0.023309159391264905,0.012982879564743437,0.010102712244539932,-0.01242378814642506,-0.014985182382179758,0.009752774653934546,-0.003247836230820896,-0.012728505717987892,0.0019246148097611495,0.034478724489290465,0.05930002804744713,0.03296505928286816,-0.01697037132611637,0.004276669085545576,-0.0007111141153924907,0.04520413324464513,0.02529679683167458,-0.018192722148446236,0.008108989548554749,0.03655401058891038,0.043501288021056496
USA300HOU_RS04290,0.00544100984739645,0.005282152090734722,0.010654009943964926,0.014175686382281205,-0.024806302142879953,-0.023052994098725146,0.0009188984105686629,0.04212878798696292,-0.01419995042614259,-0.03747688507690611,0.006982454877504984,-0.0024520515296510476,-0.02133869161865687,-0.04257460063127546,0.03867181322549813,0.032905862554799985,0.009447278499507418,0.01783928411516413,0.00802229388751364,-0.004588094602808812,0.029979631992898968,-0.013623212616331905,-0.026765082034748748,-0.029789712814798263,0.007812846306548113,-0.0374722993749729,0.06821345619841496,0.07935797557156272,-0.004956377388808568,0.08221806832286599,-0.024587567288882752,-0.002775637004630671,0.03173786464580595,0.0025439930768858554,-0.014971836509599538,-0.00961718538390947,-0.00024245132817137826,0.008144226529572274,-0.0016582405089227558,-0.015452524591766183,-0.03017839603909573,0.0004657663853881531,-0.05548583777748585,0.026249656564792927,0.0017531014417825229,0.12305948899620975,-0.01199566239180501,-0.01749283434609127,-0.0021484124880497262,-0.03211169298409686,0.0057013833924495425
USA300HOU_RS04295,0.006970663542935109,-0.022529224122606606,-0.009600951620036829,0.00971085625832981,0.01501535369704899,0.001402062674297274,-0.0029202174408023175,0.052392722598489205,0.025533903096396207,0.012141949811163354,0.0003998668511623617,-0.025355030380844898,-0.003718400770818432,0.019370836858676042,0.007508537217155779,0.005192006938307608,0.007851206747744111,-0.005953006422598305,0.01341165028136729,-0.018348317813692647,-0.019787294678429147,0.022711899189223374,-0.02107441087682912,-0.02586552279860106,0.0031147148626784133,-0.019166577651115894,-5.3844906212427935e-05,0.0007895280911766618,0.01638648991835799,0.005201106325818153,-0.0018443323338543914,0.003998655120482781,0.008677904477366603,0.00634636617229672,-0.009056910255002026,-0.018372846826770577,0.012061435424628397,-0.009548383065268192,-0.0065207125302190715,-0.004711113257934881,-0.02724815316388976,-0.014422726904615159,0.006028694119688568,-0.00329194081178059,-0.010669731568943573,-0.0104783237498232,0.010152024678848121,0.0021923129092175486,-0.0002607669938668149,0.02798830234049512,-0.002271337819608422
USA300HOU_RS04300,0.009710727431783346,0.004115521361338248,-0.003874038999572163,-0.027358807279448418,-0.010570998144803627,-0.015535668561557383,-0.00401034671433983,-0.013805199817930257,-0.004036853847404423,-0.009610610161722868,0.0065272403599707166,-0.03891013063596063,-0.006081714132582329,-0.013819496459588016,-0.0208228997910341,-0.003453687440800854,0.004133431275596217,0.00042854587819681893,-0.00142059631716577,-0.009382070102752755,-0.017795249582222186,0.013914030495652253,-0.0037303612135451882,-0.009726500135937262,-0.009767845134297263,-0.020505494898616874,-0.006221954903447497,0.005125817237358256,-0.04221317326277135,-0.027298083005028534,-0.009470762116016286,-0.01568701663063393,0.006415656745576422,-0.018068636556888163,0.003173113659995378,0.020839236809580722,0.032036683847856,0.008925776799301201,-0.004569190489786199,-0.006719185064730924,-0.011592760450550476,-0.008064603688301237,-0.0029894058158400913,-0.0027059776611745166,0.008622752026339815,-0.03850383896583594,-0.00990977524404261,0.009627282112191552,-0.003246126767390748,0.02417215069958479,-0.0073462297879482
USA300HOU_RS04305,0.011581969390811589,0.008194547171926678,-0.010513890723399892,-0.02566293525167976,0.004128729414981175,0.00020979958670215752,-0.005461150926587661,-0.013255975942672159,-0.000745567554113516,-0.007075989510308487,0.0007294361782704622,-0.002064733023169233,-0.003173743305619415,-0.010646789167124285,-0.021626827523999536,-0.016243564539882856,-0.003249151957231989,-0.001013393974471514,0.005597727850733508,-0.01040351037404146,-0.009510394115012468,0.020710394256367507,-0.01315715938495988,-0.019938272266407892,-0.0071023651721120575,-0.03417400152267436,-0.005486817025609881,-0.0033100343876727154,-0.031261442977733526,-0.02995622478195892,-0.016067058500622945,0.019577097706476233,0.010711187256345208,-0.022405918793327144,0.0009920774887012154,0.019916153994637285,0.019491229880656342,0.009367203117289658,-0.0016403776670647205,-0.005177277902081765,-0.007964823812390541,0.011080541442237947,-0.01757014668162339,-0.0014903400043799165,0.010792562144125092,-0.02044877940435325,0.006578374482224383,0.015503103708171446,-0.0014424180300231136,0.0004967905223441867,-0.016016244375206077
USA300HOU_RS04310,0.00956636844739132,0.021257192356606485,-0.0014300242420074727,-0.007729337860753797,-0.0006456319565142538,0.008474648584273782,-0.0052851072535663405,-0.01376634191394647,0.010158042756439657,-0.00012543338154496564,-0.005576492194319427,-0.005029555066152855,0.0006096459827816084,-0.0018273159115266067,0.02054369406072525,-0.03486850074809265,-0.010753799153495044,0.00017919026710082488,-0.003597786179814635,0.002242710880514474,-0.025015600440202505,0.0028965909118415334,0.006938300929086531,0.013990738357551345,-0.005876031421584393,-0.013990220917372434,-0.02383260291872722,0.008753555482185135,0.035819853392275836,0.0009217149038747142,0.011788417500327416,-0.01023614059979613,-0.008737117624566852,-0.006836896581385139,0.0207128636317017,-0.016665082711482652,0.0302539392913687,-0.00506011323796129,-0.003862766312853796,-0.011040258511465999,0.007042112879003405,-0.0013483387765886466,-0.01517438904941672,-0.0022194888281125503,0.005768277945144378,-0.002525932541734279,-0.0046611034556813865,-0.0008857647902246068,0.0024433962649927942,0.01091345845571031,0.008364327307886277
USA300HOU_RS04315,-0.002489200959326119,0.020872815826561347,0.005617227482632513,0.022015163539618163,-0.011853572222902958,0.10900873969107312,-0.0006082185020446588,0.006174623010415504,-0.01230390543947121,0.02354777114524894,-0.007362432942052537,-0.0006393163125393464,-0.018745932055542473,0.018056149569338018,0.006014256418449563,-0.01951567021082455,-0.017689151891381014,-0.008104705745660527,-0.018963084532393256,-0.017135557196404628,0.00396850716199201,-0.008316121724312396,-0.0031955474118366047,0.02038533227206873,-0.0035886180694574936,-0.0004287473183191985,0.017277020753433167,-0.005489063645747035,-0.014493913533946664,0.009397780254148315,0.009862094854239981,-0.009753151782978746,0.03000602993728323,0.004245057223168907,0.005388762406356652,0.015828529844052076,0.02625111587727681,-0.004991327822939677,-0.005179122356077148,0.00642206838578001,-0.01219097673679252,-0.0072592571132200105,-0.032155682695179634,0.0009198614968026177,-0.001820386696569056,-0.0011912370635202057,0.0036829991123422134,-0.006351771223923614,-0.005880994732991567,-0.021453953443350982,0.0056441864217314655
USA300HOU_RS04320,-0.0038980450245665265,-0.04812078465668524,-0.0053602941433573935,0.007791088120572957,0.0002299749899369948,0.06931840685458557,0.004719343412848123,-0.015502818393233628,0.0027170860231236927,0.001757395815411054,0.013455936418722619,-0.017402262100789954,-0.007743635504779874,0.0019412898433348994,0.002636950178249989,0.01357859086699271,0.007928846699383247,-0.020576957570288528,-0.015460660123580761,0.007871428869372553,0.001857926348991917,-0.004682291152203098,0.0054170670239445514,-0.009237905607886754,-0.005383957639772463,0.0007008237327483333,0.00906359773167288,0.0006457770898926872,-0.00411546773514425,-0.01879381174573351,0.015754918582280845,0.012025751131758295,0.0019439317462488725,0.0009148174269457166,0.001550325647364903,0.0013778141388499294,0.005541395335860269,-0.011304369340766444,0.000829797690965821,-0.011098754925200753,-0.0031714091074457364,-0.042815334080907735,0.004789137504683314,-0.009700507239623886,-0.026354426090913093,0.011047665725392834,0.021087966531161163,0.040758607498364983,-0.008319870820160143,0.008910928677321994,-0.01840064448410292
USA300HOU_RS04325,-0.0053189352931790656,-0.04703916249847572,-0.0042424872950220975,0.0035270908292884453,0.002982965941119427,-0.033735809689742983,0.0040603360718304655,0.03767817366825422,-0.0036421841986996246,0.043824896845751395,0.022128656557525647,-0.023407160990451516,0.05775953854686833,0.02250447679446159,-0.003885079988205358,-0.0788677163931863,-0.003378847024983589,-0.0006270996251138363,-0.00677665789093327,-0.01777815677495298,-0.01579128063490229,0.010335194864163566,0.005392053181344197,0.2655714261880562,0.10328163821706356,0.0382358071001246,-0.03263955144245715,0.03276881561717906,-0.012233785635977714,-0.0027832473484571034,0.02459869521982459,0.07114636198818217,-0.0020005307021888517,-0.0016732885565324631,-0.015607377391545938,0.033991923659492274,-0.0033314681083714695,0.00639723579194232,-0.012715509515584667,0.009083620128574289,0.0076849095236376725,0.0034276552426128286,-0.03515460027935419,-0.01219774864392554,-0.040986486340527324,-0.0018911910947060418,0.005659592151027573,-0.035789029981842455,0.009144649471681771,0.0009460933929377791,0.0043872639104974975
USA300HOU_RS04330,0.011602536904774469,0.012707947281155003,-0.007952177071051322,0.0072190066901039055,-0.01661456641202581,0.02746995214664848,-0.002976271877684068,8.549375907253126e-05,-0.01661688232981356,-0.0036420826904361436,-0.0023054947845573535,0.0073162944257309445,-0.0009259151694925394,-0.0061119772523538,0.015017409627624219,-0.00954155630590069,-0.014512604414589651,0.0023023190081894393,0.005741673831395586,0.007225126093660147,-0.004092684210045993,-0.01902999897499821,0.010239411571326504,-0.014949676656891129,-0.001909199120576781,0.007047327982511784,-0.029764244361853546,0.009783659292343639,-0.05035582355902528,-0.009891999706661226,0.006156798423136115,0.004966213898619371,0.02904241743832554,0.014461449985194077,0.00044323229949534644,0.12188527271538506,-0.01887453820059962,0.0010965952437616837,0.002517511644133051,0.00025612351651350414,0.016727273718592294,-0.01904594598340362,0.0010877719168187363,-0.009374578445093353,-0.0073553607209889725,-0.0021134266454114784,0.0013147955778549725,-0.007984894003051322,0.007168963198142943,-0.00027408110583456243,-0.002375728065661491
USA300HOU_RS04335,0.014113179647952294,-0.005169212485929551,-0.002161204803397555,0.004120317763107389,-0.006135012726631057,-0.01365365258016655,-0.006154376309454246,-0.012248964083855882,0.02181731426164093,0.04149826047271208,0.0060561888366853075,0.0021865724459873438,-0.004760045724542938,-0.009706254594941932,0.0022340873454769054,-0.024628283341297567,-0.03232838249875016,0.005528942941210147,-0.004378071227715085,0.0034746133982959675,-0.023956503479141484,-0.00714870265152093,0.007728116860339327,0.011910919123600707,-0.010994735217419322,-0.018795351547245466,-0.01437341261608215,0.017081200492086567,0.03518873416446649,0.02048524077209168,0.006215188452403706,0.03603712242820078,0.028525391385128364,0.0008048617219123444,0.003466062501404783,-0.005584109771014256,0.0005049904051010488,0.01828476738599477,-0.004929194735750031,0.004532345438237488,-0.005457903297637232,0.012515653942485622,0.009544524780668154,0.001409346575055015,-0.0066232544980732964,0.04656244380844613,-0.0140712153130249,-0.03272406073678043,0.006765494306344113,0.0001318091361424004,0.01405813106671785
USA300HOU_RS04340,-0.01055718805038139,0.012831376826212125,-0.00143902290920663,-0.0010117214237183683,0.0021956852571743497,0.00030383484892231846,0.001597636795792601,0.014444635761792106,0.00585172475957354,0.010026880770937137,0.0025735223649104065,-0.016020652291470497,0.01160066123944838,-0.029995097449062372,0.017004766877647196,0.025599597330754006,-0.013738935328169275,0.002602426299988153,0.005070280016629487,0.0014372374261236733,-0.010770471231276682,-0.0008563165162202983,0.019068842078364054,0.003267138872358672,-0.006236241620219919,-0.0018999603066753102,-0.004195792509471675,-0.0007874669005797992,-0.010549729411740398,0.006427133104658785,0.02630382693567067,-0.003631023198019613,-0.014486642322657572,-0.0028231067210110995,-0.01579552177949801,0.0023503416671805544,-0.004276871262110042,0.011985965717416901,-0.0011970918068727084,-0.022712728426443153,0.0018349650022642233,-0.024183901149532536,0.005531417784858348,0.04257062401983027,-0.017923680181985792,-0.02354509879059953,-0.008050124411961337,-0.0024568700239967064,4.2561771299621124e-05,0.024195053070738746,-0.028909928815298074
USA300HOU_RS04345,-0.016365768051799748,0.0004067152416543293,-0.01226961652478721,0.025418057526579566,-0.030421779459853207,0.01116804310903467,-0.0004696690218764718,0.017903907124896683,0.001075259632493824,0.018507788032204323,0.012619729377709341,-0.0021458865631776357,-0.018142675550802373,0.005429145368353484,-0.008567326155006076,-0.019450746966014724,0.012862908657296503,-0.023349419388225413,-0.0004724839645168221,-0.005799879664130604,-0.0137227875513134,-0.017047131307028774,-0.010782900421529303,-0.02021826505353823,-0.0064794336141431345,0.009819852113060152,0.02612156760471618,-0.004076175028523793,-0.006689808451041694,0.0019386358515950995,-0.024656957438610894,0.013196040231895044,0.013152303240829222,-0.015212096044327376,0.009736075048837566,-0.005101328879005813,-0.02372490999736355,0.003567670391425977,-0.002247614478209023,0.0041722600088212975,0.002410339279800415,-0.03079895541426204,-0.015351410910139128,0.007484717675199956,-0.011602969221034582,0.005671431224210387,0.0005717787909429386,0.007066797963350696,-0.007846427382749195,0.015204607574602092,0.013183935375838944
USA300HOU_RS04350,0.0067001223211632325,0.01881209532451292,-0.014616098035114287,0.02752685559901997,-0.013867682714817853,-0.002350686784636567,-0.000101834291866894,0.015712197257009394,-0.024404783548341236,-0.006365634548602216,-0.00598556924684773,-0.005036441728768857,0.00930295119734109,0.0026601963224167084,0.030170150804517692,0.02387077957435683,-0.008484081032861824,-0.01529483658507367,0.00035866318228167506,0.020902514395330602,0.009341218890267332,-0.004529333100958466,0.008430324451489106,-0.01403938232461051,-0.0004736588567133469,0.012632555695293255,0.018270620244402912,-0.013693682867884291,0.01539192502754691,-0.013790589533923963,-0.002382886812049422,-0.0049032150773060945,0.007554104464423223,0.004568540702838833,0.0232208136091754,0.10511074774232775,-0.013574133375630293,-0.003591910954795641,-0.0027996000142541614,-0.012011077743254996,0.0014394247516594562,0.019661768113688083,-0.006519833483432237,-0.004202331794404741,-0.0011114982988144216,-0.011320558233562428,0.03284380360452378,0.029180047626956196,-0.006326008529868255,-0.007873990508618397,0.025626859385050407
USA300HOU_RS04355,-0.0028242601765943627,-0.005400461499931996,0.005281258335293513,-0.009744031036501918,-0.0015454762220711554,-0.011683833938871931,-0.00437445226686616,-0.0029136054228854915,-0.0033789365731808968,-0.004056654794982135,0.008009960261541755,-0.008161774722495064,-0.012925442890064687,0.00933647134859987,0.006699678351321464,0.0027965100654988714,0.005020376930848239,-0.0077628121956654795,-0.0029045753613409233,0.0033749397082754136,-0.005544703587057353,-0.027339476717865366,0.0074035473942431484,-0.007094590006687115,-0.005874657230848672,0.02017306950821825,-0.012006547326709287,-0.020195454652700996,0.00679760029407211,0.0009877594080910921,0.012870661881879696,0.009918685807207995,0.00036510314342877513,-0.007421869648259677,0.008078947039023678,-0.008021245351380062,-0.011532144800239032,0.004524838446577879,-0.003960908408854032,-0.021180463394667916,0.003900682814436555,-0.013378077607666567,0.01692832940128451,0.0014366609242165347,-0.015758692158865235,-9.312035905533827e-05,0.004778242487580082,0.00011746270144471455,0.00503280501479979,-0.005517566651509814,0.00046406990429541015
USA300HOU_RS04360,-0.008300692845139193,-0.008724775495917566,-0.010541141841979091,-0.008750288141897666,-0.021174060077231754,0.012213298010445975,-0.0040844087020974916,0.023885382266773045,0.0016561320201170149,-0.004746627141080584,0.013194820925773586,-0.0124847449816421,0.01329451587534881,-0.012490279935662145,-0.007077054068603352,-0.004323505384140252,-0.017993302189748834,0.0006994465704409632,-0.018001901988046628,0.0009128679634446237,0.009498605817735697,-0.021558996628766817,-0.011983466571585572,-0.00811967022655331,-0.009227413559838644,-0.006331142512616967,0.0029055495300252332,0.0063190797823276315,0.027573798967433297,-0.002744755949300092,0.003038271633032554,0.009522434955353402,0.01673699785184101,0.05195360086380741,0.004242570363485475,0.0026371419374807575,0.003897512473970081,-0.009790890999439063,-0.0022495609707819243,-0.007759505830383221,-0.0028039053871607286,0.012564204368730736,-0.0037615373106462784,0.006607061561706885,-0.008746853229918795,-0.013239049194944393,-0.006038829083800797,0.007263982274558178,0.005525127206684466,-0.006574847487360577,-0.013235510482073753
