Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
USA300HOU_RS03135,0.01624219693068912,0.00693970333875535,0.0094602870450553,-0.021306780533150188,-0.008966643509639802,-0.00833975395234417,-0.012245880408263278,-0.003983865627276794,0.005248636066917928,0.011480517278401148,0.009743109924860958,-0.011279594710779663,-0.008552516182342316,0.001620123922975114,-0.0053430355010361565,0.0073115144988850555,-0.0013277987819584377,0.005468344062105302,0.007402569416168034,0.0027204078351617594,-0.02849168438292003,-0.00610347029142425,-0.00533436185763889,0.009704007398013184,0.00641007835862598,-0.009188052887233894,0.025650702417296955,0.0041967821091496915,0.019607550106882293,0.010239711673179039,-0.006511987771477708,-0.00329655695747299,0.0009721544095828919,-0.007144830461779886,0.022515310837962047,0.013272977535582313,0.0011681918169329855,0.0037636096303568234,-0.0041608031647417726,0.001753559092447326,0.0073062231346095775,-0.011926233793080273,0.002442271604606945,-0.01614948538513518,-0.00605024490994281,-0.006128975094019174,0.012665473469646573,0.012221185494332033,0.009860034427322355,0.001086037551143752,-0.007933525050430724,-0.0066457138958024515,-0.002977135235071525,0.017042136688237806,-0.006611739851745949,0.0073921683017189556,0.006963477394503051,-0.004997021970049865
USA300HOU_RS03140,0.009213923560002626,-0.0031847961696967464,-0.0005583070351744676,-0.01960886903018987,0.004913048635346002,-0.012294001944611293,-0.010097633951751367,-0.009817265399098822,0.007474632241253566,0.00277302317203723,0.0003363448979619481,-0.005286993644450775,-0.0040418969284478695,-0.00723303235072681,-0.01005983441343231,0.008320011266191273,-0.003090253060092727,0.014075815168492463,0.0001589009592310545,0.0119126212887331,-0.024001256243319946,-0.0038617125996375764,-0.00444456241789761,0.00651380961911442,0.013013414286319165,0.017367802786838245,0.009477201260846621,0.00506223911694795,0.004124527374431594,-0.0019650859198065383,-0.006475256778548367,-0.00037729664447394535,-0.0033052410720001224,-0.01146846466686726,0.021623856794385277,0.019608113250415324,0.007374021163516708,0.002197284217574913,-0.023067524841163714,0.0008352995569681089,0.0003977302802413804,-0.01573173218152612,0.00333477182712866,-0.0045235453147931155,-0.013627349268238805,-0.005759008885995915,0.003170708461962121,0.029346498432543316,0.0008869055072531282,-0.001064081358736919,-0.006738474085704218,0.0011685394472586838,-0.0007443191442275156,0.015598541147270968,-0.0032076140917435994,0.006687021846088362,-0.0014532983055615106,-0.014820326741763592
USA300HOU_RS03145,0.009864781834282067,0.020932841838690004,0.018580445003186497,-0.03361352960287757,-0.0188914361976101,-0.006652613314143859,-0.0020605072454065792,-0.017224810156536898,0.007917605404363382,0.0028778778668709266,-0.002446356461388144,-0.04910893422415992,0.0024374260270371003,0.025920362239533864,0.003802866038648668,0.0029506178873175298,0.006680590160261752,-0.010381208543880794,-0.0031922005861631554,0.020428448940007168,-0.028016940382590276,0.014044943735887092,-0.008159936243774115,0.006670951145028509,0.007489620172144179,0.013972851815437408,0.024332879431506395,0.015861899881678663,0.00509030129062708,-0.006366810709114944,-0.00998900568045896,0.006214196174883277,0.0019641588422266688,-0.06736956879534764,0.051141251905321955,-0.0075697700888166155,-0.01905376529020877,-0.010256789213211315,-0.02793044836476799,0.0010167609773321417,0.005787618583612926,0.007217925205630955,-0.0009007839489628916,-0.022541593650658207,-0.01588147215069052,-0.01331697011583308,0.006414053757775921,-0.0046609062283132765,0.06384701494233469,0.015271313248285486,-0.024082314143875676,0.02037154711173504,-0.009046728809767252,0.019287581914869213,0.026129644715840946,0.004341467534012454,-0.0068303958998947615,0.019017913668325455
USA300HOU_RS03150,0.016637191870519864,-0.007670952960663467,-0.006634382436098485,-0.031231915320479822,-0.0014785670011399014,-0.0070688565518338955,-0.006772017105991572,-0.019323545737189387,0.002705833018623621,-0.008687860320947259,0.008472859179879664,-0.02949187627312545,-0.013811859916108603,0.003759346221967806,0.0007590937043395124,0.012780428182399071,0.004025600375075952,0.0006627798435105564,0.003200661843495883,0.0020107390230114045,-0.02818315890551039,0.007489468142392165,-0.0007281165923848867,0.00960709424554328,0.008480329620889536,0.01675213904419291,0.01722941026963831,-0.006432487200100876,0.0022405738730028432,0.004241923622378427,-0.0020413022862768733,-0.009082086622763436,-0.0025227897196589953,-0.013982700684232631,0.012456974257209343,0.010911421325709096,0.0006650748212972629,-0.018081120900737626,-0.015926017200666095,-0.0018191014303462435,-0.001934156668795755,0.009256854932483006,-0.0022266121376455727,-0.007657499919748485,-0.003778499022248914,-0.008612949702138922,0.009882889589022564,0.03540041053405858,-0.020964667360228822,-0.000547163603652801,-0.012492594178100688,0.006559110152806152,0.012546605264415875,0.008044041424518159,-0.005957661176818896,0.0018150270203457297,-0.018221976338503365,0.001633054655312405
USA300HOU_RS03155,-0.0020877832060608417,-0.01228876782100226,-0.018488325144239523,-0.015249771216232085,-0.003967833806502602,-0.007450259385127226,-0.0003526878884487069,-0.010155517223547817,0.006352014627628315,0.020958127684378502,0.007041541428438308,-0.01646889017061521,-0.02288165042258666,0.018918823248072276,-0.00850146743950363,0.010403819342166111,0.0060345320931221216,0.003474898573691001,0.010266162203655662,0.0097239764536859,-0.015304247652757579,0.012408315778252714,-0.00959790418795447,0.005452863216332479,0.001494325127539125,0.009487502707236745,0.03298457709454347,0.004284525631584409,0.018625327558269802,0.013359428898060266,-0.012129302575550303,-0.011926929624386568,0.004469944452514324,-0.018088032180111895,0.005443634902461085,0.018819882044867165,-0.0013976569858183032,0.0005453261956263156,-0.001886536853407709,-0.004656416421200919,-0.0021009948848966895,-0.00022663567123528,0.005839893449656622,-0.007385991271910343,-0.0018712462137982317,-0.009462611789514323,0.005094966394560984,0.002270003408632043,0.003376154957761612,0.0038329358849624687,-0.00492867220536716,0.0073248321764934655,0.007630568758049012,0.010027410063690265,-0.007238911520410938,-0.0007370145253927053,0.003777259426229026,-0.002730852447272198
USA300HOU_RS15100,0.018522944048753587,0.01583810120640969,-0.0012899472811727921,-0.007950324908883746,0.0058570246120992235,-0.022802929009100876,-0.0010406189835804492,-0.03626882028154415,-0.0015925482055794804,-1.4662023077449681e-05,0.04317675134738315,-0.010375318890695078,-0.026163667682398337,0.0038956367248148232,-0.021376793467762608,-0.010837359631094478,0.03052475102088996,0.0037844016579901287,0.00621589853179581,0.022092056690033737,0.00041091417768991835,-0.012737301836340992,-0.002928148448205345,0.018113489202993365,0.010126688893985339,0.010577328128785639,-0.012078456161318125,-0.00015812548770360703,-0.0023107358602864284,-0.006377561811628612,0.00016532981184031557,-0.011097164551416612,0.02090012360528919,-0.018935086421610334,0.018033617609263617,-0.0014569536287818456,-0.004627679202365797,-0.0039296008151689064,0.03156238379430181,-0.016675943874308843,0.04356531978715855,0.04584268886252183,0.003587000128574886,-0.011136277311295685,0.010399005877057645,0.0037816532306008035,-0.011789925599368868,0.058927582234384594,0.011070825521554613,0.0003412322846437844,-0.054368196913038284,-0.017554138940518646,-0.006340274494039007,0.017153369707173082,0.0025672809814152905,0.01032815754230336,0.023092321386488986,0.017161205125128948
USA300HOU_RS03160,0.006543699448681204,-0.007569521983500071,-0.01500320440804405,-0.005997066945492664,-0.0006012697314231035,0.008137256733628249,-0.0011338395532122605,-0.009083293578166366,-0.006494890117865453,-0.009070335544452463,-0.000560589034520525,-0.0060462397827801525,-0.02929752674573834,0.012843114133336284,-0.024127927860131803,0.009932530959110165,0.0016622073406274021,0.01032560709045165,0.0004192814282112389,0.0033961346191973057,-0.016987388786361815,0.011157691082453756,-0.0045207252144944775,0.004626619234021308,0.006099331506421475,0.0006501709912702545,0.01169418256115036,0.006500501081154749,0.01614265405541417,0.0065223213134491,-0.00586623178942581,0.0003007978869599553,0.00734985908929392,-0.04953894371691683,-0.0011223131113986765,0.011291838420632014,-0.0020060059697996836,-0.004485817680080297,-0.01709037177444387,-0.0033849487992633092,-0.006217997478925659,-0.004804592959476771,0.0033277899188397875,-0.004234912373373781,-0.028704609307161864,-0.0035058318098032076,0.00652054260754993,0.04154270818541288,-0.02460040279106857,-0.0030894046100982614,-0.0028525029746548337,0.010152765508028074,0.008816312801273565,-0.006609258718052147,-0.014418802453264741,-0.007543493343517335,-0.02345796763804178,0.008971842507446278
USA300HOU_RS03165,0.026830654070354974,-0.004643105461557076,0.0024299640329959876,-0.0018759021992353706,-0.0102921355853327,-0.007551995954516234,-0.007855114975873117,-0.02860023544661615,-0.012337413739281782,0.02698874809646109,-0.00020979412417803308,-0.0072721246184625716,-0.01520896441528592,0.01608278629131229,0.0005787942009995319,0.024870760086551365,-0.007068200055799165,-0.005590460650563718,0.010979603340652611,0.006882529146585582,-0.022566442083886754,-0.005448080052126185,-0.009775180919655048,0.007154811347185866,0.0037219362108964677,0.01790017011931778,0.014576358025309353,-0.012602590574964134,0.015431051197630883,0.011234139919245281,-0.003657489801408981,-0.0008445008999728072,0.020573865406718236,-0.02635665535466318,0.005857651726758933,0.014106223047623547,-0.000375938835771057,0.0008345885982102069,-0.00501213339072643,-0.006493611001820194,0.0039025671372994266,-0.011867356509731242,0.0024727617955478294,-0.011633109898758294,-0.006140504170864806,-0.003736035654694088,0.0007932678170609922,0.029396497846215553,0.02262519286822733,-0.006975408559129754,-0.015730991126384396,0.0022698231774754924,0.018566439603700326,-0.0016628365665223009,-0.01982628663150907,-0.0069904943581291165,-0.010728340367386168,0.03427582888305531
USA300HOU_RS03170,0.008849515552717218,0.006086042648805808,-0.005839217956559364,-0.024209374934540295,-0.008516841337666798,0.004288652180137787,0.008496519095209917,-0.023381642130410496,-0.013805478481406487,0.02020798494636294,0.003297207191336806,-0.0005766710798897222,0.010200254605333841,0.02547014358856879,-0.010757651485649704,0.012241407849208788,-0.013820048408646557,0.012012793844802638,0.0015969896823799842,-0.0010541413821049635,-0.008112831378656043,-0.0076088226489718904,-0.00922307068852795,0.016066384023833577,0.009903082408176424,0.00856945392771994,0.017468887392551122,0.003673366829434504,0.021849895191373387,0.0022758091070618357,-0.006616396096221003,-0.002497743530780696,0.002504410105692422,-0.005100077193002158,-0.0063517782731247405,0.01636359890082824,-0.0061451589687668475,-0.014169024918550528,-0.010557591935371103,-0.008490814848876968,-0.018435109515811014,-0.010555916940310824,-0.003536572242629259,-0.015380978909363907,-0.006038260778345218,-0.011444927472336162,0.004454276172407405,0.011365291245770086,0.016892603814697295,-0.009015586582282274,-0.00469029783662527,-0.003926739241797772,0.013251418201726371,0.01561622785514344,0.0037321622173891473,0.0007941462112700258,-0.003464061595508897,0.022955418785501468
USA300HOU_RS03175,0.008517295298645717,-0.0028758086439176975,0.0019141527688759541,-0.012329225257543935,-0.003120373526052921,0.0018017672154481924,-0.002301350618434341,-0.015632787909277343,-0.01776361815409246,-0.002511661254139533,0.01538473053028122,-0.0008578183085584328,-0.026171037955586424,0.007296344537384884,-0.018143484388518132,-0.008192066270981594,-0.005899151269680306,0.003284728867325743,-0.0031146857488724864,0.0025725496158644974,-0.0025837423648491695,0.004283065597268413,-0.001965834648392586,0.005914365951537362,0.004844757548643155,-0.004040049347634581,0.006347601719522774,-0.004258312373824901,0.02595955270270165,-0.0016669568500341245,0.0032650434102323607,0.006058523068433052,0.007612478898837222,-0.02895350041459505,-0.003885185442293311,0.009912563895774194,-0.005438441716836954,-0.007970012341461571,-0.02582121300508838,-0.0037605388677375033,-0.005564809075463673,0.010089621278980285,0.001851234449702244,-4.948055520517845e-05,-0.004769906035235441,-0.0045071748986386245,0.002700969390716816,0.05434533610713243,-0.021521097499474152,0.0015588341021016742,0.0019804194452927347,-0.00029167127050145887,0.01140226570949496,0.01393824954168415,-0.008355925452468348,-0.009014173718812414,0.01601887236209518,0.03359008972194128
USA300HOU_RS03180,0.023092568871408738,-0.0039319156937884445,0.006621324790199033,-0.023783545674837914,-0.01009589829386664,0.00766346496833092,0.005839836865008226,-0.014111216056338844,-0.023291234831859627,0.002630457720463405,0.013288228671554238,0.0023231223586570597,-0.013040669073799175,0.023116676093077358,0.006988904480555811,0.01207759129213195,0.0003004020207199116,-0.0017969703393400512,0.005316409766718402,0.003776675568481505,-0.01105359624409508,0.0011538913581592921,-0.004631896328098246,0.0064017045480996675,0.002519716768483995,-0.012472468401009407,0.012062697361273998,0.004867679204438742,0.026124525080004363,0.013620763335396174,-0.0032004863216903035,-0.010788639582696642,0.019893190526266837,-0.01884609198329638,-0.002870738249053014,0.008576378680855699,-0.0009119663984824145,-0.007970017362335326,-0.007024382702761904,-0.007973461653719462,0.015325356424835694,0.007359999524510543,-0.012858579932139201,-0.00482609340667128,-0.004248729763218135,-0.0021037799552990617,-0.0023250656197815896,-0.01557556005653745,-0.004803628753562656,-0.002634513951465678,-0.01866743097731829,-0.003274432648265518,0.02514509672415919,0.018178817120017902,-0.010371710949218647,-0.02114110454579539,-0.001446123792181673,0.0013404346748043898
USA300HOU_RS03185,-0.0011274875697020723,0.004481947195934718,-0.009669249929905126,-4.758037872225902e-05,-0.0040816139126621485,0.004920348842455935,-0.008979025935905828,-0.01194265221119744,-0.012293089903486225,0.0045171499962911605,-0.005946946612290461,-0.00356690367841783,-0.007861058771798013,0.020633777479430147,-0.01346172276394304,0.012000970155159947,-0.014336668496819152,0.006392645951755335,0.010621965301519149,-0.005095841753500905,-0.01880278697386259,-0.0012635699152089522,-0.008616895804421591,0.02148258161745347,-0.0004885403581669109,-0.004914256671246751,0.029602507804715086,0.008025398403626628,0.030628334712178452,0.007498349454709951,-0.008887320471935793,0.00032667637340248057,0.003016007943610721,-0.004717295474489073,-0.008821850005189013,0.019465391139632724,-0.009404782722079303,0.0009678380608533699,-0.011035208865553172,-0.015351682780883726,0.002955723291224075,0.0013606169887474344,-0.0041946512067974765,-0.006199813679417526,-0.004535173630000805,-0.0064832220307972765,0.022467776282661337,0.017068549199474477,0.015471545071328687,-0.004883056730345139,-0.006609035701634099,0.008593236829372452,0.010152357515323344,0.01569664073170851,-0.016930380870519863,0.020481442114149703,0.012432605558544087,0.02866072116026927
USA300HOU_RS03190,0.013166104137532218,0.004966632092383404,-0.006659105349751765,0.0021605641267510908,0.00686702418109237,0.008247218270718401,0.006975706871110151,-0.0014402724723263538,0.0036313055191743325,0.0027481947854031564,-0.001441604378952638,0.009018107053540399,-0.014823893440690702,-8.389001728851643e-05,-0.00786365141727433,0.0023320862929296403,-7.809732503770111e-05,-0.005315413701348571,0.0010693589296974773,-0.013835292649055505,-0.013838065625304125,-0.002879792841704716,-0.0022683881869496173,0.007144630624313605,-0.0024065615536276574,-0.0015258327600307555,0.007987328909123617,0.004712737819664036,0.003749950186024583,0.0068332382507403635,-0.005153630740019661,-0.006202271277418634,-0.00015034611840906208,-0.009242290907992758,-0.0039381960856776374,-0.00258065795620806,-0.002151672747274366,-0.0016352935707563264,-0.0055725989611095,-0.0049651573351203095,-0.003766157485102192,0.008090249936239352,-0.0053767571725748566,0.009241209777838722,-0.0159871902604646,-0.001271926805048336,-0.004066298592245205,-0.005782147498746479,-0.01753983943898655,0.004402915944693633,-0.005041909979779343,-0.0033242039079807713,-0.003071071110709868,0.017159315150394972,0.005914990371591557,-0.0049354494292894345,0.012670663462493903,-0.004760164589616257
USA300HOU_RS03195,-0.0064420576061775415,0.007452724163762618,-0.014047528384565789,-0.017405500109507355,0.03044342933511076,-0.0004111336811749364,0.017593944959877386,-0.003851247329732708,-0.018090075288137667,-0.005948478134222553,-0.003446084909517611,0.008108862506902903,-0.008803645677091824,-0.004062251549519615,-0.013407608370328871,-0.006366961916200763,0.0021223053955330127,-0.00454055119638942,-0.009369474557214331,-0.022749487974525088,-0.014577874758720936,0.0017330382186714326,-0.0013096385362607013,0.008530562981561948,-0.015918292404283035,-0.008868673392827037,0.005716915002163052,0.004719877490058551,0.017119464007314185,0.001933130106810846,-0.0031459320787546384,0.0059497971934687425,-0.004329129906139522,0.013711064440274772,-0.0016265683942144923,0.009274004905328417,-0.005819611677002901,-0.004641916158225226,0.01739998901323397,-0.02683635705439812,-0.014050485339813736,0.01373794818133671,-0.0036684353616344063,-0.001764087333375258,-0.005045854554452178,0.0016256205526755225,0.013274191834279496,-0.016543220096261958,0.006592305161349852,0.036982424204471655,-0.002001203498585722,-0.01445457781260791,-0.0020804581009177103,0.028712758007842537,0.0006297812761483322,0.000775864438013064,-0.012996160568673148,-0.010562811213192913
USA300HOU_RS03200,-0.003823568283340722,0.0037154608367435506,-0.0137527671135181,0.014413625070892383,-0.001422604520772859,-0.005955484120042824,0.004937148461362043,-0.00949812671058267,-0.01097975865169869,-0.015522132773365999,-0.05516368326449113,0.012818935160177476,-0.022713481288854618,-0.005823673253524806,0.008087020536748786,-0.014004372855535893,-0.012137843316292623,0.003315753888256723,0.006496856108969324,-0.020559212472221845,0.012719297102745459,-0.006132706987967012,0.0013046323788962924,0.0009615477258740733,-0.001977676654987309,-0.007149371867558541,-0.0014424201567341762,-0.016402045258065375,-0.007465617707520136,0.0038110197571843457,0.0024964848150406805,-0.008207663249786149,-0.0016312145709312458,-0.0022359762852268007,-0.0018099633433316796,-0.004886347577939848,-0.0015278871362964254,-0.00515309396727429,-0.010187426960275513,-0.015324572756026009,0.004828072454979408,0.010999874268285567,-0.008898071218937964,-0.0239781657913994,0.016989674649969994,-0.00019636352364920572,-0.011990037467718094,-0.013080503848190057,0.022112438626408108,-0.0017811760173863415,-0.0050824843219070635,-0.007767929611369709,-0.008494782731752054,-0.0010486811793220645,0.0014153332919948803,0.007328046936119841,-0.018458028086488405,-0.009272952304747771
USA300HOU_RS03205,-0.009957612818047164,-0.007730818169406552,-0.012790293064951582,0.005841654289291695,-0.005809760225150717,0.0037871760547299326,-0.0023632883320187513,-0.00024194117352788156,-0.015507941301352935,-0.014765766911256917,-0.019412085106778207,0.0032676501068343755,-0.01025069560357784,-0.0032496469346003903,0.006484252070065432,-0.009080726808433234,-0.00237948409398112,0.006050184485805637,0.005106547480536876,-0.01472494380592551,0.019487383033994228,0.004572456431213946,-0.0017608391143944426,-0.0007819609238795601,-0.007369034445745992,-0.007922736634158892,-0.008012529769560559,-0.0029162153213892024,0.010137480228548492,-0.0002504619065871806,-0.0035885038023893627,0.00025174535422768375,-0.0005436390884094599,0.047573426019715884,0.0026984318767465875,-0.008738340793554709,-0.0013256265018609503,-0.005678492040562129,-0.0040567600445792695,-0.022705814400557144,-0.00043895558622518107,0.0012724086183149943,-0.00904582631496548,-0.01294159617207932,0.0037127784289923958,-0.0031112606316234252,-0.011687146660320901,-0.007367120329606279,-0.0032943356377317643,0.006307498604587195,0.003951085787063137,-0.0013481122428593022,-0.025743755300385855,0.022910785034645376,0.008976828209150085,0.01173892014317631,-0.011814891086493112,0.0002631744793802455
USA300HOU_RS03210,-0.0011022002205250227,-0.003940076577447764,-0.013143329880941261,0.001178156369979171,-0.003077534969163217,-0.0032269587388770215,0.001313369803978631,0.007887991575136581,-0.01241905068319574,-0.01714704338531308,-0.013750199838668537,0.01350356600625819,0.0022165730022104223,-0.0035207635519070354,0.011262420581707925,0.005856127778756537,-0.0004981969687997271,0.00448548581122292,0.006761967453364317,-0.011187084013635105,0.015393196157359868,0.0033780143166872124,-0.0007679550392558102,-0.003134921311747276,-0.004914188921649888,-0.004409557818277529,-0.003853747132803797,-0.005073618613101025,0.01878708538534816,0.007683056338787469,-0.006234259644530263,-0.000978839734451118,0.0057509014247769,-0.016700693202904134,-0.004014065752578323,-0.005503087901956096,-0.0033821359781037704,-0.0026279509118692975,0.007130401257242434,-0.019312789189262075,-0.001290977269296624,-0.009350543312849634,-0.005901747860620917,-0.014483456775562533,0.00608562056500504,-0.009180114601471296,-0.00493765914894851,0.007174324571985079,-0.004850863452771883,0.001907537105192299,-0.006529251847000187,-0.00684927509973391,-0.011046097372672087,0.0164392319809489,0.00983267378305579,0.005366563212978614,-0.01531821448911304,0.0008183090634613135
USA300HOU_RS03215,-0.00290933624249935,0.0032286033849231307,0.024774460267520584,0.007519339259187604,0.1118205005546946,-0.012663319483740974,0.012713092190672886,-0.020751555956148818,0.00120864899758915,0.005678675299413491,0.02281296987119994,0.0018652838173586657,0.008906057289207908,0.11818390411807743,-0.009168111846689303,-0.015943437785345873,-0.001458634195660234,-0.0015223147761920317,-0.02046629880641839,0.009771320681727794,0.013067489036726027,0.034574785007813004,-0.0033641111462236976,0.0205470501539912,-0.0075164754009292975,-0.00324836037455427,-0.018266579172827986,0.005917512521850767,-0.01079485406950403,0.006322361532532686,-0.0008266477169555167,-0.0026279664377093642,-0.00238071139187175,0.008894627902991425,0.0012804140492341338,0.0008166299062969766,-0.010417279333657296,-0.0027425184055216417,0.010880677555044816,0.038317067478880106,-0.023267817913273914,0.0033226709010336893,-0.0026520595777749785,-0.004869530967847925,0.004852891120149497,-0.013700629281334292,-0.0038416561239232993,-0.0044068346340492785,-0.012691620507360528,-0.004429689625570216,0.011358504457442926,-0.021464607442317284,-0.011324215286022,0.029966955981999017,0.01845425996921534,-0.005309955829049262,0.003459821171633978,0.014394698087275974
USA300HOU_RS03220,0.016596734709224424,0.002227230288799463,0.0007174712371199668,-0.000501466383871427,0.02581490591901601,0.017261451609005038,-0.0017255506265396994,-0.019332364542662867,-0.0177942589245602,0.01846657025168543,0.015274748683159124,0.014277899715556843,0.028412592112472487,0.03975138051700986,-0.007650768479374819,-0.0028061496989472768,0.011966146538889713,0.022580420701479576,0.0022434019536511133,0.01888709615720418,0.03239058905008141,-0.01006869127708715,-0.008331374026553005,0.041227371661271175,0.012243866012826071,-0.011263367615427889,0.024171922933514195,0.01790568402382524,-0.02010397289060973,-0.029034171717264905,-0.013555299582960803,0.03176546018400345,-0.004054424923584135,-0.0697338035370959,-0.0244620215307953,0.019111859346180003,-0.01061227461723521,-0.059146066794456734,-0.0024517705379446244,0.003565070449650902,-0.0038578448563325097,-0.033934719622276066,0.005215894119076455,-0.016810975510026114,0.022140505974442372,0.007956339044374176,0.014311105217043438,0.007055212635778397,0.0725934948966315,-0.007807577163096726,-0.017694322388918483,-0.026637692641894528,-0.003907618680977473,0.009637321980129348,-0.0006531455183260651,0.027797251857327378,0.012958322655770385,0.002806792575932403
USA300HOU_RS03225,0.009703504385215674,0.0016949929859534634,0.0014409376795868482,-0.009782836973747985,0.022966314095825963,0.0027174212758086912,-0.013379667281357626,-0.014225635707485376,-0.018497264862220298,-0.04286705173432012,0.006080648355628093,-0.005457695141137253,-0.025012501578783063,-0.04019846954517193,-0.006460558437677729,0.00038878981161015333,-0.009729892638819976,0.008122264334062861,-0.0014268359188044826,-0.008528501338870115,0.0009806903346541774,-0.003550903868156135,7.805163859618227e-05,0.01156349695110402,0.0016563509017857732,-0.010983102174202494,0.003906874661741465,-0.011082395153534026,-0.00018541650198553605,0.001597214532878501,0.0011242587951153379,0.01697520835193632,0.00017258744606896703,0.004861948754261962,-0.011800747938237115,0.003917474616196734,-0.0031593091964278288,-0.006609213775724301,0.010511768353677866,-0.011259331105263821,0.021946337399106054,0.0070408771365988165,-0.0068935404023582805,-0.005938926337272257,0.003162262314369066,-0.01082519737224143,-0.005963392379996662,-0.026502586754566987,0.0011646343375794883,-0.019171096810297595,0.00439797387785579,-0.002137207101157392,-0.005603733249061763,0.005473368914983487,0.004570207626121235,0.012889209750425306,-0.0032808249904364927,-0.01113946296652307
USA300HOU_RS03230,0.001450338106275582,0.003762819361996905,-0.0053675314429290945,0.007962429113088216,-0.002081095018556899,0.0026309084096104228,-0.008599894305147827,-0.005020867704711862,-0.011197963317702049,-0.0232766109376856,-0.0060441469014795935,-0.004005386482451574,-0.010821227170408575,-0.001985597470651998,0.00022898789715772492,-0.01526734171405749,-0.005713712927515317,0.0014129090037588554,0.0014294538291488637,-0.008492810391556077,0.010540514486461986,-0.0013245186866940625,-0.0006876338104489893,0.007646924030635813,-0.002551496887423616,-0.004543644627014126,0.002898799057411304,-0.008829893152733614,-0.00465508971795492,-0.006381082868951412,0.0012337975525112674,0.00037245266290742194,-0.002577150773246384,0.009399945862600598,-0.010308966412828241,-0.0077007019115141635,-0.005256037730021853,0.00357552112740169,0.013807615759250096,-0.006089917683705485,0.003110549024247955,0.004405458197858158,-0.00710569433400735,0.002661041123654383,0.004797344715414926,-0.008752438097132801,-0.020982000528253667,-0.012333687431265306,-0.0009974465747805965,-0.00504549219750144,-0.004869115822379031,0.001068496350976794,-0.0078062770899789006,0.02475198899493727,-0.005374746427614585,0.001500472880509534,-0.007326649382042849,0.008216243475316052
USA300HOU_RS03235,0.030392591819046806,-0.004525158709324591,-0.028794962544675888,0.0008529584490404958,0.0027595426398619428,-0.013828623235050717,0.0022324997499198335,0.01173228197733283,0.00440217697534088,-0.00292414250848286,0.020874155831428248,-0.002571017004159255,-0.013530787954840029,0.011941712557556222,0.004177845599423039,-0.0017262323548898322,-0.022506923721461902,-0.0027654027584358247,-0.0015844337254438652,-0.018183446685233258,-0.012542315659966847,-0.0011381428455580283,-0.00324038487669226,0.005559659963419815,-0.0038543468080114167,-0.013055786524508195,0.0032302445548747704,-0.03291151455424892,-0.0012535075447523355,-0.0247282203629236,0.008253765960642395,0.0032483365196277736,-0.013904488222675815,0.003917302804880748,0.005233521015047553,-0.009096143224971476,-0.010424633696416502,0.009428316337705862,0.013270832820986731,-0.015371622201507309,-0.008319016166123424,0.001382939590286598,-0.0025225155062907462,-0.009284452702531348,0.030034772508790292,-0.006787586944729437,0.0007071533170915461,0.017107536397032653,-0.04986332720927805,-0.010726662245823037,-0.013104597573801285,0.014016032361642476,0.014038973584983471,0.03240443583658982,-0.005429270653995493,0.00790737893628212,-0.007815195340421967,0.0121205594072833
USA300HOU_RS03240,0.007813847183377527,0.01420173415800214,-0.0026495455737222963,-0.003250426085590053,-0.014854731602698451,0.00293660463569088,-0.005257807239995759,-0.008912645463989151,0.008931232086052489,-0.008927312991678461,0.014471852934814065,-0.008158032220727952,-0.016994624444274537,0.003369546101215365,0.0025894414388071807,-0.012870336425754152,-0.020422728451175806,-0.0027533041623758452,-0.006263097104015819,-0.012315159079120888,0.015491424712196031,-0.004345837226052286,-0.006580775341150102,0.005106146448738814,0.006137540609800785,0.00562326177492611,0.0005983056640678699,0.0018196331196469197,-0.014146041746777967,-0.012733367476925914,-0.005159803860385236,0.003247147692421878,-0.0032013499667181786,0.0021134887681702194,0.0017756453985013272,-0.0012648229774904313,-0.002443987856678219,-0.005839856328765835,0.008706280383244402,-0.009847676241028575,-0.0032082287723799465,-0.002040527496549566,-0.0076311278166207785,-0.0078571895375363,-0.0008611462770546403,-0.009802728336093757,-0.017222317162114895,-0.01434868920173367,0.00341266376297796,-0.00873085158258754,-5.480324564730461e-06,0.0316043558768725,0.0018875355394446548,0.021438045243911717,-0.004889698392218024,0.0074048932826360735,-0.007608802345348744,0.0035397382995098333
