Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
USA300HOU_RS02050,0.016219666664219125,0.012606286504700815,-0.0017962821080631261,0.05730415890685722,-0.0021573441059647798,-0.0021288593666185913,-0.002776461757158613,0.0187227025600013,0.007246011071888824,0.04422791861767211,-0.006371709796606621,-0.002184682065937013,0.021913020695448957,-0.0007398188106522528,0.014425554117090112,-0.004243290434853201,-0.007474103279771348,-0.0043103166699866545,0.004598260558269349,-0.01658685473190486,0.005144711127867411,-0.012914497875417978,-0.0022299073378567007,0.007510308915302228,0.0027306166826353796,0.004107906354490546,0.0021649377521668,0.0022698052272037807,-0.016798826794774985,0.004182244262319175,0.0017053650487517857,-0.017761625439145955,0.009396884859694478,-0.02322016236465709,-0.0022256352582057633,-0.0032789238667935666,-0.0009282609960523969,-0.004933951939320905,-0.006674575861559995,0.007339705458361415,-0.005183670499243655,0.011936938203793912,0.0018532951303150559,0.007445331463291979,-0.01737988035056178,-0.005128732082985175,0.00012327092667117502,-0.011434328012878015,-0.00553572524178406,-0.027083203241008325,0.003070291949559908,-0.03951747629697622,-0.009958252019320022,-0.009720154658766234,-0.0008005291907288931,-0.00853503142502148,0.0006328369667508259,0.007274672423368022,0.04687321096329261,0.0050573898201723266,-0.002786815220403459,0.0015385552696453302,-0.01681980889419207,-0.007354133608009194,-0.019760574986402626,0.0030956290667870645
USA300HOU_RS02055,0.0030206514228609286,-0.00042527652647955346,0.012453260212299191,-0.007552753912126744,-0.022890265360397087,0.00021620273320890372,-0.009163062723533434,0.003980153943473652,0.007101861778866479,0.0018254751439242547,0.005254350659231179,-0.01168085982822271,-0.01576319915601871,0.004235239590559559,5.7891847318608904e-05,0.016409149504582873,0.00030562692813555645,0.01963352377737413,-0.010527840833475776,-0.039936465324804285,0.044023520360894935,-0.009506809636707468,-0.005127442370275629,-0.01433543694111071,0.02136953719282209,-0.0007307232103767187,0.02227414836253207,0.0025424128832793043,-0.014624718722769204,-0.004093007163141688,-0.016004645092494402,-0.01841080272743002,0.025222060370763716,0.017417032382541785,-0.006691134611112904,0.012431401615933525,-0.033776491697608206,-0.027358515701903428,0.0076794271951098085,0.01699572905276762,0.03439706705574175,-0.022932851754994536,-0.02647155997259116,0.022070008073637074,-0.0020008355475805094,-0.0025396618109457996,-0.010642613489060163,0.005821216958629939,-0.011253381432430836,-0.03841947987885738,-0.0025106916127461154,0.018061524996244447,0.014512159423522504,0.0083161534168124,-0.027166777196185626,0.015166801049230079,0.0016489548295110902,0.0033003731480841236,0.0018959501974265547,0.0159551694608011,0.006033834911318683,-0.01531113496990386,0.015695841612914308,-0.006975788139627038,-0.010891168317849472,-0.026280651638164343
USA300HOU_RS02060,0.006822614218502884,0.010166130055538571,0.015026099133098481,-0.004015760421022157,-0.02408020703520854,-0.0010396986865663371,-0.00784505431601045,0.0024077881214471753,0.010968232993186071,0.0027530095720673087,-0.0024942365728937823,-0.010978033615083538,-0.011022774964731634,-0.0014939322731410984,-0.00015737384678706827,0.010092499734956266,-0.008997287125964853,0.021351230746547135,-0.0120905258922152,-0.03776272652308074,0.039850111339582925,-0.004085755391592309,-0.007084742525689846,-0.015757258088144276,0.026549943910777512,-0.006467840324624627,0.011988493183337891,0.00029870882579942495,-0.015968175778325662,0.003377344000984162,-0.013499055467558092,-0.012890707708231868,0.02226730916696793,0.01825293925204018,0.0001895147184335168,0.012651384176943569,-0.03061830032593289,-0.027627300015739594,0.007803419943168286,0.014890871275119717,0.036299649189803176,-0.02572938853854216,-0.01793085081989748,0.01711082983203464,0.011693316979503493,-0.008348311059518693,0.0018704174195644829,0.00742456610985664,-0.009417671133034848,-0.04930134869122138,0.0026377490370698047,0.015829553958664134,0.01728005629557354,0.009599557012853525,-0.025311894359702835,0.008620461897221902,0.007767326474848346,0.002060795305659109,0.0018354574425999805,0.008540102487441676,0.00668444606959964,-0.013957632547936394,0.021960273777990088,0.005509778956683629,-0.007968183916281272,-0.021171199042976967
USA300HOU_RS02065,-0.008494887059479128,0.018580403959711115,0.00961917577364026,-0.010776083329877385,-0.0029941846184621335,-0.0001574805383359537,-0.0213310244591608,0.002373180103637508,0.015814026398532348,0.0012602596926047588,-0.002635452682510375,-0.005652692422194632,-0.010278760314767535,-0.0016885855870683287,0.00818641104319946,0.013097968775448615,-0.015285971892263026,0.014680405672876866,-0.004802026095584756,-0.017496872311791617,0.004001068023654755,-0.002550794877612253,-0.0013066917402445853,-0.009305067323847314,0.003797174799606258,0.0045296275296496415,0.01572752888512005,-0.009609022508582803,-0.0021704520523146685,-0.0067731912247660665,-0.007412830072419428,-0.015224211107827335,0.014848883988321262,0.01563636100255887,-0.0007276919177824445,0.0008589373384577167,-0.00961233341366459,-0.024225632533706177,0.006855472292836293,0.008317039363932067,0.004202305358143501,-0.01640075540669369,-0.013325604479399011,-0.0014467964085539166,-0.007500195426687269,-0.002857541531959144,-0.004932588548288417,0.015598536083881138,-0.00749182485440574,-0.023389468381478706,-0.008344254358866687,0.0037181128804556905,0.00324353213258455,-0.0025567293664961518,-0.011583746629191222,-0.00727317890118051,-0.002265219353348197,0.0073492262926480156,-0.007048211089387737,0.004237416477793832,0.0031732781046424074,0.008743470094823692,0.020502049253114482,-0.0009287625581763649,0.020862107725103572,-0.007244238973955725
USA300HOU_RS02070,-0.004194781972463678,0.015208463603828404,0.012520434391059553,0.0035063009625474918,-0.0033987510338105787,-0.0029529271268436148,-0.010094310079029677,-0.004129022804568731,0.018245653056443573,0.003498982730945727,0.010714207946285702,-0.004793293542777118,-0.004827086266892084,-0.00011455391719382288,0.005075538502936651,0.004009034554336117,-0.008718546463578605,0.016793705396335727,0.002576630514554229,-0.014361070144745122,0.002682484584798158,0.007180454293740904,-0.0034391212179285947,-0.004371018665937667,0.007876189035142072,0.0005301536639616987,0.01224167839132557,-0.006647650713969846,0.017092217319983286,-0.013635328366244547,-0.0052894667705183866,-0.015571030269246278,0.014536404060583583,0.02118087293570535,-0.0013411012685061458,0.005377862622862889,-0.007523997060839598,-0.025931063693275327,0.009648602965147565,0.014446985266341356,0.007849088643827854,-0.006965830300239451,-0.010558389042329707,-0.0059316702003036825,-0.00963734253888041,-0.00541299170563871,0.00679752814930972,0.021226242399492338,-0.0072362735939124475,-0.040474078397447835,-0.006523048876742476,0.004564445575083328,0.005230980220103407,0.0018767005435665089,-0.011910575729727984,-0.0032754934689610345,-0.006721372664379928,0.003645924540027063,-0.006870596074292263,0.00921718033411681,-0.002850474920481157,-0.008659497579216609,0.016601602643316973,0.005980917411996591,0.008265302586985398,-0.008915397162877736
USA300HOU_RS02075,-0.007329676789891195,0.002087223873345101,-0.0021027590195776017,-0.00544946628132057,0.008054657791270101,0.007986795077698035,0.0038874697725975902,-0.007912974819758275,-0.0006868139390707083,0.0006700902903669559,0.0034293650231496217,0.004120449207625246,-0.012624006334461868,-0.012849451491888469,0.008565217806329543,-0.0031045707873502953,0.0011626161625174162,-0.009281005782227647,0.010838071752825099,0.008187570434419693,-0.010535048266457916,0.006741276743125413,-0.022359822133151887,0.004884268557115473,-0.029727001502743638,0.002327101697639078,0.026434831260483453,-0.016307244536471956,-0.013117037518657903,-0.01401586768410187,0.00035543840988746703,0.01205827631670931,0.012806252817877535,-0.003578063360450936,-0.016415273612741584,0.002121065914759063,-0.01685366235593128,-0.004057193223735383,0.001856396066165833,-0.001283963422445194,0.0032325417422204177,0.0025695951019733703,-0.0052841444827716475,0.003862727633744984,0.010514377463368035,-0.013239894795031943,0.01739043676761395,-0.026321401204576964,-0.010273948409564724,0.013840594114243064,-0.028862993681230846,0.02647225944487189,0.005620860281168737,-0.013406989190976428,0.002952862245020005,0.005829264115360805,0.01395400948515249,0.002234460648119674,-0.011077193266439135,0.0020587518036699545,0.012386328366787776,0.026502135210658473,0.01445180730631407,0.010515946700679762,-0.004425292860254988,0.019580451184995146
USA300HOU_RS02080,-0.010659234327051596,-0.00196144592020913,-0.002441791191949821,0.016095760209409768,-0.009796812300331333,0.005588301998195358,0.004213004198780518,-0.011431155248188336,0.0027100258431566175,0.003292926340129691,0.0020764763159070642,0.0004326021260782872,-0.009577386329285845,0.01722686484912667,-0.010461841324657701,-0.0247732377995462,-0.008265507450926692,-0.0041361845927645555,0.00419337218493169,-0.030257750486263592,-0.02056657101489479,-0.0008543817865895453,-0.01848812967669489,0.01819511439146447,-0.008164130613323809,0.004276930559797226,-0.0013115891710676884,-0.0029237709398596923,0.004795044184408504,0.003063023202426364,0.006541522931111884,-0.006771708297005352,0.0011125081293879404,-0.006962618032712744,0.00014339373032155723,-0.00853272193532982,0.009899175517432628,-0.0003971783137351218,-0.008449527286028604,0.010632229814074239,0.00798633235828387,0.0001732755675596477,-0.0047482119351978675,0.0029580767639698856,-0.013418405793714458,0.001194698744805696,-0.011220470936976494,-0.013248493105074186,0.004030801920197873,0.017465095851028737,-0.019335810990788297,0.006002297660163306,-0.0021118892122350542,0.030312999434904064,-0.007558239978631197,0.0038100395657595138,-0.012064755771699593,-0.016102388676877653,0.005939576270981217,0.0017582482049433965,0.0035143674584955987,-0.011029536810625741,-0.008072858568077934,0.006379983353590053,-0.014025575441118035,0.021478915826662157
USA300HOU_RS02085,-0.011388824699814006,-0.017944474864429898,-0.0004841233981265213,-0.010602130806487364,-0.01704050171835254,-0.009244232819131013,0.019880146329861112,-0.0196386916726354,0.005430193550475331,-0.004710547814531554,-0.022087113685180335,0.005167116811876854,-0.01926417446279779,-0.01907756924737,-0.038042554614360416,-0.005803935884233075,0.012204904874668378,0.0030970409634205665,-0.023742245768763385,-0.02036420371190956,-0.0030280410631257936,5.2943564261607366e-05,0.011183629123753537,-0.007115726126280872,-0.06257535385995489,-0.010742983136555166,-0.031050073315715077,0.004573389858706295,-0.046181671629467284,0.004579304802135279,-0.001339436166336783,-0.011677366326887978,0.005360536715055281,-0.016017205983872743,-0.003113073944440228,-0.021158397633130245,-0.04142371760704719,-0.009715852549647203,0.012333802592254448,0.011583648296956059,-0.00653902121193365,0.017013272964901915,0.0008319132245039806,0.03159635040628156,0.011987613134624505,0.00784395568838088,0.0017824424776225237,0.002943784707693891,-0.013617598643247845,0.00506232363942161,0.032411391687280654,-0.029138098323010102,0.033672631523548005,0.01745128041067008,0.020195452964571335,0.024309551785504206,-0.0188116838597312,-0.003028506305623817,0.011275860446635984,-0.002026489946621389,0.013847956079476637,-0.005175369240745297,0.0066387395889728265,0.03169421564657433,-0.020966559807263516,-0.003792318437798866
USA300HOU_RS02090,0.0003816766476350547,0.005031019662510108,0.0024410327091657687,0.004260461880258596,-0.004155618924252942,-0.003248535571261599,-0.03259055699666388,-0.011087580380307218,-0.004117782118829494,0.01310952936008145,0.005587950751145478,-0.0002082871818919547,0.06857919146281528,0.0011638501620323794,-0.008093965717198951,0.026636873569521075,0.0018426628916877457,0.011749088347168323,-0.040074510834315985,-0.02929466970168252,0.041173392821178656,-0.01611016398587761,-0.057302821903857284,0.003707141818225338,-0.024721694615697152,-0.004706939653877882,0.002492623568260407,-0.003782596469015169,0.005695621917547993,0.007949349241411684,-0.012110899784817615,-0.02596666832654286,0.010703714359660681,-0.0006068326310604652,0.014816862415101443,-0.013956159898626821,0.005758582141261232,-0.004240152144278841,0.0020890115375125982,-0.018204936406638266,-0.003733327155593398,0.023670562662277028,0.004766080263975692,0.003226775007640178,0.07034572639146781,-0.01943268320538928,0.0011682784834347437,0.01181101955453479,0.009300486136317282,-0.019053787369732438,-0.005886871001049878,0.029694145365409295,-0.027960602091747288,-0.006234987220624644,0.004195717467654602,-0.0011160223285987887,0.012160360321740733,-0.010337599020913094,-0.0035215939494221858,0.027985362220774496,0.0003619824082338951,0.023013501374488793,0.02446396263593083,-0.0009245953918073746,0.008190282963441264,-0.0021867916665564376
USA300HOU_RS02095,0.0005871195478701588,0.01584432724178144,-0.023197744360138422,-0.014884085393615416,-0.0012950038124421117,-0.004684967835687328,-0.0028249376169400186,0.0029123162246830958,-0.008734646819963103,-0.013919560036339113,0.012632307160136944,-0.005634026414404513,0.019598354033384693,-0.004403290193339514,-0.014951801898603923,0.008124496564363074,0.004811723209696293,0.004873697229886772,-0.018618536062125133,-0.010087822699913542,-0.0031045027641908324,0.013272284354594668,0.012821488661561891,-0.005724882905016275,-0.01835820530058957,0.004279576644391894,0.010585523900915928,0.029828496689782047,-0.0313325648827543,-0.002329949172072285,0.007373434122537972,-0.009377227066051482,-0.0004105535137334645,-0.024135535052109514,-0.008084462554787635,-0.014830745410957642,0.0047883739032121,0.002053079008138543,-0.02799567267086684,0.010551523245557928,-0.010985293265308732,-0.0045855831852318904,-0.008287374554903642,0.04469943544255573,-0.0028489613017789526,0.0012980663510798538,0.008612569241674604,-0.013213280904736238,-0.0038376182801052243,-0.008113511090849705,0.002244210249443684,0.0012866089514708664,-0.0037804421767040175,-0.0016104383059242363,0.003984166468992309,-0.002384426014037344,-0.004721105361223137,-0.0023983462874422336,-0.0027161473048898706,-0.011285401392639038,0.009443971718569229,-0.0014439038394407817,-0.00959306596126797,0.00021961360417098474,0.013348380971984155,-0.009660954109598397
USA300HOU_RS02100,0.001827894526452256,0.020866190146917422,-0.021490637206344632,0.0011125994727572916,-0.008202029691898533,0.011603003391891574,-0.0005134849461854208,-0.0009009396005544093,-0.004283197176591371,-0.005103124301761923,-0.01294523792099928,0.00040500122482181253,0.00344567253430062,-0.01304310847242264,0.008251977652680664,0.002866779497084957,-0.010900770670542648,0.0007775736747753187,-0.014073267556274045,-0.009294537007340026,-0.012252825856761847,0.010423371676293031,0.01585886047979075,-0.0008950620897427036,-0.025096538510314098,-0.00997010682946473,-0.00847243553121113,0.03373502115372019,-0.004850327010279401,0.002013150390632508,-0.0017499237330065131,-0.0025839942651407453,-0.003082482800073631,-0.007649715486329705,0.0009949501316748545,-0.016547642796523165,-0.00441589674858804,-0.003873657088195541,-0.012560138293904342,-0.00030914536253317507,0.0033339157617822014,0.011267111076884136,0.0006309293506844341,0.02800128180589584,-0.008731561381937767,-0.0071304033281719735,0.008900858502400823,-0.017871480829582453,-0.0045635403928569376,-0.008125335274895337,-0.00706497298942561,0.0018026457314112225,0.0009815377160698848,-0.0059053256321712835,-0.0031493378521709053,-0.004624514929721064,-0.00487629607442655,0.015267475934769813,0.006340505724639987,-0.02115244717961375,0.0030085815054219293,-0.002908345960906139,-0.012523851083163692,-0.019919724021442348,0.013335478918040747,-0.0028639676090780677
USA300HOU_RS02105,0.014697340846272076,0.02047486896561606,-0.008489162721950095,0.006380852867139298,-0.006510180232324899,0.01987868548182199,0.009474186207358107,-0.0016022519688874233,-0.00871008803109445,0.027523563084114775,-0.006201173676059327,-0.00903926425653157,-0.004745155021943195,-0.019139200620561767,-0.017114122548805365,-0.013035304338215117,-0.0020331596121320353,-0.022120432325349472,0.00777967329619813,0.0006749081621491893,-0.004619901968648443,-0.005545795499415015,-0.014461440798436542,0.0010899740943349152,-0.03221370064093012,-0.003871838100490513,-0.0003207999038925569,-0.0004943467086470035,-0.020241989120243057,0.013763077208005365,-0.01733526097954725,0.0023606957488208893,0.003842964818609787,0.026154598791553955,0.010777292894962107,0.00829950715885472,0.005482355488838778,-0.0025134924129862814,0.011002037674431038,-0.012302609599396282,0.006355884205349094,-0.0005614963605364127,0.004402289616251605,-0.0033244555655490195,-0.01713737213797926,0.00393972407849215,0.005980698573911285,-0.006313310342712867,-0.004525995187431208,0.0004224438254836354,-0.02704475549904555,-0.02855116410333204,-0.014112631940000054,0.006643849036827278,0.02660384516551173,-0.0017275430366075779,-0.012513372653146783,0.0028058382957031774,-0.015123583396641516,-0.013156111573122846,-0.008315474036886867,-0.030836685887217365,-0.00816672925309043,0.008065906945173222,-0.005744443835641448,-0.002145750844269082
USA300HOU_RS02110,-0.013026094186307347,-0.01266471346432954,-0.02707857006322605,-0.01903732325786776,0.014225802515811238,-0.00514264384987181,0.005706103637555399,0.013788439378746844,-0.01649594792586908,-0.013793926890228833,0.0055801713500584285,0.014219224443973498,-0.01265583251166476,-0.0058735561322613905,-0.008797249946745482,0.002884126708020207,-0.009202390425537442,-0.004289411185672758,-0.02312935629268434,0.010100545143343442,0.015534290984196704,0.007430086825917635,0.011720930287941345,-0.014806870535990136,-0.022276587724523483,0.009507785532158424,-0.01408961307601271,-0.004948942235294815,0.008394125691915192,-0.020817338705705516,-0.004988012756310665,-0.0232387798179302,0.009457370054446213,0.03466176629010073,-0.00019217943325088913,-0.008210227967621556,0.0071671415201980185,0.017268648331171928,-0.004835683815508884,0.015295944037556217,-0.011976870078845524,-0.04850931955592003,0.012898165566996793,-0.003029336767764931,0.005143464888830289,0.007021190688688229,-0.01621150762635606,-0.023762159685674945,0.003088922465238102,0.0015432604036815557,-0.005216855844679163,0.014574791454675568,0.008007789259395255,0.011943344973451082,-0.009795429634484699,-0.010671586756263049,-0.02388405948700632,-0.007255244272424538,-0.005723615639194598,0.0017987203613779271,0.002192927465590727,-0.02942498166421517,-0.018755432114972846,-0.013720312461574362,-0.003827899762134138,-0.0118386711340091
USA300HOU_RS02115,0.019671566525610227,0.005462037995324282,-0.007098821801534894,-0.024503975284506305,0.024558420585155748,-0.009081756157032512,-0.03015826459779559,0.016124541269031588,-0.023339349099760095,-0.006728324782898524,0.005222326374765262,-0.001363185818105054,-0.00282352854414698,-0.011405198903577236,-0.004389005559560448,-0.009819413637262948,0.007783817562831673,-0.012561938814039391,0.015525965093946333,-0.009522470730846203,0.0002016304865024691,0.007148429880865701,0.025496382866153258,-0.004795689029274153,0.005023368255175872,-0.0024751434815425146,7.334155506849476e-05,-0.013967172315744243,0.002497225367754959,-0.0017708020935723271,-0.00646892470996563,0.002990646504788167,0.003576313361087751,0.01652548825618431,0.00042865597199055755,-0.011019919346892927,-0.001019086223812997,-0.0007386413941871076,-0.0044056962327675454,-1.0665348403184172e-05,0.006420717391705204,-0.014689897536893794,0.0008292657978215482,0.013021285623779997,0.01249205445061568,-0.000380645180585396,0.03744111576761786,-0.009656627744949972,-0.003127509548814934,-0.01699450825834759,0.004014453678628557,-0.001422786193843808,0.008018657076053958,-0.004215976238901346,0.0036335582635679932,-0.005499113182100113,0.0065988025642931755,-0.0003149270764510889,0.0014982020307596359,0.005214040906408771,-0.010761512507823215,-0.01665453587829942,-0.007452332786530847,-0.04454398539597493,-0.04612193456686099,0.0023856492855959493
USA300HOU_RS02120,-0.002786533684197107,-0.0008696591679193605,-0.01586081620127731,0.001653089234428005,-0.045358111880207067,0.0013518257189706281,-0.026558689875703093,0.002403634087612922,0.022047122520214475,-0.02752809848725065,0.03281123654457681,0.007565816183759375,0.00767206294586898,0.007781306354435124,-0.0014857547225646346,0.0014616824885402121,-0.009538728987129543,-0.006032975601419656,0.004005253615196138,-0.01781636072771192,-0.018012821426479756,-0.020027234598903904,0.02369403531106575,0.017227432405328143,-0.011149018166589569,-0.017746191160618353,-0.004855821736638977,-0.00023352535908818372,-0.0038457599628779603,0.014323913382266469,0.02005725398635467,-0.00212123803971443,-0.01024519690487342,0.01611173627299958,0.0009951352414569264,0.011776400345609062,-0.004165241360385966,-0.000660151113604793,-0.011437513581971506,0.02880083904929056,0.012720247075748372,-0.02183908267666891,0.003320849653535671,0.00968398530775708,0.0027778133580044664,0.0037840689615005803,0.00817236594010703,-0.008126664846955454,-0.015943078333408536,-0.0011283677131336694,0.01520380880039416,-0.014938391917096457,0.016654086938296606,0.0366912858433831,-0.03886816363894389,-0.002269415383882063,0.0032775405272562554,0.014087180639462024,-0.0037227435848998214,0.01860010461503926,-0.0019154449046125332,-0.0053843499765955285,0.022905246414972113,-0.002510163624521447,-0.020593635605557624,-0.010174621275426649
USA300HOU_RS02125,0.009082010045838002,-0.015691931375636216,-0.006004410783849492,-0.014776351636468349,0.003676586364249424,-0.004724760335172853,-0.007071552087741362,0.025528988893240897,-0.04277832631620258,-0.0034770122712627295,0.022295216186177972,0.005269983961900537,-0.008365107303248421,-0.00957226697730579,0.004792786023989075,-7.720705810787924e-06,0.009400325634282333,0.0024995878078551536,-0.006508012302185235,-0.04327523759133549,0.003276267031068143,-0.011196359454016673,-0.004356678246382746,-0.006227894496858515,-0.01773413914767922,0.00502354925840357,0.0031300250195085365,-0.024055216567870255,0.001015976340000921,0.004235355964104944,0.013903164634780425,-0.016670223115375294,0.013702173785920044,0.005659664015407221,-0.0023380130608204983,0.014187676009825602,0.015038527390489059,-0.005052897154998026,0.0006538408636308714,0.032883628437532175,0.001742327805933672,-0.019203064165117845,-0.02267437723401394,-0.0003999190555064904,-0.009085104006302044,0.006383760345258055,-0.008505390220299168,-0.011067222453426402,0.0029718292618571944,-0.016165343390832195,-0.0025875306458041946,0.021562260068815998,0.012668353559297326,0.005652088082939838,-0.00864874319544591,-0.015170508260071897,0.0005603700347639587,-0.033334191710014394,0.004595904304082327,0.016578657662034407,-0.0077936783302633246,-0.014322031049834089,-0.008888560715857162,-0.020916971804913375,-0.030567909283771073,-0.002770945958423899
USA300HOU_RS02130,0.010482552797396492,0.01693500916900649,0.008872388828776298,-0.0015649339443328434,-0.012862277493210877,-0.0056638393815077815,0.013498343033199767,-0.00684175804442248,0.002724145957414454,-0.014052298127705205,0.0055442016660142745,-5.845469801645018e-05,0.00883847826325096,-0.017915258857837554,0.003664054090991835,-0.017295784217078593,0.013366890303652885,-0.010301773251505124,-0.002136765319894883,-0.012588627573103346,-0.008947546641600189,-0.004555325345231344,-0.0013717684572208165,0.0021888536221448948,0.004758791050264353,-0.003997835151599921,-0.01653296800315409,-0.011001646361276715,-0.0027327297193360167,0.02164738165308075,0.006234779721970439,-0.004286950770621733,-0.004439533328873803,0.0012023668425816423,-0.0030007610312817777,-0.0191734180052239,0.0036325354549975107,-0.01016658229527057,-0.013030722983522165,0.006411060197160106,0.012237347324421556,0.008232196369212788,0.0009340492437197264,0.0023613663819999973,0.005093137411738825,-0.009604513510332582,0.026679654307969525,-0.009352172199492447,0.0017443362772814389,0.0007811867558602485,0.007883111866336574,0.0018947930351523629,0.00400108581357559,-0.0030977081170532137,4.5576247502001294e-05,-0.005701370163557307,0.01905714980488162,-0.004788251195017488,-0.0038805968387607085,-0.002271810576086342,-0.0048138476168515295,-0.030374875937184933,0.0276818840836116,0.020655657485859742,-0.048987979463508365,0.012829687415649294
USA300HOU_RS02140,0.0016496807300431981,0.028022792409546544,0.0036284845043587726,0.008996727467577485,-0.019319699372062057,0.01129672337076721,-0.003758773572597181,0.000702080203813911,0.0005779183165984675,-0.005280160693166918,-0.005804458621241662,0.0029961069221512778,0.003151920245740105,-0.0074518604581646185,-0.0021508930841219074,-0.014266542486444685,-0.0018062285599684045,-0.006732179345030362,-4.531690074596844e-05,-0.007933113678694393,-0.011139599044100569,0.02351047236643828,-0.01452653926858758,0.018368704225813062,-0.01710753173242255,-0.0010631156432959934,-0.010511640492082853,-0.02042138644439489,-0.0019144994142137595,0.0020058612187624364,-0.004176386595389871,0.003673502128708025,0.004997291595702844,0.002095453212441177,0.002233289622004819,-0.012892569056846102,-0.0008876753667983075,-0.0024393158919438717,-0.002233114452766132,0.003206333198864189,0.0028451004560902915,-0.006087603607219656,-0.007307107177428657,-0.019374585972348802,0.0026539652907759457,0.010680152390227937,-0.017252376958147148,-0.006592417684715448,-0.0058726818193368365,0.0023604244097912308,-0.010956357298349264,0.005838758805828434,-0.004723320819253567,-0.015796645880091706,0.00206199529025974,-0.0006569935728565203,-0.025743699663988664,-0.003318246037225349,-0.003972857130909418,0.0018582835485230276,-0.008568906589871328,0.005702334870861378,0.0011789663601837772,-0.0024702910386869567,-0.01456035632318307,0.007717246422148535
USA300HOU_RS02145,-0.0030547350153621155,-0.014763103918307678,-0.017784856210871794,0.012614931514854296,0.008604612573168652,-0.004808072200866623,0.005949014743575787,-0.00865460469604301,-0.015574116453071251,-0.01619398556575802,-0.01996470352212075,-0.00516659733639849,0.011858165904716328,0.006752312256843648,0.005909206332638323,0.002019958490949918,-0.00020998765538635973,-0.014487093580719921,0.00817750864873976,-0.00020392062454318595,0.008249300542662968,0.02660275763732588,0.012300481798057476,0.0008445290206807202,0.0015214276458983802,0.004183901226273043,0.015462164594570869,0.005303463791295003,-0.0019153939267229124,0.006337957531518687,0.003141983529936239,-0.0069346104486748515,0.0061934036314333285,-0.023332032501533106,-0.014160662552537765,-0.008767324499362733,0.005216399568384279,0.0034610623532499206,-0.025841444664835227,0.02261629151853192,0.010078166000103575,-0.03232802994244899,-2.1804620316041317e-05,-0.008864109488533606,0.0034717202924451126,0.01753199186938083,1.684760139939796e-05,-0.009539942312570026,-0.008190469061132806,-0.012410441593736351,-0.007499901853252869,0.02190368602745129,-0.0009177838708813481,-0.0007824155244469283,-0.00586849794314038,0.012964355760633246,-0.012234902774673482,-0.006471549277383997,-0.016710010078695124,0.0042747968874194036,-0.008984222078609178,-0.03272467718444162,0.008013207466984102,-0.02727769888124419,-0.021738098676011786,-0.004935830173586699
USA300HOU_RS02150,0.013276566312901708,0.007619565295972958,-0.00602132120677932,-0.013683948833009545,0.012521336931526102,-0.01000863050366735,-0.0011623241010258667,-0.00509974521186133,-0.016271882053438276,0.003123527494457023,-0.009325299011424527,0.0051005277929545975,-0.006270250482172235,-0.008351518079416236,0.002861865440738815,-0.007768334530266513,0.003002902301190672,-0.007752188201078096,0.005635861482423014,-0.022002387640129687,0.012236624771337558,0.005593150075783215,-0.0016254914411801599,0.008236941154287015,0.0033490088047841817,0.004436610379072585,-0.00894528559811591,-0.015319546889276493,0.022665367056628707,-0.01418279075210914,-0.0007851724065176563,-0.004229202991535645,0.024728578529931763,0.0037778553270655718,-0.006139660627839372,-0.0053875753374360656,0.0017669985478455052,0.013962443969302026,-0.014029126260116796,0.01745821876701514,0.02113774303019286,-0.022749221806935473,-0.012885083117805205,-0.006040544032200091,0.010583419990965784,-0.006897276786339565,-0.009013957768216537,-0.00759595999769272,0.004272792679644228,-0.015312603906814118,0.011739631012831273,-0.013130902897106512,-0.0033560349300236405,0.013321819670277188,-0.003062001342586799,-0.0017080761695084685,-0.00031862076868412886,-0.006552022988564082,0.006269365369367261,-0.006283405284535279,-0.011215282833863872,-0.015183096176886198,-0.014350568459725672,-0.006441052715758413,-0.0123962598658393,0.013783234775097259
USA300HOU_RS02155,0.009117883434747873,-0.017893019410596657,-0.0006706296557788404,0.011631936956741416,0.01656808283824076,-0.0020341658829447513,-0.009228110017155719,-0.0015783316979643214,0.0005528656245895668,-0.0224836210181571,-0.028781277896734965,-0.0002842018341376663,0.005880300867648163,-0.0013079817751739488,-0.01726084907304128,0.008294974031045574,-0.013518170530844057,-0.0031970619174389587,0.005661285910154976,-0.01086594368717315,0.008806687591263056,0.010534823772746402,-0.0013550841416650385,0.002818176125894306,-0.015450825692483272,-0.0009888459022515698,0.013246162913512572,-0.0024963353647122683,-0.012928654962337525,0.013485071950685297,-0.002829532477215629,-0.0010406561741742723,0.006847580265216615,0.014910838420788733,-0.021387712008890027,0.003913336587452742,-0.004918002811662339,-0.005882805122844,-0.008535272333207224,-0.0047129197480357595,0.0018685967601787098,-0.029309522940168878,-0.0017985689481485453,-0.010279611314864582,-0.008460967774048733,0.0247587463110249,0.012386604513666964,-0.013264880279344964,-0.0007646157990466583,-0.00140905883816398,0.0040193162093985916,0.006328624323338895,0.00042020311488010094,0.014091080261723345,-0.014088379319594464,0.01950990008546885,-0.017325158881221162,0.01275551894608496,0.0007886956440721379,-0.0019811385962795573,0.0019395167705180158,0.0031490367810208713,0.007959967751873154,-0.03398273857592605,-0.00997605269957737,-0.014838582022070067
