Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
USA300HOU_RS03290,-0.007367349865328696,-0.006147607904996621,-0.017474759770686056,0.0003404678288527834,-0.008278935062853848,-0.01272332745813214,-0.00360517971258836,-0.0016072592469254078,0.009473150472454903,-0.013292778440838093,0.00941029103199616,0.0014368109195528117,-0.002001315707794301,0.007485927926127177,0.011323173830051717,-5.917180557519488e-05,-0.0018578894808377697,-0.0015951215036629559,-0.0014525571059979053,-0.006668600385707831,0.0058565685354899834,-0.002997196554210506,-0.004231214588771607,-0.004929725906172067,0.004639534388384622,-0.0063823412239356605,-0.004763011605661724,0.00011739638794171127,0.00022425478581631787,-0.0011112394427390925,-0.01874671306889155,-0.0016632684531022474,0.0005167232265933964,-0.010471824376813894,-0.005262803890785967,0.008390555165777467,-1.6327666256034997e-05,-0.0003113449124450676,-0.012660553061465745,-0.0018797438725846687,-0.0038393302707677686,0.0021833208040108656,-0.000753681395918636,-0.005794050397243249,0.007167657955445994,-0.004694223024078488,-0.004851816608904823,-0.010464626423018581,-0.005631763208022061,-0.006139771584153861,0.015143501419781446,-0.0033943175796682444,-0.009878263571813333,0.0013001492071118654,0.0022802330812737516,0.0079502301302665,0.011129107661761097,-0.007636234478687928,-0.0009905688314260795
USA300HOU_RS03295,-0.012193894253819481,-0.009211386902360601,-0.005402052552004358,-0.012885464680784333,0.002430005849385187,0.0012299263245256402,-0.011709203933964024,0.0024165043642839874,-0.005580987256216961,-0.013758069078478208,-0.0022630448608517693,-0.0027037084354153544,0.018713770550109532,0.0008016062635087027,-0.004799796349321363,0.0076049786123556055,-0.011267841059838257,-0.0006325447079315554,0.0001560437199726284,-0.007303418045612726,-0.00628407196770321,0.0013935880080733296,0.005568379457455561,-0.00886161395235755,0.006130901502405881,-0.013204069944881373,-0.010226943223068143,-0.0134797118857533,0.012719972033251446,-0.014090255575473123,-0.014042627306231042,0.012877263317218337,-0.00015996854146063408,0.005847367740357137,-0.006478726098031432,0.002131489431192306,-0.02340374528271059,-0.012946433826293673,-0.0029077227775454618,0.003611339329938584,-0.011814868015399039,0.0420290226742627,0.0036958371596859784,-0.0013592850422008615,-0.0017855092722512905,-0.00945435881660206,0.00014152715684688334,0.001326666286836552,-0.004020659880950461,-0.009100086927457033,0.01749673836627647,-0.013481473202445478,-0.03192325103934998,0.034195058915041106,0.011599182530780912,0.006097001431108937,-0.00931289236576357,0.010248611716160063,0.0019511311252323222
USA300HOU_RS03300,-0.0041942759523760365,-0.0008585587411480343,0.003010825248441328,-0.015115857236815968,-0.01590588303288253,-0.008696488049248849,-0.0052614450392395925,-0.005715305374986297,0.008575547107224036,-0.009951581995278035,0.011914063241413626,-0.001958706212041249,0.009323151465225886,-0.002336898602629121,-0.018968114914068225,0.03197826513218418,-0.006434483790413888,-0.016753661777267594,-0.005162372415278561,-0.007425233574064969,0.046628206493995926,-0.01588511961558887,-0.019222744385911903,0.013130261397046795,0.00662904628085731,-0.013024400671735327,-0.009821259172052467,-0.013724200754587978,0.015575084335203326,-0.004210664184905996,-0.01202213805578347,-0.020850180131209053,0.006572647934938272,0.012995836667686937,-0.0004100716370943925,-0.0032553135356358717,-0.034374012034453796,-0.0057772025172577405,-0.012535375508788592,0.007711558813887821,0.012049210908234197,-0.0028710092375039487,0.015746341056287493,-0.0022820955154312407,0.015671213215411803,-0.012201764426656008,-0.008907160391469082,0.004129730592614263,-0.0010512906652912692,-0.003200754762904285,-0.019310513785992692,-0.001903670765828281,0.0009093540711715087,0.04757411036944371,-0.006553967086438292,-0.01671226130621272,-0.02073783599390773,-0.005948141591645629,-0.011866281745824069
USA300HOU_RS03305,-0.023932458602008235,0.005041519312124864,-0.0019437580399505993,0.0011635736944899085,-0.007808374896570138,0.0037649196827655735,0.010910010478519224,-0.000469118117366486,-0.011873221757027952,-0.0008472460764503583,-0.0009577849536287745,-0.010162588252747073,-0.01100958786559402,-0.01206813906443429,-2.319916932822122e-05,0.041486597072407136,-0.01477574723368992,0.0019251077904414281,-0.010349317827877206,0.004883333521398236,0.025241990975643246,0.0008548625663517195,0.010827603965764892,-0.01174731124659505,-0.00072892380203647,-0.012499924311287085,0.0036159687744192833,0.011500127751997819,0.024627176691112366,-0.011097289265064274,0.01903659591952987,0.007556977350210297,0.00047599349090136445,0.04213138086534304,-0.0031746978279050147,-0.0006884541250554094,-0.035330704392380494,0.004837402452982362,-0.009705947179524506,-0.01102027022022889,-0.034083173376306265,-0.007677500776426736,-0.01061328498210567,0.0024232531806417895,0.016698940400918363,0.004020248422504215,0.001861648829255152,0.013672273040356429,-0.007589315990337111,-0.0021644580561203867,0.0031214991068975323,-0.001420941030023105,-0.002413904166563075,0.01260177823951512,0.008331470289019831,-0.01971388682966512,0.009341135217680771,-0.016747775841822295,-0.01947787739113676
USA300HOU_RS03310,0.009075059447501223,-0.001752096820745406,-0.006146606324372094,0.010815538555297495,-0.0050759747597339125,-0.004899370460188723,0.0025814186043639,-0.00133461066141365,-0.005941442116893177,-0.014925346229268515,0.028384679770145915,-0.004676171345256099,-0.00295188062118233,-0.007220542118013969,-0.002811520586965936,0.00845834050385518,0.005041830546397321,-0.00013567379360626423,-0.006736854020320118,-0.000670836582859517,-0.001992682549144008,-0.00280275713403774,-0.006033611792190609,-0.005601000235921343,-0.00312085135079449,0.0005849846924993023,0.005077525940678399,0.005647887933451746,-0.007032034381352231,0.0038097551392780693,-0.00795534617913404,0.0012323153535455033,-0.005066034969540173,0.019892676390099708,-0.013625751743207104,-0.010135703876261939,-0.010675851464259981,-0.0033956966976452113,-0.004670319653040185,0.0030249076680032797,-0.006703706437488976,0.013460586831734454,-0.025333099746916263,-0.003932108517021518,0.0005796256248447913,0.0036568687723446376,-0.011974617178903342,-0.001224887355075966,-0.0021761617346787473,0.0011919378163261227,-0.006111415474492407,-0.001606158020739262,-0.017404477375891462,0.013560522199959409,0.008867834116824827,-0.01101620686581423,0.0038932231880639723,-0.008297901825067011,0.0232874683339887
USA300HOU_RS03315,-0.022948389027247714,0.0023609079808144455,-0.026144395494374723,0.015190977395899648,-0.0002852103826972909,0.00237155142571267,0.0038899381647464616,-0.0013476315047189203,-0.0005949639535588793,-0.00475347642732243,-0.0035128851680868716,-0.008226889871009873,-0.019409311758810638,-0.007260081122454965,0.0024478614197482734,-0.0037711893966446306,0.00283873647008674,0.0019241743455227706,-0.0035727730974639705,-0.0030299831520188224,-0.01883668510713056,0.0037561372442443198,0.016634515153134282,-0.006159114730897574,0.008345718235041214,0.005945660267439775,-0.01002166034142559,-0.006534348586962725,-0.0025011070079896114,-0.008773547990111916,-0.01674504783279633,-0.008381370667844997,0.002135984086569164,0.03773839645394411,-0.007432615185839795,-0.009012719595243402,-0.021377243484078427,-0.0063866466379369664,0.005944260847152968,0.005174233343164858,-0.03739088893596131,-0.0030717142519939276,-0.010495394626243042,0.020209480372535484,0.009557130292257243,0.0062735464619871105,-0.00494544474039813,-0.013564434976256702,-0.001046372341297528,0.0030831823801467035,-0.006462839487893311,-0.005282862676884149,0.005752386108384538,0.018458593065914356,0.01743595540925196,-0.0025766828381734797,-0.016591446598112347,-0.005581795688363203,-0.0002909260212903629
USA300HOU_RS03320,-0.0004940747602920223,-0.01227943275906988,-0.010921574540110874,0.009932698231963523,-0.0012317533627000986,-0.0009063817134714684,0.00963575496622467,-0.0030755137024869126,-0.009730447030818927,-0.006729494796282482,0.003488906057804318,-0.005008876487385707,-0.01331622727482429,-0.0018362990306839838,0.04004172362242393,-0.002076291834418775,-0.002642121475775869,-0.002544384967752644,-0.009816200870938978,-0.0024968696570763778,-0.016225515110253143,-0.010246507479136698,0.0041622659796010835,0.0024368652956584923,-0.0020966612611920386,0.004627409302974899,0.0021700394468836936,0.002056695939805026,0.007676761371841168,0.002904705535725775,-0.021100023811617002,0.003065640228200038,0.00047693647903835685,0.03098786130754052,-0.004692851411533264,0.005699770523000859,-0.0006841575132488009,-0.010802481251104867,0.0010577798741504656,-0.0021703842972096623,-0.0034974964525868956,-0.007629010115088194,-0.0051740793070644345,-0.004751400231281601,0.005773236252436734,-0.0002516392672576603,-0.010836748251119206,0.0015341018965161555,-0.007620967428864231,0.0037351833634958944,-0.003882557418582859,-0.002530367414953115,-0.007793430981842971,0.012411157675749478,0.0020513210598745966,0.0030507172545020103,4.428477600570762e-05,-0.0021272745947387536,-0.013650450411341575
USA300HOU_RS03325,-0.004611900174277699,0.012503140733988368,-0.008474680863829758,0.00035106046206521914,-0.004462715596400664,-0.009450960167035215,0.002427964954560504,-0.003998810145397586,-0.016773904772443688,-0.018892285951741594,0.019029218542154478,0.005564001819133163,-0.036161950387402234,0.0031189748585440913,0.014874513820126624,-0.003862974174885712,-0.0058349702804520506,-0.010485535795021438,-0.005458162333120695,0.01274463322068534,-0.03380139044950412,-0.013578865456005819,0.008901476770918893,-0.0009575578393836597,0.013949844590776549,0.012638416130332585,-0.001979642790643577,0.032014011995639934,-0.0006470471282875313,0.008071812009961852,0.014213571372585445,-0.006516573197290896,0.010839173348985962,0.014020607500461529,-0.01666638369799045,-0.010760937597416318,0.015005796941990873,-0.006932894907912652,-0.0162949456418031,0.0013785821852563128,-0.033639691257679336,0.04637952899977368,0.0038826208338266725,0.0020593264575031285,-0.006220687692126564,0.01773236980918574,0.012119971386986261,-0.0011471130524586736,-0.007837219801018248,-0.002410753014494511,0.0076652126405985935,0.000774041453998839,0.016178894241431558,0.08950515305085015,0.02397588234026681,0.017950950876516835,0.020964729224220078,-0.015317037376371035,-0.005916353155614459
USA300HOU_RS03330,-0.019025040067023703,-0.008227122981866829,-0.016733840731138677,-0.010426506329179859,0.002083250931768233,-0.0010735313372224583,0.005030958059202153,-4.658382684016075e-05,-0.0023190380091213506,-0.0054958576374141655,-0.005844247795768833,-0.004063927169104368,0.012503157253475965,-0.014666595426293935,0.017969049159075472,-0.006260128801044269,-0.003371743523637779,-0.008634115967363847,-0.0037163419827521845,0.013967262081127023,-0.04239635250428665,0.0024278807647405013,0.00706849131404234,0.007749880247322069,0.008965812807411915,0.02379999873410267,0.008826970193295888,0.004285086343885629,0.016974981015864376,0.016892748797153176,0.013604950325419482,-0.01683476697608062,-0.007959712596432678,0.03699694825104861,0.0025903944743630725,0.03506832060536914,0.0010835143590603622,0.008448574493716103,-0.019243388854196904,0.0066766967130356125,-0.03400809197386376,-0.024858937006462415,-0.00996319176826671,0.0008875893779863547,0.012249201051836103,0.009614143042034427,0.005823653692515592,-0.012939808500156545,-0.0034584730583179586,0.017882014168749936,0.018916420350021064,-0.026855630915576138,-0.0005640753948552695,0.06977011275026243,0.022567335967763717,0.023627872555496157,-0.0039101812914328635,-0.031974727169091104,-0.01165071179566086
USA300HOU_RS03335,-0.003597548288023913,0.012226468333503776,-0.013792718273446943,0.011545218057697487,-0.009200482505454294,0.0027350262249896838,0.015387857736601715,0.00376818486813661,0.010105337032856987,-0.0077593404438947135,-0.004615647255815453,-0.015035068858439322,-0.002910076276080169,0.004132762227386093,-0.028429262825555565,-0.006141055727167476,-0.002038607749922848,0.0007579893102934095,-0.0042434585475491894,-0.004179633009859029,-0.016161024002233623,-0.0023797386535433355,0.010589461205278133,-0.009641104957486024,0.0016231377261106844,0.007882549856921866,-0.007955012777065196,0.0035009728735432804,0.020376418632979735,-0.010975551166307435,0.014385625401808093,0.011462756530947676,0.00688369021265823,0.02271500449826946,-0.0059996770383421594,-0.0013261308839729975,-0.009191668918381047,-0.003377669311382171,0.00419542840739836,-0.00031832824836223724,-0.021641562995332295,0.019590798424288545,-0.01423204723731884,-0.0013561877438972136,0.015659878677763136,-0.010949713090522084,0.0024509221740757602,-0.0013721997363757843,-0.0050728098232702065,0.004500782382241336,-0.011107924010803114,-0.0016678526670419371,-0.003914166945380112,0.0012271450341061806,0.010695581848823825,-0.002309140777296552,0.01216143662094595,0.011892014836872963,0.020098673148357976
USA300HOU_RS03340,-0.018912955654352023,0.0023513620462394043,-0.013188948889345197,0.034075912903548077,-0.00696473731276362,0.009723277479058346,0.009757771248455957,0.009671345629884092,0.004134078243929563,-0.014626058126557285,0.006159286534033986,-0.019797797166871967,0.004210735673224379,-0.009635736779089308,0.0018479962237031664,0.00430217352279463,-0.002713648293873923,0.012687557168521874,-0.004232401716368786,0.015638064718744425,-0.05058889069049084,0.017610990281878184,0.006585434721525296,-0.01952551193926875,0.0024309570544823775,0.01425430207737614,-0.0056810745468493015,-0.017587625848763958,0.04333355608806679,-0.003077565528241769,0.016110905892820746,0.0029958070947338337,0.006601991629566881,0.017140609573346035,-0.010318072441708044,-0.023777819384691617,0.008022902722930575,-0.011145348663363247,0.006681925607758266,-0.011342449403229466,-0.04140903685381933,-0.009316168920775338,-0.010142952369654836,0.05144823133585871,0.03474342212314962,0.0005095884799818057,-0.00742518153139637,-0.00591167087480547,-0.0003565105980442117,-0.013271378625214436,0.0006259520879154973,0.010319185419586476,-0.011565645821368658,0.008353299747324181,0.010783247795276608,0.007054823055707726,-0.015299002186180112,0.002606511652696644,0.005229163947427764
USA300HOU_RS03345,-0.00973961662555828,-0.00293862186614729,-0.029910491910823223,0.016229737658545188,-0.0070692590289420576,-0.012994257043109907,-0.003191131891790404,-0.001953166918680401,-0.0039965820446601005,-0.024145768510507024,-0.0009128939701564304,-0.014422998070927714,-0.016370096382269095,-0.008542891535166696,-3.7638060145264306e-05,-0.008710299150889365,0.0024196859714216198,-0.006084811806720759,-0.015013665690481053,0.01162145644885747,-0.03193713726501344,-0.0009574121293119762,0.01806118473675777,0.008786032464247062,0.0026183712454625253,0.0648408045607345,0.0027757762603252186,0.026229540432251626,0.04958185344020445,0.004008750868034822,0.014666377526430583,0.000606956440687366,0.0002511148425921684,0.006271691695059722,0.00047727859138937197,-0.011769982025852476,-0.01182920278330252,0.002629567724359448,0.009328977453683322,0.00011452074834134977,-0.03739975165361045,0.004086349291968539,9.022919979227362e-05,-0.014150964858244528,0.00970610859817886,-0.004693356410958084,0.002269013735597324,0.002831486330803754,-0.01800121201295835,0.013569970908754588,0.02370132058123989,0.009710172465333098,-0.030073217534200388,-0.0006074161031671359,-0.005793269763148718,-0.009797166227447907,0.0019460736768319427,-0.007436800779872485,0.04479672209869175
USA300HOU_RS03350,0.009612670262337308,-0.024947175335701153,-0.03343287240678437,0.017589573839702225,-0.0016743173608246159,0.0019671153359812742,0.00844373527338076,0.0031852632195234045,0.015003258500597427,-0.0156447063157696,0.0016110259343541376,-0.01483804414682319,-0.027725429722509208,-0.027042632561552857,-0.011402256005049492,-0.005252683146751202,-0.00032635809840934253,0.005511205110418413,-0.002389201030203788,-0.008007075134373529,-0.036077966210808644,0.006359059372168214,-0.003693617034274711,-0.010139163307288862,-0.007367901598908085,0.050061010907677624,0.008749052541043589,0.01583459580343355,0.021179571840565074,0.011092597560846644,0.0017769746641458069,-0.006889361219985889,-0.0003993791211571286,0.008683470742056403,0.0035372437684461073,-0.03373119897352556,0.0061300110861611315,0.0005822949049326367,0.006280289576983163,-0.02268084572978153,-0.026057632597803356,-0.011785952282358927,-0.018523460522382573,-0.0010604835059729958,0.014681040370355143,-0.006244464205961395,0.01051740122020797,0.003212105855313253,-0.005588121695711212,-0.003221507333869859,0.027780647854746595,-0.001381637267625191,-0.007582513819451086,0.03632268087977155,-0.01262452377821719,-0.009358486718733086,-0.007617058101757007,0.007014105902717107,-0.0004821436646130002
USA300HOU_RS03355,0.01303637757376529,-0.013030387680709785,-0.009553806243896578,0.02398837538079676,-0.002376456146365162,0.03544385658600703,0.008851944668657873,0.010480529118977327,-0.005327826452587225,-0.019968088043169675,0.026817075742403298,-0.011509797344798017,-0.008233503465753977,-0.05606867011610416,-0.013944619704240263,0.005553835050840281,-0.0003184062909102172,-0.007574721367204864,-0.008283257220300514,0.009215224470712966,-0.00953904787399807,-0.0004031471870592954,0.010668528111827778,-0.0033060304417042506,-0.011592003126556245,0.03399936396135373,0.009543570889832336,-0.010929805898190948,0.04301848872468244,0.007042114218597881,-0.004178123604821872,-0.014536137183634919,-0.0188114228492518,0.023432066369239293,-0.0015135431612712275,-0.026092333995363128,-0.038439352440982684,0.0013465815554468802,-0.0002609984988138672,-0.016287883454539815,-0.0208797944357642,0.0022044099997903734,-0.007674450565075343,-0.022700660346903222,0.03451000412334614,-0.000999098829110231,0.0022267749850318898,0.013722464598002115,-0.0044256789367978725,0.03619558010901516,0.021164304305386253,-0.009306405767393612,0.004957564781204052,-0.009614856875374953,0.003948741221382198,0.025815486489583428,-0.006300473179545705,0.006492865227193695,-0.022491659709417265
USA300HOU_RS03360,0.014360588530451922,0.005195222697776389,0.009987612357512152,-0.004622216521656997,-0.003419525754286493,-0.0045371366532140365,-0.009827671626884388,0.04269793694111122,0.009535654565614823,-0.02380629660876456,0.011163484803002967,-0.014607999106988314,0.0026925204129795177,-0.008194551401328217,-0.0015573909342779838,0.0010228516734579445,-0.011324982618726448,0.009844557568471848,-0.009616177693656752,0.03214405591292103,0.0032653790639938785,-0.0089852493795906,0.006370253542622335,-0.005524724300252141,0.003450128980660036,0.1342775692789492,-0.0113909387157818,0.011191294597175295,0.027436108673245738,-0.0073142851594451466,-0.00348786130263735,-0.01322286595313241,-0.013929469469237057,-0.00862361043225931,-0.005283696640582729,-0.0004782470180644729,0.03141907907783616,-0.03141538115146039,-0.0045406966140011705,0.008309621089942675,-0.0007549698007002733,-0.003956261238904507,0.009407475430599034,-0.02374411631916526,0.024538465406958986,-0.01828877380143816,-0.00468713331206777,-0.0005014091700175457,0.006019595968665641,0.02251071231123566,-0.03347787889782575,0.005720705723180554,0.0019762205755953105,0.01434131686116365,0.008398849091129942,0.0029395805402488025,0.0024876948394864876,-0.024504717369039617,0.01066545240147766
USA300HOU_RS03365,-0.008955035408977607,0.014429811991188018,-0.008021749665099836,-0.014287204879517726,-0.0067953912402872315,-0.02744586823717647,9.052011260637099e-05,0.015837461831360537,0.0008480170813656638,-0.020790684881670466,-0.0075960683575533325,-0.006521462026871258,-0.0011534082582973016,-0.0014243314392900475,-0.0028048109583264915,-0.015162300384916748,-0.012833947310407766,0.005581366952192638,0.007281965906273969,-0.0019147851902153652,-0.0006836821299567214,0.0102176214703151,0.02286500760122966,-0.01671667602927867,0.004736058530520772,0.05118833073092823,-0.006104212366998544,0.02566056367516224,0.005232717655901911,-0.0016509587569146999,-0.007794446199137047,0.006953149144801993,-0.01711603340675078,0.007809570286591908,0.00404281669672574,0.01165724213132936,0.013440568758915424,-0.017991206705096442,-0.021737291382858116,-0.00389389470458741,0.007297535592516695,-0.006577322133588616,0.004448247319831974,-0.006288562911210318,0.008163179008506244,0.008764059878459485,-0.012298602072865691,-0.008454532115158349,0.0026051744108071336,0.04201853664298947,-0.021774322777174185,0.0237577834680533,0.0016810251359753927,0.00473861713139216,0.0041892207319225985,-0.009439472351083607,0.023050297507811526,-0.006355527802175577,-0.00886602208127882
USA300HOU_RS03370,-0.011436756990697036,-0.005897531762265823,-0.01244948539011504,-0.008248541374531893,0.0003570520020861749,-0.035845816063860336,-0.012497340841038594,0.015694812787933568,-0.003541389126698584,-0.018862664288709842,0.02033947773462934,-0.01016280527463521,-0.004622960071122926,0.005049119443661508,0.005536518237106873,-0.002874919656121781,-0.002857643518804153,0.002991579895486608,-0.0064819642981542355,0.012311874311612299,0.0038787715957388207,0.003489108587346567,0.010379238066141152,-0.0046621603562688445,0.00731644238917395,0.07067849458633532,0.0006815471538871689,0.02937151113977176,0.022593024959336808,-0.00612665173724396,-0.007777181212829594,0.0026681800023066133,-0.01921730466642904,-0.0028546158952809245,0.0025720245143607493,0.0002652514978409997,0.014228057811574055,0.015705109904444382,-0.010428480699866788,0.0028855024053569744,0.041786426204322644,-0.007436347226209859,0.008325723680932236,-0.014949791803016293,0.017775890034649303,-0.00428578762786975,-0.01071014970160763,-0.020237849761291143,-0.0011801927761559423,0.04944227812171974,0.0004505898940860051,0.016660686316277696,-0.01613230781670708,0.014330158164492403,0.018564409568870423,0.029817204467740777,0.013158692415697802,-0.00424964147500957,-0.009223664006516181
USA300HOU_RS03375,-0.002875566055284253,-0.007907046140238867,0.005372125279824611,0.012825779936776461,-0.0039039965613261833,-0.017625008121243253,-0.003788551612156691,0.049054317892775263,-0.009122439561119921,-0.0037891821607964715,0.004986709321206589,-0.010504522940932327,-0.0028087332611385365,-0.02752222737681191,0.0002193476769498983,0.01433626593370289,-0.009641028478748178,-0.015696074224176123,-0.014992789613197553,-0.014564627482324857,0.0031590311212743084,0.0028037171678949313,-0.007753152861774074,-0.009395748558324406,-0.012756302385081512,0.21185623696359893,-0.0014650722798540297,0.0059938805191943395,-0.007005270161739455,-0.00971872549069617,-0.03680493405309586,-0.015340039132013232,-0.011603322386131154,0.00888378181496371,0.007598262744274157,-0.006529702993218056,0.020004440636879606,-0.023554898691740003,0.01172251247643257,0.008206933723661498,0.0006595711794083281,-0.002108231467630911,0.0004929612541029775,-0.02425343205597524,0.00908731974508665,-0.012231048696911904,-0.01594668828684611,0.003041502184225536,0.00405675543503868,0.031688110168236465,-0.030004017467573873,-0.00029424036527563626,-0.022180898342502347,-0.01936540877854349,0.0067650601707918995,0.011545584973835451,0.00853029055608232,0.007405419344949865,0.023243057079755804
USA300HOU_RS03380,-0.0011101087509562866,-0.008777582052945066,0.018326996162473262,0.0031156325041412653,-0.005207058561595052,-0.02220922484248074,-0.014296584813046138,0.04889302773626035,-0.010793995596123741,-0.0017344874563604718,0.00893569614047109,-0.012316316292958642,-0.0016984818373064767,-0.011020527500921324,-0.006826076211165695,0.015596221287135637,0.0009067666230304524,-0.006000836379460146,-0.014286097114061869,0.003444024893709898,-0.00030804503503482455,0.003217693265310642,-0.002822877722210228,-0.006044083795324598,-0.0053115917540512555,0.2044016521069968,-0.015392209078330703,0.005604186838390461,-0.0016243560919873945,-0.011168379586487582,-0.03338643391385756,-0.01578274954017736,-0.018790181728781295,0.005550615397417206,0.007184473960891762,0.012059970286470547,0.01893006461967433,-0.02849295651562078,0.003864462815573995,0.002617808373711495,0.0021893558671801953,-0.002079399026114273,-0.0020099239705258574,-0.020750508788229004,0.015202801341235177,-0.006767888994231415,-0.014198794991527148,-0.008386154387972291,0.004506241926753948,0.0459040068122975,-0.060098028240760035,-0.0024314591187631737,-0.004936241393637841,0.005352834644756446,0.005372105940224117,0.015677050214662574,-0.006905714418534517,-0.004457407991583211,0.001220624015829812
USA300HOU_RS03385,0.006341224976721207,0.00023057527989162985,0.023281685806984472,0.01718393198719458,0.005120287830075626,-0.006486297246072621,-0.01991064269831939,0.043699193356119465,-0.013382403647057221,-0.016832252274794412,-0.006151870716885728,-0.005292969345940555,-0.0010349124917571168,-0.004006019881845329,-0.008060078745549284,0.011360816385720127,-0.0049001675053504026,-0.0026174360169121825,-0.01592081377988094,-0.0037048396661763555,0.023699513913644634,-0.004144618647848005,-0.018389681272472428,-0.004472988037443376,-0.008455169155916821,0.2286368905068388,-0.015988347215113906,-0.0030394482798507183,-0.01384762711191004,-0.009419426337907393,-0.009497070043175283,-0.013954550125125722,-0.006393308124899929,0.0066016038997952775,-0.0044282943484896965,0.005396403945636279,0.0002698858487250455,-0.012576351966413187,-0.00543094178075561,0.015740848520296707,0.007678234114999099,0.0011923886132711669,0.007065321530769652,-0.014556430435467258,0.012223320691178773,-0.010115607640767793,-0.011614423307474675,-0.005240791680250099,0.0072645054094197855,0.01849200363473455,-0.038876769576010425,-0.01323356324612169,0.0013486954150125619,0.027874053001214892,-0.0044511902495710035,-0.0016995594401325986,0.0033076173644723122,-0.012524576577889614,-0.013072639590185765
USA300HOU_RS03390,0.050317013301177174,0.0030313563760799426,0.016185704224139136,0.022871670201485207,-0.008167769069575016,0.004396537592311794,0.020481309006059288,0.030895598379884537,-0.00017595283859488488,-0.006387431763732222,-0.05142928805071478,-0.0023584700109030425,0.04020997861246428,-0.05586065582731273,-0.0065303550407715474,0.009305089753579729,-0.004306530942309284,-0.01951789933276683,-0.009546463284336506,0.0031500720321293884,-0.007997661593143723,0.01145451181685985,-0.01044083729203984,-0.010314523564645083,-0.0018866339434460719,0.19034028399001676,-0.006089933221944467,-0.039677744937426894,-0.02829911774057388,-0.015203876169526146,-0.012384477097391225,0.004069505979923289,-0.005169558416375967,0.01403035567440602,-0.016930277966545743,0.01359853398957485,0.007377711014039216,0.004192024256220275,0.01208368409019121,0.00024639543395935337,-0.001129963675146606,-0.012751045440858732,0.020602967036429113,0.041863810673623256,-0.0005041139504597294,-0.03320664437484245,-0.02352348291054914,-0.0034451498397415218,0.0010143772204383968,-0.05769657083905892,-0.04233350533265231,-0.009197953600466031,0.007388019065737362,0.0203549776810952,0.032072236255039556,-0.014943971421922027,-0.032037609925718816,0.0050956706215721514,0.024842572040340016
USA300HOU_RS03395,0.0018570576314414784,0.008482008288432138,0.024697380816959543,0.00947904964447321,-0.0032449478909753536,-0.006768003210181132,0.014919693646249987,0.02754917550006427,0.006954770819293042,-0.01213992222862064,0.004029200353492984,-0.002578246676058628,0.030316305126963726,-0.03355514690453279,0.005483110562053628,0.009611180908847897,0.011550327625736106,-0.0029469289880844694,-0.016166786093011073,0.006291808674966343,-0.008363725377827744,-0.01318734767252792,-0.021006457403744686,0.0019244487999008951,-0.00849533091882589,0.147958257609536,-0.014665042684744023,-0.023215435413639237,-0.009435128805468573,-0.016061080426256837,-0.004131522911884511,-0.007563763784844174,-0.012643745385668632,0.008253017048575945,-0.0026916648425256372,0.03573519996868894,0.00016273227205236662,-0.017707099170828786,0.0026269278680687365,0.02653149294953508,-0.015380291187625926,-0.008754377839023322,0.0039708649353913505,0.006489396340237068,0.0015978390540413437,-0.018369932269561504,-0.008527591004138402,-0.00469824410241462,0.003756542374398125,0.011525383401041202,-0.03540068253549908,-0.016556463492641022,-0.005698694759066799,0.010253977292985493,-0.0030546890339034484,-0.009849590292123367,-0.023456029927179652,-0.012506926428846949,0.009151710810562187
USA300HOU_RS03400,-0.009440014838053078,0.030831439240457927,0.004187709350242367,-0.0014859732577617876,-0.002389880816424191,0.010038935014713002,0.016561198194213495,0.007788726472345186,-0.001261032534669579,-0.02844672588677317,0.040072071094460135,-0.005280864704836693,-0.014892531864841357,-0.011686721130063131,-0.012218593173606306,0.01002587785269625,0.019661248719817885,0.004657722919247198,-0.0049789418179894684,-0.02912199917976117,0.011910133640546551,-0.0007042030732667719,-0.0300464719136547,0.012051911835527573,0.005150440587931637,0.13089373961171438,-0.02753460904550136,-0.004409531719324732,-0.022087603478658107,0.004603386903999865,0.018746202525027386,-0.027872859492389327,0.019756743207310405,0.0009242867784914708,-0.004173052406070762,0.0071316832870946594,-0.00615089738707068,-0.02419417872651554,-0.0011787440829688588,0.030759225554774835,-0.06660879504781363,0.035491480615761815,0.027464744431291908,-0.0056815919167422365,-0.0009371318608311924,0.005339269393351395,0.011505052498113453,0.0033891946968783817,0.00681675834128233,0.019594668593001387,-0.013203191036711684,-0.012263819006661597,0.002222819383640757,0.01230877379663041,-0.004279559484549736,-0.004939707537685045,-0.0015126254361205226,-0.02204982946875306,0.006875067941245356
