Module	Section	Sample Name	Source
FastQC	all_sections	Metab_6	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Metab_6_val_1_fastqc.zip
FastQC	all_sections	ERX4294044	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/ERX4294044_val_2_fastqc.zip
FastQC	all_sections	SRX973267	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX973267_trimmed_fastqc.zip
FastQC	all_sections	Vir_20	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Vir_20_val_1_fastqc.zip
FastQC	all_sections	SRX8420203	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8420203_val_1_fastqc.zip
FastQC	all_sections	Vir_11	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Vir_11_val_2_fastqc.zip
FastQC	all_sections	Vir_2	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Vir_2_val_2_fastqc.zip
FastQC	all_sections	SG_8	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SG_8_val_1_fastqc.zip
FastQC	all_sections	SRX9699056	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX9699056_val_1_fastqc.zip
FastQC	all_sections	Metab_7	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Metab_7_val_1_fastqc.zip
FastQC	all_sections	SRX5299657	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX5299657_val_2_fastqc.zip
FastQC	all_sections	SRX8387562	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8387562_val_1_fastqc.zip
FastQC	all_sections	Muc_18	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Muc_18_trimmed_fastqc.zip
FastQC	all_sections	SRX8387594	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8387594_val_2_fastqc.zip
FastQC	all_sections	Metab_3	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Metab_3_val_2_fastqc.zip
FastQC	all_sections	SRX8164282	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8164282_val_2_fastqc.zip
FastQC	all_sections	SRX2722007	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX2722007_val_1_fastqc.zip
FastQC	all_sections	SRX5299659	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX5299659_val_1_fastqc.zip
FastQC	all_sections	SRX9633794	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX9633794_val_1_fastqc.zip
FastQC	all_sections	SRX3489450	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX3489450_val_2_fastqc.zip
FastQC	all_sections	SRX8420204	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8420204_val_2_fastqc.zip
FastQC	all_sections	SG_5	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SG_5_val_2_fastqc.zip
FastQC	all_sections	Muc_15	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Muc_15_trimmed_fastqc.zip
FastQC	all_sections	SRX3489451	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX3489451_val_1_fastqc.zip
FastQC	all_sections	SRX8420209	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8420209_val_1_fastqc.zip
FastQC	all_sections	ERX5228516	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/ERX5228516_trimmed_fastqc.zip
FastQC	all_sections	SRX9633799	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX9633799_val_2_fastqc.zip
FastQC	all_sections	SRX8164261	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8164261_val_2_fastqc.zip
FastQC	all_sections	Muc_5	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Muc_5_trimmed_fastqc.zip
FastQC	all_sections	CM_3	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/CM_3_val_1_fastqc.zip
FastQC	all_sections	SRX8164302	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8164302_val_2_fastqc.zip
FastQC	all_sections	ERX4294045	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/ERX4294045_val_2_fastqc.zip
FastQC	all_sections	Vir_10	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Vir_10_val_2_fastqc.zip
FastQC	all_sections	SRX5014570	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX5014570_val_1_fastqc.zip
FastQC	all_sections	CM_7	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/CM_7_val_1_fastqc.zip
FastQC	all_sections	SRX2722015	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX2722015_val_2_fastqc.zip
FastQC	all_sections	SRX5505139	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX5505139_val_1_fastqc.zip
FastQC	all_sections	SRX9960956	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX9960956_trimmed_fastqc.zip
FastQC	all_sections	ERX5228517	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/ERX5228517_trimmed_fastqc.zip
FastQC	all_sections	SRX8164298	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8164298_val_1_fastqc.zip
FastQC	all_sections	SRX2722012	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX2722012_val_1_fastqc.zip
FastQC	all_sections	SRX2629499	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX2629499_val_1_fastqc.zip
FastQC	all_sections	Cody_4	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Cody_4_val_1_fastqc.zip
FastQC	all_sections	CM_13	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/CM_13_val_2_fastqc.zip
FastQC	all_sections	SRX8164260	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8164260_val_1_fastqc.zip
FastQC	all_sections	SRX8164275	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8164275_val_1_fastqc.zip
FastQC	all_sections	SRX5299664	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX5299664_val_2_fastqc.zip
FastQC	all_sections	Muc_23	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Muc_23_trimmed_fastqc.zip
FastQC	all_sections	Metab_19	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Metab_19_val_2_fastqc.zip
FastQC	all_sections	SRX8164295	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8164295_val_1_fastqc.zip
FastQC	all_sections	SRX9960963	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX9960963_trimmed_fastqc.zip
FastQC	all_sections	SRX8387567	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8387567_val_2_fastqc.zip
FastQC	all_sections	SRX8164266	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8164266_val_1_fastqc.zip
FastQC	all_sections	SRX5797726	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX5797726_val_2_fastqc.zip
FastQC	all_sections	SRX8164305	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8164305_val_2_fastqc.zip
FastQC	all_sections	ERX4294046	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/ERX4294046_val_2_fastqc.zip
FastQC	all_sections	SRX5014579	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX5014579_val_2_fastqc.zip
FastQC	all_sections	Vir_12	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Vir_12_val_1_fastqc.zip
FastQC	all_sections	SRX1357243	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX1357243_trimmed_fastqc.zip
FastQC	all_sections	SRX8387592	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8387592_val_2_fastqc.zip
FastQC	all_sections	SRX9633802	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX9633802_val_2_fastqc.zip
FastQC	all_sections	CM_1	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/CM_1_val_2_fastqc.zip
FastQC	all_sections	ERX4294050	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/ERX4294050_val_1_fastqc.zip
FastQC	all_sections	SRX5014568	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX5014568_val_2_fastqc.zip
FastQC	all_sections	Muc_7	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Muc_7_trimmed_fastqc.zip
FastQC	all_sections	ERX4294051	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/ERX4294051_val_2_fastqc.zip
FastQC	all_sections	SRX4065836	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX4065836_val_1_fastqc.zip
FastQC	all_sections	SRX3489452	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX3489452_val_1_fastqc.zip
FastQC	all_sections	CM_6	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/CM_6_val_2_fastqc.zip
FastQC	all_sections	SRX8049167	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8049167_trimmed_fastqc.zip
FastQC	all_sections	SRX8164279	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8164279_val_2_fastqc.zip
FastQC	all_sections	SRX8387576	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8387576_val_1_fastqc.zip
FastQC	all_sections	SRX8164287	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8164287_val_2_fastqc.zip
FastQC	all_sections	ERX5228512	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/ERX5228512_trimmed_fastqc.zip
FastQC	all_sections	Mia_3	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Mia_3_val_2_fastqc.zip
FastQC	all_sections	SRX5797722	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX5797722_val_2_fastqc.zip
FastQC	all_sections	SRX8420206	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8420206_val_2_fastqc.zip
FastQC	all_sections	SG_3	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SG_3_val_2_fastqc.zip
FastQC	all_sections	SRX8387575	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8387575_val_2_fastqc.zip
FastQC	all_sections	Metab_1	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Metab_1_val_2_fastqc.zip
FastQC	all_sections	Metab_14	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Metab_14_val_2_fastqc.zip
FastQC	all_sections	SRX7125375	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX7125375_trimmed_fastqc.zip
FastQC	all_sections	SRX2722008	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX2722008_val_1_fastqc.zip
FastQC	all_sections	SRX6878000	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX6878000_trimmed_fastqc.zip
FastQC	all_sections	SRX5014581	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX5014581_val_2_fastqc.zip
FastQC	all_sections	SRX6877998	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX6877998_trimmed_fastqc.zip
FastQC	all_sections	SRX5505142	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX5505142_val_1_fastqc.zip
FastQC	all_sections	SRX2722003	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX2722003_val_2_fastqc.zip
FastQC	all_sections	Vir_14	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Vir_14_val_2_fastqc.zip
FastQC	all_sections	SRX8164306	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8164306_val_2_fastqc.zip
FastQC	all_sections	SRX6878017	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX6878017_trimmed_fastqc.zip
FastQC	all_sections	SRX5014564	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX5014564_val_1_fastqc.zip
FastQC	all_sections	SRX5806785	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX5806785_val_1_fastqc.zip
FastQC	all_sections	Muc_10	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Muc_10_trimmed_fastqc.zip
FastQC	all_sections	SRX9682664	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX9682664_val_1_fastqc.zip
FastQC	all_sections	SRX8387561	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8387561_val_1_fastqc.zip
FastQC	all_sections	SRX6878003	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX6878003_trimmed_fastqc.zip
FastQC	all_sections	SG_6	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SG_6_val_2_fastqc.zip
FastQC	all_sections	SRX2722004	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX2722004_val_1_fastqc.zip
FastQC	all_sections	SRX5299665	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX5299665_val_1_fastqc.zip
FastQC	all_sections	SRX9633801	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX9633801_val_2_fastqc.zip
FastQC	all_sections	SRX2722017	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX2722017_val_1_fastqc.zip
FastQC	all_sections	SRX8164300	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8164300_val_2_fastqc.zip
FastQC	all_sections	SRX8387560	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8387560_val_1_fastqc.zip
FastQC	all_sections	SRX9682654	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX9682654_val_2_fastqc.zip
FastQC	all_sections	SRX9960957	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX9960957_trimmed_fastqc.zip
FastQC	all_sections	SRX7125370	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX7125370_trimmed_fastqc.zip
FastQC	all_sections	SRX5505131	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX5505131_val_2_fastqc.zip
FastQC	all_sections	CM_5	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/CM_5_val_2_fastqc.zip
FastQC	all_sections	Vir_15	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Vir_15_val_1_fastqc.zip
FastQC	all_sections	SRX8164265	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8164265_val_1_fastqc.zip
FastQC	all_sections	SRX6878007	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX6878007_trimmed_fastqc.zip
FastQC	all_sections	ERX4294043	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/ERX4294043_val_2_fastqc.zip
FastQC	all_sections	SRX5505141	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX5505141_val_2_fastqc.zip
FastQC	all_sections	SRX1357244	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX1357244_trimmed_fastqc.zip
FastQC	all_sections	SRX9633796	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX9633796_val_2_fastqc.zip
FastQC	all_sections	SRX8164303	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8164303_val_1_fastqc.zip
FastQC	all_sections	SRX8164289	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8164289_val_2_fastqc.zip
FastQC	all_sections	Muc_16	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Muc_16_trimmed_fastqc.zip
FastQC	all_sections	SRX9960965	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX9960965_trimmed_fastqc.zip
FastQC	all_sections	SRX7125371	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX7125371_trimmed_fastqc.zip
FastQC	all_sections	SRX4065834	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX4065834_val_2_fastqc.zip
FastQC	all_sections	Cody_2	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Cody_2_val_1_fastqc.zip
FastQC	all_sections	Metab_20	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Metab_20_val_2_fastqc.zip
FastQC	all_sections	SRX5505137	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX5505137_val_1_fastqc.zip
FastQC	all_sections	SRX6878012	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX6878012_trimmed_fastqc.zip
FastQC	all_sections	SRX5806788	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX5806788_val_1_fastqc.zip
FastQC	all_sections	SRX5806784	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX5806784_val_1_fastqc.zip
FastQC	all_sections	Muc_6	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Muc_6_trimmed_fastqc.zip
FastQC	all_sections	Vir_13	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Vir_13_val_1_fastqc.zip
FastQC	all_sections	SRX5014587	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX5014587_val_1_fastqc.zip
FastQC	all_sections	SRX4065848	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX4065848_val_1_fastqc.zip
FastQC	all_sections	SRX1549383	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX1549383_trimmed_fastqc.zip
FastQC	all_sections	SRX8164307	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8164307_val_2_fastqc.zip
FastQC	all_sections	SRX9960961	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX9960961_trimmed_fastqc.zip
FastQC	all_sections	SRX9682669	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX9682669_val_1_fastqc.zip
FastQC	all_sections	SRX5806787	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX5806787_val_1_fastqc.zip
FastQC	all_sections	SRX8164269	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8164269_val_1_fastqc.zip
FastQC	all_sections	SRX8387565	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8387565_val_1_fastqc.zip
FastQC	all_sections	SRX6878001	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX6878001_trimmed_fastqc.zip
FastQC	all_sections	SRX9960966	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX9960966_trimmed_fastqc.zip
FastQC	all_sections	SRX5014569	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX5014569_val_2_fastqc.zip
FastQC	all_sections	Vir_6	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Vir_6_val_2_fastqc.zip
FastQC	all_sections	SRX8164285	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8164285_val_1_fastqc.zip
FastQC	all_sections	SRX5797723	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX5797723_val_1_fastqc.zip
FastQC	all_sections	Mia_0	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Mia_0_val_2_fastqc.zip
FastQC	all_sections	SRX8387589	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8387589_val_2_fastqc.zip
FastQC	all_sections	SRX8420208	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8420208_val_2_fastqc.zip
FastQC	all_sections	Cody_1	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Cody_1_val_1_fastqc.zip
FastQC	all_sections	SRX5505136	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX5505136_val_2_fastqc.zip
FastQC	all_sections	SRX8420202	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8420202_val_1_fastqc.zip
FastQC	all_sections	SRX9682659	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX9682659_val_1_fastqc.zip
FastQC	all_sections	SRX9960960	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX9960960_trimmed_fastqc.zip
FastQC	all_sections	SRX7125369	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX7125369_trimmed_fastqc.zip
FastQC	all_sections	SG_1	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SG_1_val_2_fastqc.zip
FastQC	all_sections	SRX2722016	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX2722016_val_2_fastqc.zip
FastQC	all_sections	SRX8164281	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8164281_val_2_fastqc.zip
FastQC	all_sections	SRX2722018	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX2722018_val_1_fastqc.zip
FastQC	all_sections	SRX8164268	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8164268_val_1_fastqc.zip
FastQC	all_sections	SRX6878028	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX6878028_trimmed_fastqc.zip
FastQC	all_sections	SRX6878020	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX6878020_trimmed_fastqc.zip
FastQC	all_sections	SRX1357239	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX1357239_trimmed_fastqc.zip
FastQC	all_sections	SRX1983453	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX1983453_trimmed_fastqc.zip
FastQC	all_sections	CM_8	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/CM_8_val_2_fastqc.zip
FastQC	all_sections	CM_14	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/CM_14_val_1_fastqc.zip
FastQC	all_sections	SG_7	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SG_7_val_1_fastqc.zip
FastQC	all_sections	Metab_8	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/Metab_8_val_2_fastqc.zip
FastQC	all_sections	SRX2722014	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX2722014_val_1_fastqc.zip
FastQC	all_sections	SRX8387577	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/fastqc/SRX8387577_val_2_fastqc.zip
